question,answer,relation,subject,object,q_index,prompt_id,q_id
What is the country or state for which Yerevan is the capital?,Armenia,capital_of,Yerevan,Armenia,3897,0,3897_0
Which place has Kuwait City as the capital?,Kuwait,capital_of,Kuwait City,Kuwait,3898,3,3898_3
What is the country or state for which Port Louis is the capital?,Mauritius,capital_of,Port Louis,Mauritius,3899,0,3899_0
Where does Accra serve as the capital?,Ghana,capital_of,Accra,Ghana,3900,4,3900_4
What is the country or state for which Jaipur is the capital?,Rajasthan,capital_of,Jaipur,Rajasthan,3901,0,3901_0
Where does Minsk serve as the capital?,Belarus,capital_of,Minsk,Belarus,3902,4,3902_4
Which place has Des Moines as the capital?,Iowa,capital_of,Des Moines,Iowa,3903,3,3903_3
Which place has Patna as the capital?,Bihar,capital_of,Patna,Bihar,3904,3,3904_3
Where does Baton Rouge serve as the capital?,Louisiana,capital_of,Baton Rouge,Louisiana,3905,4,3905_4
What is the country or state for which Yogyakarta is the capital?,Indonesia,capital_of,Yogyakarta,Indonesia,3906,0,3906_0
What country or state has Nur-Sultan as its capital?,Kazakhstan,capital_of,Nur-Sultan,Kazakhstan,3907,2,3907_2
Where does Wiesbaden serve as the capital?,Hesse,capital_of,Wiesbaden,Hesse,3908,4,3908_4
Which place has Dijon as the capital?,Burgundy,capital_of,Dijon,Burgundy,3909,3,3909_3
Which place has Rouen as the capital?,Normandy,capital_of,Rouen,Normandy,3910,3,3910_3
Which place has Oklahoma City as the capital?,Oklahoma,capital_of,Oklahoma City,Oklahoma,3911,3,3911_3
What is the country or state for which Little Rock is the capital?,Arkansas,capital_of,Little Rock,Arkansas,3912,0,3912_0
Where is N'Djamena the capital of?,Chad,capital_of,N'Djamena,Chad,3913,1,3913_1
Where is Amman the capital of?,Jordan,capital_of,Amman,Jordan,3914,1,3914_1
Which place has Thiruvananthapuram as the capital?,Kerala,capital_of,Thiruvananthapuram,Kerala,3915,3,3915_3
What is the country or state for which Bridgetown is the capital?,Barbados,capital_of,Bridgetown,Barbados,3916,0,3916_0
Which place has Dubai as the capital?,Emirates of Dubai,capital_of,Dubai,Emirates of Dubai,3917,3,3917_3
Where is Potsdam the capital of?,Brandenburg,capital_of,Potsdam,Brandenburg,3918,1,3918_1
Where is Antananarivo the capital of?,Madagascar,capital_of,Antananarivo,Madagascar,3919,1,3919_1
Where does Bamako serve as the capital?,Mali,capital_of,Bamako,Mali,3920,4,3920_4
Where is Annapolis the capital of?,Maryland,capital_of,Annapolis,Maryland,3921,1,3921_1
Where is Hyderabad the capital of?,Telangana,capital_of,Hyderabad,Telangana,3922,1,3922_1
What country or state has Chandigarh as its capital?,Punjab,capital_of,Chandigarh,Punjab,3923,2,3923_2
What is the country or state for which Bourg-en-Bresse is the capital?,Ain,capital_of,Bourg-en-Bresse,Ain,3924,0,3924_0
What country or state has Suva as its capital?,Fiji,capital_of,Suva,Fiji,3925,2,3925_2
Which place has Harrisburg as the capital?,Pennsylvania,capital_of,Harrisburg,Pennsylvania,3926,3,3926_3
Which place has Sana'a as the capital?,Yemen,capital_of,Sana'a,Yemen,3927,3,3927_3
What country or state has Panjim as its capital?,Goa,capital_of,Panjim,Goa,3928,2,3928_2
Where is Bandar Seri Begawan the capital of?,Brunei,capital_of,Bandar Seri Begawan,Brunei,3929,1,3929_1
Where does Cheyenne serve as the capital?,Wyoming,capital_of,Cheyenne,Wyoming,3930,4,3930_4
Where is Pamplona the capital of?,Navarre,capital_of,Pamplona,Navarre,3931,1,3931_1
Where is Libreville the capital of?,Gabon,capital_of,Libreville,Gabon,3932,1,3932_1
Where is Pristina the capital of?,Kosovo,capital_of,Pristina,Kosovo,3933,1,3933_1
What country or state has Nuuk as its capital?,Greenland,capital_of,Nuuk,Greenland,3934,2,3934_2
Where does Winchester serve as the capital?,Kingdom of England,capital_of,Winchester,Kingdom of England,3935,4,3935_4
What country or state has Belgrade as its capital?,Yugoslavia,capital_of,Belgrade,Yugoslavia,3936,2,3936_2
Which place has Hartford as the capital?,Connecticut,capital_of,Hartford,Connecticut,3937,3,3937_3
What is the country or state for which Lima is the capital?,Peru,capital_of,Lima,Peru,3938,0,3938_0
Which place has Conakry as the capital?,Guinea,capital_of,Conakry,Guinea,3939,3,3939_3
What country or state has Juneau as its capital?,Alaska,capital_of,Juneau,Alaska,3940,2,3940_2
What is the country or state for which Belmopan is the capital?,Belize,capital_of,Belmopan,Belize,3941,0,3941_0
Where does Sacramento serve as the capital?,California,capital_of,Sacramento,California,3942,4,3942_4
What country or state has City of London as its capital?,Kingdom of England,capital_of,City of London,Kingdom of England,3943,2,3943_2
What country or state has Kigali as its capital?,Rwanda,capital_of,Kigali,Rwanda,3944,2,3944_2
What country or state has Brussels as its capital?,Belgium,capital_of,Brussels,Belgium,3945,2,3945_2
Which place has Thimphu as the capital?,Bhutan,capital_of,Thimphu,Bhutan,3946,3,3946_3
What country or state has Nauplion as its capital?,Greece,capital_of,Nauplion,Greece,3947,2,3947_2
Where does Alba Iulia serve as the capital?,Alba,capital_of,Alba Iulia,Alba,3948,4,3948_4
What country or state has Boise as its capital?,Idaho,capital_of,Boise,Idaho,3949,2,3949_2
Which place has Nashville as the capital?,Tennessee,capital_of,Nashville,Tennessee,3950,3,3950_3
What is the country or state for which Arlon is the capital?,Luxembourg,capital_of,Arlon,Luxembourg,3951,0,3951_0
Where does Salzburg serve as the capital?,Salzburg,capital_of,Salzburg,Salzburg,3952,4,3952_4
Which place has Austin as the capital?,Texas,capital_of,Austin,Texas,3953,3,3953_3
Where does Saint Paul serve as the capital?,Minnesota,capital_of,Saint Paul,Minnesota,3954,4,3954_4
Where does Muscat serve as the capital?,Oman,capital_of,Muscat,Oman,3955,4,3955_4
Which place has Tallahassee as the capital?,Florida,capital_of,Tallahassee,Florida,3956,3,3956_3
What is the country or state for which Tbilisi is the capital?,Georgia,capital_of,Tbilisi,Georgia,3957,0,3957_0
Where does Brussels serve as the capital?,Flanders,capital_of,Brussels,Flanders,3958,4,3958_4
What country or state has Hebron as its capital?,Judah,capital_of,Hebron,Judah,3959,2,3959_2
Which place has Lille as the capital?,Nord,capital_of,Lille,Nord,3960,3,3960_3
What is the country or state for which Topeka is the capital?,Kansas,capital_of,Topeka,Kansas,3961,0,3961_0
Where is Santiago de Compostela the capital of?,Galicia,capital_of,Santiago de Compostela,Galicia,3962,1,3962_1
Which country or place was Basic Instinct created in?,France,location_of_formation,Basic Instinct,France,6071,3,6071_3
Where was Blowup created?,Italy,location_of_formation,Blowup,Italy,6072,0,6072_0
Which country or place was tennis created in?,England,location_of_formation,tennis,England,6073,3,6073_3
Where can reggae trace its creation to?,Jamaica,location_of_formation,reggae,Jamaica,6074,4,6074_4
Which country or place was Frankfurter Allgemeine Zeitung created in?,Germany,location_of_formation,Frankfurter Allgemeine Zeitung,Germany,6075,3,6075_3
Where did the formation of high jump take place?,Scotland,location_of_formation,high jump,Scotland,6076,2,6076_2
Where did the formation of Italian Fascism take place?,Italy,location_of_formation,Italian Fascism,Italy,6077,2,6077_2
Where can tatami trace its creation to?,Japan,location_of_formation,tatami,Japan,6078,4,6078_4
Where was Guinness World Records created?,Ireland,location_of_formation,Guinness World Records,Ireland,6079,0,6079_0
Where was Waiting for Godot created?,France,location_of_formation,Waiting for Godot,France,6080,0,6080_0
Where was Life is Beautiful created?,Italy,location_of_formation,Life is Beautiful,Italy,6081,0,6081_0
Which country or place was Corriere della Sera created in?,Italy,location_of_formation,Corriere della Sera,Italy,6082,3,6082_3
Where was Turkish coffee created?,Turkey,location_of_formation,Turkish coffee,Turkey,6083,0,6083_0
Where can Camembert trace its creation to?,France,location_of_formation,Camembert,France,6084,4,6084_4
In which location was Death Note formed?,Japan,location_of_formation,Death Note,Japan,6085,1,6085_1
Where did the formation of tofu take place?,Japan,location_of_formation,tofu,Japan,6086,2,6086_2
Where can pesto trace its creation to?,Italy,location_of_formation,pesto,Italy,6087,4,6087_4
Where was Kraftwerk created?,Germany,location_of_formation,Kraftwerk,Germany,6088,0,6088_0
In which location was Dobermann formed?,Germany,location_of_formation,Dobermann,Germany,6089,1,6089_1
Where was The Tale of Genji created?,Japan,location_of_formation,The Tale of Genji,Japan,6090,0,6090_0
Where was guacamole created?,Mexico,location_of_formation,guacamole,Mexico,6091,0,6091_0
Which country or place was table tennis created in?,England,location_of_formation,table tennis,England,6092,3,6092_3
Which country or place was J-pop created in?,Japan,location_of_formation,J-pop,Japan,6093,3,6093_3
Which country or place was waffle created in?,Belgium,location_of_formation,waffle,Belgium,6094,3,6094_3
Where did the formation of association football take place?,England,location_of_formation,association football,England,6095,2,6095_2
In which location was Dannii Minogue formed?,Australia,location_of_formation,Dannii Minogue,Australia,6096,1,6096_1
Which country or place was The Decameron created in?,Italy,location_of_formation,The Decameron,Italy,6097,3,6097_3
Where did the formation of U2 take place?,Ireland,location_of_formation,U2,Ireland,6098,2,6098_2
Which country or place was golf created in?,Scotland,location_of_formation,golf,Scotland,6099,3,6099_3
Where can pretzel trace its creation to?,Germany,location_of_formation,pretzel,Germany,6100,4,6100_4
Where can Lenovo trace its creation to?,Beijing,location_of_formation,Lenovo,Beijing,6488,4,6488_4
Where was The Coca-Cola Company created?,Atlanta,location_of_formation,The Coca-Cola Company,Atlanta,6489,0,6489_0
Where was Ericsson created?,Stockholm,location_of_formation,Ericsson,Stockholm,6490,0,6490_0
Where was Stevie Wonder created?,Detroit,location_of_formation,Stevie Wonder,Detroit,6491,0,6491_0
In which location was Samsung Electronics formed?,Seoul,location_of_formation,Samsung Electronics,Seoul,6492,1,6492_1
Which country or place was Kanye West created in?,Chicago,location_of_formation,Kanye West,Chicago,6493,3,6493_3
Where was The Cranberries created?,Limerick,location_of_formation,The Cranberries,Limerick,6494,0,6494_0
Where did the formation of Coldplay take place?,London,location_of_formation,Coldplay,London,6495,2,6495_2
Where did the formation of Siemens take place?,Berlin,location_of_formation,Siemens,Berlin,6496,2,6496_2
Where can Greenpeace trace its creation to?,Vancouver,location_of_formation,Greenpeace,Vancouver,6497,4,6497_4
In which location was Xiaomi formed?,Beijing,location_of_formation,Xiaomi,Beijing,6498,1,6498_1
Which country or place was FIFA created in?,Paris,location_of_formation,FIFA,Paris,6499,3,6499_3
Where did the formation of Union of Lublin take place?,Lublin,location_of_formation,Union of Lublin,Lublin,6500,2,6500_2
Where can Frankfurt School trace its creation to?,Frankfurt am Main,location_of_formation,Frankfurt School,Frankfurt am Main,6501,4,6501_4
In which location was scouting formed?,England,location_of_formation,scouting,England,6502,1,6502_1
Where did the formation of Bee Gees take place?,Manchester,location_of_formation,Bee Gees,Manchester,6503,2,6503_2
Where was Boeing created?,Seattle,location_of_formation,Boeing,Seattle,6504,0,6504_0
In which location was Lordi formed?,Helsinki,location_of_formation,Lordi,Helsinki,6505,1,6505_1
Which country or place was Burger King created in?,Miami,location_of_formation,Burger King,Miami,6506,3,6506_3
Which country or place was Rammstein created in?,Berlin,location_of_formation,Rammstein,Berlin,6507,3,6507_3
Which country or place was Foo Fighters created in?,Seattle,location_of_formation,Foo Fighters,Seattle,6508,3,6508_3
In which location was The Who formed?,London,location_of_formation,The Who,London,6509,1,6509_1
Where can Feyenoord trace its creation to?,Rotterdam,location_of_formation,Feyenoord,Rotterdam,6510,4,6510_4
Which country or place was AFC Ajax created in?,Amsterdam,location_of_formation,AFC Ajax,Amsterdam,6511,3,6511_3
In which location was Deutsche Bahn formed?,Berlin,location_of_formation,Deutsche Bahn,Berlin,6512,1,6512_1
Where did the formation of Sega take place?,Tokyo,location_of_formation,Sega,Tokyo,6513,2,6513_2
Where did the formation of Aston Martin Lagonda take place?,London,location_of_formation,Aston Martin Lagonda,London,6514,2,6514_2
Which country or place was Arctic Monkeys created in?,Sheffield,location_of_formation,Arctic Monkeys,Sheffield,6515,3,6515_3
In which location was Gloria Estefan formed?,Miami,location_of_formation,Gloria Estefan,Miami,6516,1,6516_1
Where did the formation of EMI take place?,London,location_of_formation,EMI,London,6517,2,6517_2
Where did the formation of Duran Duran take place?,Birmingham,location_of_formation,Duran Duran,Birmingham,6518,2,6518_2
Which country or place was London Stock Exchange created in?,London,location_of_formation,London Stock Exchange,London,6519,3,6519_3
Where was Ducati Motor Holding S.p.A. created?,Bologna,location_of_formation,Ducati Motor Holding S.p.A.,Bologna,6520,0,6520_0
In which location was The Rasmus formed?,Helsinki,location_of_formation,The Rasmus,Helsinki,6521,1,6521_1
Which country or place was Def Leppard created in?,Sheffield,location_of_formation,Def Leppard,Sheffield,6522,3,6522_3
Which country or place was Nikon created in?,Tokyo,location_of_formation,Nikon,Tokyo,6523,3,6523_3
Which language does Russians speak natively?,Russian,native_language,Russians,Russian,4853,1,4853_1
Which language does Sophie Marceau speak natively?,French,native_language,Sophie Marceau,French,4854,1,4854_1
Which language does Lionel Jospin speak natively?,French,native_language,Lionel Jospin,French,4855,1,4855_1
What is the native language of William Henry Harrison?,English,native_language,William Henry Harrison,English,4856,0,4856_0
Which is the primary language of Alain Delon?,French,native_language,Alain Delon,French,4857,4,4857_4
What is the first language of Michel de Montaigne?,Latin,native_language,Michel de Montaigne,Latin,4858,2,4858_2
What is the first language of Yevgeny Yevtushenko?,Russian,native_language,Yevgeny Yevtushenko,Russian,4859,2,4859_2
What is the first language of John Paul II?,Polish,native_language,John Paul II,Polish,4860,2,4860_2
What is the first language of Nikolai Bukharin?,Russian,native_language,Nikolai Bukharin,Russian,4861,2,4861_2
Which language does Lionel Messi speak natively?,Spanish,native_language,Lionel Messi,Spanish,4862,1,4862_1
What is the native language of Franz Kafka?,German,native_language,Franz Kafka,German,4863,0,4863_0
What is the first language of Anatole France?,French,native_language,Anatole France,French,4864,2,4864_2
What is the native language of Jean-Paul Sartre?,French,native_language,Jean-Paul Sartre,French,4865,0,4865_0
In which language is Seamus Heaney most fluent?,English,native_language,Seamus Heaney,English,4866,3,4866_3
Which is the primary language of Alexander Pushkin?,Russian,native_language,Alexander Pushkin,Russian,4867,4,4867_4
In which language is Andy Murray most fluent?,English,native_language,Andy Murray,English,4868,3,4868_3
"Which language does Claude Henri de Rouvroy, comte de Saint-Simon speak natively?",French,native_language,"Claude Henri de Rouvroy, comte de Saint-Simon",French,4869,1,4869_1
Which language does John Calvin speak natively?,French,native_language,John Calvin,French,4870,1,4870_1
Which language does William-Adolphe Bouguereau speak natively?,French,native_language,William-Adolphe Bouguereau,French,4871,1,4871_1
Which language does Jean Reno speak natively?,French,native_language,Jean Reno,French,4872,1,4872_1
What is the first language of Audrey Tautou?,French,native_language,Audrey Tautou,French,4873,2,4873_2
Which language does J. Robert Oppenheimer speak natively?,English,native_language,J. Robert Oppenheimer,English,4874,1,4874_1
Which language does Gwen Stefani speak natively?,English,native_language,Gwen Stefani,English,4875,1,4875_1
What is the first language of David Beckham?,English,native_language,David Beckham,English,4876,2,4876_2
What is the native language of Blaise Pascal?,French,native_language,Blaise Pascal,French,4877,0,4877_0
Which is the primary language of Jenson Button?,English,native_language,Jenson Button,English,4878,4,4878_4
What is the first language of Jean Giraudoux?,French,native_language,Jean Giraudoux,French,4879,2,4879_2
In which language is Pierre Bayle most fluent?,French,native_language,Pierre Bayle,French,4880,3,4880_3
Which is the primary language of Gennady Zyuganov?,Russian,native_language,Gennady Zyuganov,Russian,4881,4,4881_4
Which is the primary language of Olivier Messiaen?,French,native_language,Olivier Messiaen,French,4882,4,4882_4
What is the first language of Miguel de Cervantes?,Spanish,native_language,Miguel de Cervantes,Spanish,4883,2,4883_2
What is the native language of Woodrow Wilson?,English,native_language,Woodrow Wilson,English,4884,0,4884_0
In which language is Anna Kournikova most fluent?,Russian,native_language,Anna Kournikova,Russian,4885,3,4885_3
What is the native language of Isabelle Caro?,French,native_language,Isabelle Caro,French,4886,0,4886_0
What is the first language of Tina Turner?,English,native_language,Tina Turner,English,4887,2,4887_2
In which language is Rainer Maria Rilke most fluent?,German,native_language,Rainer Maria Rilke,German,4888,3,4888_3
What is the first language of Lev Landau?,Russian,native_language,Lev Landau,Russian,4889,2,4889_2
What is the first language of Alex Ferguson?,English,native_language,Alex Ferguson,English,4890,2,4890_2
Which is the primary language of Edward Bulwer-Lytton?,English,native_language,Edward Bulwer-Lytton,English,4891,4,4891_4
What is the native language of Joseph Bonaparte?,French,native_language,Joseph Bonaparte,French,4892,0,4892_0
Which language does Boris Vian speak natively?,French,native_language,Boris Vian,French,4893,1,4893_1
What is the first language of Jean-Marie Le Pen?,French,native_language,Jean-Marie Le Pen,French,4894,2,4894_2
What is the native language of Novak Djokovic?,Serbian,native_language,Novak Djokovic,Serbian,4895,0,4895_0
What is the native language of Irina Shayk?,Russian,native_language,Irina Shayk,Russian,4896,0,4896_0
In which language is John Dalton most fluent?,English,native_language,John Dalton,English,4897,3,4897_3
In which language is Theodore Roosevelt most fluent?,English,native_language,Theodore Roosevelt,English,4898,3,4898_3
In which language is Julie Delpy most fluent?,French,native_language,Julie Delpy,French,4899,3,4899_3
In which language is Manuel Valls most fluent?,Spanish,native_language,Manuel Valls,Spanish,4900,3,4900_3
In which language is George Sand most fluent?,French,native_language,George Sand,French,4901,3,4901_3
Which language does Fanny Ardant speak natively?,French,native_language,Fanny Ardant,French,4902,1,4902_1
In which language is Leo Tolstoy most fluent?,Russian,native_language,Leo Tolstoy,Russian,4903,3,4903_3
What is the native language of Al Gore?,English,native_language,Al Gore,English,4904,0,4904_0
Which language does Edsger W. Dijkstra speak natively?,Dutch,native_language,Edsger W. Dijkstra,Dutch,4905,1,4905_1
What is the first language of Pierre Bourdieu?,French,native_language,Pierre Bourdieu,French,4906,2,4906_2
In which language is Vitruvius most fluent?,Latin,native_language,Vitruvius,Latin,4907,3,4907_3
What is the native language of Johnny Hallyday?,French,native_language,Johnny Hallyday,French,4908,0,4908_0
Which is the primary language of Shakira?,Spanish,native_language,Shakira,Spanish,4909,4,4909_4
In which language is Joseph Brodsky most fluent?,Russian,native_language,Joseph Brodsky,Russian,4910,3,4910_3
In which language is Alberto Giacometti most fluent?,Italian,native_language,Alberto Giacometti,Italian,4911,3,4911_3
What is the native language of Marie Curie?,Polish,native_language,Marie Curie,Polish,4912,0,4912_0
What is the first language of Marguerite Yourcenar?,French,native_language,Marguerite Yourcenar,French,4913,2,4913_2
What is the first language of Hans Christian Andersen?,Danish,native_language,Hans Christian Andersen,Danish,4914,2,4914_2
Which language does Swedes speak natively?,Swedish,native_language,Swedes,Swedish,4915,1,4915_1
In which language is Christian Clavier most fluent?,French,native_language,Christian Clavier,French,4916,3,4916_3
What is the native language of Andrew Jackson?,English,native_language,Andrew Jackson,English,4917,0,4917_0
Which is the primary language of Georges Pompidou?,French,native_language,Georges Pompidou,French,4918,4,4918_4
In which language is Jean-Baptiste Say most fluent?,French,native_language,Jean-Baptiste Say,French,4919,3,4919_3
What is the native language of Gad Elmaleh?,French,native_language,Gad Elmaleh,French,4920,0,4920_0
What is the first language of Louis Aragon?,French,native_language,Louis Aragon,French,4921,2,4921_2
Which is the primary language of Nadezhda Krupskaya?,Russian,native_language,Nadezhda Krupskaya,Russian,4922,4,4922_4
What is the native language of Claude Simon?,French,native_language,Claude Simon,French,4923,0,4923_0
What is the first language of Felix Dzerzhinsky?,Russian,native_language,Felix Dzerzhinsky,Russian,4924,2,4924_2
What is the native language of Paul Doumer?,French,native_language,Paul Doumer,French,4925,0,4925_0
What is the first language of Beatrix of the Netherlands?,Dutch,native_language,Beatrix of the Netherlands,Dutch,4926,2,4926_2
Which language does Vladimir Mayakovsky speak natively?,Russian,native_language,Vladimir Mayakovsky,Russian,4927,1,4927_1
Which is the primary language of Luc Besson?,French,native_language,Luc Besson,French,4928,4,4928_4
In which language is Mario Vargas Llosa most fluent?,Spanish,native_language,Mario Vargas Llosa,Spanish,4929,3,4929_3
What is the native language of John Quincy Adams?,English,native_language,John Quincy Adams,English,4930,0,4930_0
What is the first language of Bertrand Russell?,English,native_language,Bertrand Russell,English,4931,2,4931_2
In which language is Akira Kurosawa most fluent?,Japanese,native_language,Akira Kurosawa,Japanese,4932,3,4932_3
Which is the primary language of Sully Prudhomme?,French,native_language,Sully Prudhomme,French,4933,4,4933_4
Which language does Frantz Fanon speak natively?,French,native_language,Frantz Fanon,French,4934,1,4934_1
Which is the primary language of Virginia Woolf?,English,native_language,Virginia Woolf,English,4935,4,4935_4
In which language is Catherine Deneuve most fluent?,French,native_language,Catherine Deneuve,French,4936,3,4936_3
Which language does John Stuart Mill speak natively?,English,native_language,John Stuart Mill,English,4937,1,4937_1
Which is the primary language of Laurent Fabius?,French,native_language,Laurent Fabius,French,4938,4,4938_4
Which is the primary language of Pablo Picasso?,Spanish,native_language,Pablo Picasso,Spanish,4939,4,4939_4
Which language does Alphonse Daudet speak natively?,French,native_language,Alphonse Daudet,French,4940,1,4940_1
In which language is Alexandre Dumas fils most fluent?,French,native_language,Alexandre Dumas fils,French,4941,3,4941_3
Which language does Brian May speak natively?,English,native_language,Brian May,English,4942,1,4942_1
"What is the native language of Georges-Louis Leclerc, Comte de Buffon?",French,native_language,"Georges-Louis Leclerc, Comte de Buffon",French,4943,0,4943_0
Which is the primary language of Rafael Alberti?,Spanish,native_language,Rafael Alberti,Spanish,4944,4,4944_4
Which language does Nikolay Nekrasov speak natively?,Russian,native_language,Nikolay Nekrasov,Russian,4945,1,4945_1
What is the first language of Zachary Taylor?,English,native_language,Zachary Taylor,English,4946,2,4946_2
What is the first language of Adam Sandler?,English,native_language,Adam Sandler,English,4947,2,4947_2
In which language is Vera Lynn most fluent?,English,native_language,Vera Lynn,English,4948,3,4948_3
What is the first language of James A. Garfield?,English,native_language,James A. Garfield,English,4949,2,4949_2
Which language does Jean Anouilh speak natively?,French,native_language,Jean Anouilh,French,4950,1,4950_1
What is the first language of Brigitte Bardot?,French,native_language,Brigitte Bardot,French,4951,2,4951_2
What is the native language of Jacobus Henricus van 't Hoff?,Dutch,native_language,Jacobus Henricus van 't Hoff,Dutch,4952,0,4952_0
Which language does Leslie Caron speak natively?,French,native_language,Leslie Caron,French,4953,1,4953_1
What is the native language of Jan Peter Balkenende?,Dutch,native_language,Jan Peter Balkenende,Dutch,4954,0,4954_0
What is the first language of Giovanni Boccaccio?,Italian,native_language,Giovanni Boccaccio,Italian,4955,2,4955_2
What is the first language of Sergey Lavrov?,Russian,native_language,Sergey Lavrov,Russian,4956,2,4956_2
What is the native language of Peter Kropotkin?,Russian,native_language,Peter Kropotkin,Russian,4957,0,4957_0
Which is the primary language of Jean de La Fontaine?,French,native_language,Jean de La Fontaine,French,4958,4,4958_4
Which is the primary language of Patrice Leconte?,French,native_language,Patrice Leconte,French,4959,4,4959_4
What is the native language of Dmitry Medvedev?,Russian,native_language,Dmitry Medvedev,Russian,4960,0,4960_0
What is the native language of Hendrik Lorentz?,Dutch,native_language,Hendrik Lorentz,Dutch,4961,0,4961_0
What is the first language of Mikhail Khodorkovsky?,Russian,native_language,Mikhail Khodorkovsky,Russian,4962,2,4962_2
Which is the primary language of Ovid?,Latin,native_language,Ovid,Latin,4963,4,4963_4
Which is the primary language of Vladimir Putin?,Russian,native_language,Vladimir Putin,Russian,4964,4,4964_4
Which is the primary language of Gustave Flaubert?,French,native_language,Gustave Flaubert,French,4965,4,4965_4
Which language does Jean-Paul Belmondo speak natively?,French,native_language,Jean-Paul Belmondo,French,4966,1,4966_1
What is the first language of Marc Chagall?,Russian,native_language,Marc Chagall,Russian,4967,2,4967_2
In which language is Claude Bernard most fluent?,French,native_language,Claude Bernard,French,4968,3,4968_3
Which language does Virginie Ledoyen speak natively?,French,native_language,Virginie Ledoyen,French,4969,1,4969_1
What is the first language of Douglas Adams?,English,native_language,Douglas Adams,English,4970,2,4970_2
In which language is Ehud Olmert most fluent?,Hebrew,native_language,Ehud Olmert,Hebrew,4971,3,4971_3
Which is the primary language of Charles Perrault?,French,native_language,Charles Perrault,French,4972,4,4972_4
What is the first language of Marcel Marceau?,French,native_language,Marcel Marceau,French,4973,2,4973_2
What is the native language of Virgil?,Latin,native_language,Virgil,Latin,4974,0,4974_0
Which is the primary language of Jeanne Moreau?,French,native_language,Jeanne Moreau,French,4975,4,4975_4
In which language is Jean Dujardin most fluent?,French,native_language,Jean Dujardin,French,4976,3,4976_3
What is the native language of Emmanuel Macron?,French,native_language,Emmanuel Macron,French,4977,0,4977_0
Which is the primary language of A. P. J. Abdul Kalam?,Tamil,native_language,A. P. J. Abdul Kalam,Tamil,4978,4,4978_4
In which language is Barack Obama most fluent?,English,native_language,Barack Obama,English,4979,3,4979_3
What is the first language of Basshunter?,Swedish,native_language,Basshunter,Swedish,4980,2,4980_2
What is the first language of William Butler Yeats?,English,native_language,William Butler Yeats,English,4981,2,4981_2
What is the native language of Arthur Conan Doyle?,English,native_language,Arthur Conan Doyle,English,4982,0,4982_0
What language is recognized as official in French Polynesia?,French,official_language,French Polynesia,French,235,4,235_4
What language is recognized as official in Brunei?,Malay,official_language,Brunei,Malay,236,4,236_4
Which language holds official status in Uttar Pradesh?,Urdu,official_language,Uttar Pradesh,Urdu,237,3,237_3
What is the primary language spoken in European Union?,Finnish,official_language,European Union,Finnish,238,2,238_2
What language is recognized as official in Wallonia?,French,official_language,Wallonia,French,239,4,239_4
What is the official language of European Union?,Slovene,official_language,European Union,Slovene,240,0,240_0
Which language holds official status in Haiti?,French,official_language,Haiti,French,241,3,241_3
Which language is officially used in Union of South Africa?,Dutch,official_language,Union of South Africa,Dutch,242,1,242_1
What is the primary language spoken in Shanghai Cooperation Organisation?,Russian,official_language,Shanghai Cooperation Organisation,Russian,243,2,243_2
Which language is officially used in Wyoming?,English,official_language,Wyoming,English,244,1,244_1
What is the official language of World Athletics?,French,official_language,World Athletics,French,245,0,245_0
What language is recognized as official in Odessa Oblast?,Russian,official_language,Odessa Oblast,Russian,246,4,246_4
Which language holds official status in Holy See?,Latin,official_language,Holy See,Latin,247,3,247_3
Which language is officially used in Uruguay?,Spanish,official_language,Uruguay,Spanish,248,1,248_1
Which language is officially used in Jamshedpur?,Hindi,official_language,Jamshedpur,Hindi,249,1,249_1
What is the official language of South Ossetia?,Georgian,official_language,South Ossetia,Georgian,250,0,250_0
What language is recognized as official in Cambodia?,Khmer,official_language,Cambodia,Khmer,251,4,251_4
What is the official language of Krasnoyarsk Krai?,Russian,official_language,Krasnoyarsk Krai,Russian,252,0,252_0
Which language is officially used in Republic of the Congo?,French,official_language,Republic of the Congo,French,253,1,253_1
What is the primary language spoken in Solomon Islands?,English,official_language,Solomon Islands,English,254,2,254_2
What is the official language of Meghalaya?,English,official_language,Meghalaya,English,255,0,255_0
Which language is officially used in Rajasthan?,Hindi,official_language,Rajasthan,Hindi,256,1,256_1
Which language holds official status in Shanghai Cooperation Organisation?,Chinese,official_language,Shanghai Cooperation Organisation,Chinese,257,3,257_3
What language is recognized as official in Easter Island?,Spanish,official_language,Easter Island,Spanish,258,4,258_4
Which language holds official status in Majorca?,Catalan,official_language,Majorca,Catalan,259,3,259_3
Which language holds official status in Brazil?,Portuguese,official_language,Brazil,Portuguese,260,3,260_3
Which language is officially used in Mexico?,Spanish,official_language,Mexico,Spanish,261,1,261_1
What language is recognized as official in The Gambia?,English,official_language,The Gambia,English,262,4,262_4
What is the official language of Kyōto Prefecture?,Japanese,official_language,Kyōto Prefecture,Japanese,263,0,263_0
What is the official language of South Georgia and the South Sandwich Islands?,English,official_language,South Georgia and the South Sandwich Islands,English,264,0,264_0
What is the official language of Isle of Man?,English,official_language,Isle of Man,English,265,0,265_0
Which language holds official status in Mississippi?,English,official_language,Mississippi,English,266,3,266_3
What language is recognized as official in Macau?,Chinese,official_language,Macau,Chinese,267,4,267_4
Which language holds official status in Czechoslovakia?,Slovak,official_language,Czechoslovakia,Slovak,268,3,268_3
Which language holds official status in Donetsk Oblast?,Russian,official_language,Donetsk Oblast,Russian,269,3,269_3
