question,answer,relation,subject,object,q_index,prompt_id,q_id
Dans quel pays ou endroit Basic Instinct a-t-il été créé?,France,location_of_formation,Basic Instinct,France,6071,3,6071_3
Où a été créé Blow-Up?,Italie,location_of_formation,Blow-Up,Italie,6072,0,6072_0
Dans quel pays ou endroit tennis a-t-il été créé?,Angleterre,location_of_formation,tennis,Angleterre,6073,3,6073_3
Où peut reggae retracer sa création?,Jamaïque,location_of_formation,reggae,Jamaïque,6074,4,6074_4
Dans quel pays ou endroit Frankfurter Allgemeine Zeitung a-t-il été créé?,Allemagne,location_of_formation,Frankfurter Allgemeine Zeitung,Allemagne,6075,3,6075_3
Où la formation de saut en hauteur a-t-elle eu lieu?,Écosse,location_of_formation,saut en hauteur,Écosse,6076,2,6076_2
Où la formation de fascisme italien a-t-elle eu lieu?,Italie,location_of_formation,fascisme italien,Italie,6077,2,6077_2
Où peut tatami retracer sa création?,Japon,location_of_formation,tatami,Japon,6078,4,6078_4
Où a été créé Livre Guinness des records?,Irlande,location_of_formation,Livre Guinness des records,Irlande,6079,0,6079_0
Où a été créé En attendant Godot?,France,location_of_formation,En attendant Godot,France,6080,0,6080_0
Où a été créé La vie est belle?,Italie,location_of_formation,La vie est belle,Italie,6081,0,6081_0
Dans quel pays ou endroit Corriere della Sera a-t-il été créé?,Italie,location_of_formation,Corriere della Sera,Italie,6082,3,6082_3
Où a été créé café turc?,Turquie,location_of_formation,café turc,Turquie,6083,0,6083_0
Où peut camembert retracer sa création?,France,location_of_formation,camembert,France,6084,4,6084_4
Dans quelle localité Death Note a-t-il été formé?,Japon,location_of_formation,Death Note,Japon,6085,1,6085_1
Où la formation de tofu a-t-elle eu lieu?,Japon,location_of_formation,tofu,Japon,6086,2,6086_2
Où peut pesto retracer sa création?,Italie,location_of_formation,pesto,Italie,6087,4,6087_4
Où a été créé Kraftwerk?,Allemagne,location_of_formation,Kraftwerk,Allemagne,6088,0,6088_0
Dans quelle localité Dobermann a-t-il été formé?,Allemagne,location_of_formation,Dobermann,Allemagne,6089,1,6089_1
Où a été créé Le Dit du Genji?,Japon,location_of_formation,Le Dit du Genji,Japon,6090,0,6090_0
Où a été créé Guacamole?,Mexique,location_of_formation,Guacamole,Mexique,6091,0,6091_0
Dans quel pays ou endroit tennis de table a-t-il été créé?,Angleterre,location_of_formation,tennis de table,Angleterre,6092,3,6092_3
Dans quel pays ou endroit J-pop a-t-il été créé?,Japon,location_of_formation,J-pop,Japon,6093,3,6093_3
Dans quel pays ou endroit gaufre a-t-il été créé?,Belgique,location_of_formation,gaufre,Belgique,6094,3,6094_3
Où la formation de football a-t-elle eu lieu?,Angleterre,location_of_formation,football,Angleterre,6095,2,6095_2
Dans quelle localité Dannii Minogue a-t-il été formé?,Australie,location_of_formation,Dannii Minogue,Australie,6096,1,6096_1
Dans quel pays ou endroit Décaméron a-t-il été créé?,Italie,location_of_formation,Décaméron,Italie,6097,3,6097_3
Où la formation de U2 a-t-elle eu lieu?,Irlande,location_of_formation,U2,Irlande,6098,2,6098_2
Dans quel pays ou endroit golf a-t-il été créé?,Écosse,location_of_formation,golf,Écosse,6099,3,6099_3
Où peut bretzel retracer sa création?,Allemagne,location_of_formation,bretzel,Allemagne,6100,4,6100_4
Où peut Lenovo retracer sa création?,Pékin,location_of_formation,Lenovo,Pékin,6488,4,6488_4
Où a été créé The Coca-Cola Company?,Atlanta,location_of_formation,The Coca-Cola Company,Atlanta,6489,0,6489_0
Où a été créé Ericsson?,Stockholm,location_of_formation,Ericsson,Stockholm,6490,0,6490_0
Où a été créé Stevie Wonder?,Détroit,location_of_formation,Stevie Wonder,Détroit,6491,0,6491_0
Dans quelle localité Samsung Electronics a-t-il été formé?,Séoul,location_of_formation,Samsung Electronics,Séoul,6492,1,6492_1
Dans quel pays ou endroit Kanye West a-t-il été créé?,Chicago,location_of_formation,Kanye West,Chicago,6493,3,6493_3
Où a été créé The Cranberries?,Limerick,location_of_formation,The Cranberries,Limerick,6494,0,6494_0
Où la formation de Coldplay a-t-elle eu lieu?,Londres,location_of_formation,Coldplay,Londres,6495,2,6495_2
Où la formation de Siemens a-t-elle eu lieu?,Berlin,location_of_formation,Siemens,Berlin,6496,2,6496_2
Où peut Greenpeace retracer sa création?,Vancouver,location_of_formation,Greenpeace,Vancouver,6497,4,6497_4
Dans quelle localité Xiaomi a-t-il été formé?,Pékin,location_of_formation,Xiaomi,Pékin,6498,1,6498_1
Dans quel pays ou endroit Fédération internationale de football association a-t-il été créé?,Paris,location_of_formation,Fédération internationale de football association,Paris,6499,3,6499_3
Où la formation de Union de Lublin a-t-elle eu lieu?,Lublin,location_of_formation,Union de Lublin,Lublin,6500,2,6500_2
Où peut École de Francfort retracer sa création?,Francfort-sur-le-Main,location_of_formation,École de Francfort,Francfort-sur-le-Main,6501,4,6501_4
Dans quelle localité scoutisme a-t-il été formé?,Angleterre,location_of_formation,scoutisme,Angleterre,6502,1,6502_1
Où la formation de Bee Gees a-t-elle eu lieu?,Manchester,location_of_formation,Bee Gees,Manchester,6503,2,6503_2
Où a été créé Boeing?,Seattle,location_of_formation,Boeing,Seattle,6504,0,6504_0
Dans quelle localité Lordi a-t-il été formé?,Helsinki,location_of_formation,Lordi,Helsinki,6505,1,6505_1
Dans quel pays ou endroit Burger King a-t-il été créé?,Miami,location_of_formation,Burger King,Miami,6506,3,6506_3
Dans quel pays ou endroit Rammstein a-t-il été créé?,Berlin,location_of_formation,Rammstein,Berlin,6507,3,6507_3
Dans quel pays ou endroit Foo Fighters a-t-il été créé?,Seattle,location_of_formation,Foo Fighters,Seattle,6508,3,6508_3
Dans quelle localité The Who a-t-il été formé?,Londres,location_of_formation,The Who,Londres,6509,1,6509_1
Où peut Feyenoord Rotterdam retracer sa création?,Rotterdam,location_of_formation,Feyenoord Rotterdam,Rotterdam,6510,4,6510_4
Dans quel pays ou endroit Ajax Amsterdam a-t-il été créé?,Amsterdam,location_of_formation,Ajax Amsterdam,Amsterdam,6511,3,6511_3
Dans quelle localité Deutsche Bahn a-t-il été formé?,Berlin,location_of_formation,Deutsche Bahn,Berlin,6512,1,6512_1
Où la formation de Sega a-t-elle eu lieu?,Tokyo,location_of_formation,Sega,Tokyo,6513,2,6513_2
Où la formation de Aston Martin Lagonda a-t-elle eu lieu?,Londres,location_of_formation,Aston Martin Lagonda,Londres,6514,2,6514_2
Dans quel pays ou endroit Arctic Monkeys a-t-il été créé?,Sheffield,location_of_formation,Arctic Monkeys,Sheffield,6515,3,6515_3
Dans quelle localité Gloria Estefan a-t-il été formé?,Miami,location_of_formation,Gloria Estefan,Miami,6516,1,6516_1
Où la formation de EMI a-t-elle eu lieu?,Londres,location_of_formation,EMI,Londres,6517,2,6517_2
Où la formation de Duran Duran a-t-elle eu lieu?,Birmingham,location_of_formation,Duran Duran,Birmingham,6518,2,6518_2
Dans quel pays ou endroit bourse de Londres a-t-il été créé?,Londres,location_of_formation,bourse de Londres,Londres,6519,3,6519_3
Où a été créé Ducati Motor Holding?,Bologne,location_of_formation,Ducati Motor Holding,Bologne,6520,0,6520_0
Dans quelle localité The Rasmus a-t-il été formé?,Helsinki,location_of_formation,The Rasmus,Helsinki,6521,1,6521_1
Dans quel pays ou endroit Def Leppard a-t-il été créé?,Sheffield,location_of_formation,Def Leppard,Sheffield,6522,3,6522_3
Dans quel pays ou endroit Nikon a-t-il été créé?,Tokyo,location_of_formation,Nikon,Tokyo,6523,3,6523_3
Quelle langue parle Russes nativement?,russe,native_language,Russes,russe,4853,1,4853_1
Quelle langue parle Sophie Marceau nativement?,français,native_language,Sophie Marceau,français,4854,1,4854_1
Quelle langue parle Lionel Jospin nativement?,français,native_language,Lionel Jospin,français,4855,1,4855_1
Quelle est la langue maternelle de William Henry Harrison?,anglais,native_language,William Henry Harrison,anglais,4856,0,4856_0
Quelle est la langue principale de Alain Delon?,français,native_language,Alain Delon,français,4857,4,4857_4
Quelle est la première langue de Michel de Montaigne?,latin,native_language,Michel de Montaigne,latin,4858,2,4858_2
Quelle est la première langue de Evgueni Evtouchenko?,russe,native_language,Evgueni Evtouchenko,russe,4859,2,4859_2
Quelle est la première langue de Jean-Paul II?,polonais,native_language,Jean-Paul II,polonais,4860,2,4860_2
Quelle est la première langue de Nikolaï Boukharine?,russe,native_language,Nikolaï Boukharine,russe,4861,2,4861_2
Quelle langue parle Lionel Messi nativement?,espagnol,native_language,Lionel Messi,espagnol,4862,1,4862_1
Quelle est la langue maternelle de Franz Kafka?,allemand,native_language,Franz Kafka,allemand,4863,0,4863_0
Quelle est la première langue de Anatole France?,français,native_language,Anatole France,français,4864,2,4864_2
Quelle est la langue maternelle de Jean-Paul Sartre?,français,native_language,Jean-Paul Sartre,français,4865,0,4865_0
Dans quelle langue Seamus Heaney est-il le plus fluent?,anglais,native_language,Seamus Heaney,anglais,4866,3,4866_3
Quelle est la langue principale de Alexandre Pouchkine?,russe,native_language,Alexandre Pouchkine,russe,4867,4,4867_4
Dans quelle langue Andy Murray est-il le plus fluent?,anglais,native_language,Andy Murray,anglais,4868,3,4868_3
Quelle langue parle Claude-Henri de Rouvroy de Saint-Simon nativement?,français,native_language,Claude-Henri de Rouvroy de Saint-Simon,français,4869,1,4869_1
Quelle langue parle Jean Calvin nativement?,français,native_language,Jean Calvin,français,4870,1,4870_1
Quelle langue parle William Bouguereau nativement?,français,native_language,William Bouguereau,français,4871,1,4871_1
Quelle langue parle Jean Reno nativement?,français,native_language,Jean Reno,français,4872,1,4872_1
Quelle est la première langue de Audrey Tautou?,français,native_language,Audrey Tautou,français,4873,2,4873_2
Quelle langue parle Robert Oppenheimer nativement?,anglais,native_language,Robert Oppenheimer,anglais,4874,1,4874_1
Quelle langue parle Gwen Stefani nativement?,anglais,native_language,Gwen Stefani,anglais,4875,1,4875_1
Quelle est la première langue de David Beckham?,anglais,native_language,David Beckham,anglais,4876,2,4876_2
Quelle est la langue maternelle de Blaise Pascal?,français,native_language,Blaise Pascal,français,4877,0,4877_0
Quelle est la langue principale de Jenson Button?,anglais,native_language,Jenson Button,anglais,4878,4,4878_4
Quelle est la première langue de Jean Giraudoux?,français,native_language,Jean Giraudoux,français,4879,2,4879_2
Dans quelle langue Pierre Bayle est-il le plus fluent?,français,native_language,Pierre Bayle,français,4880,3,4880_3
Quelle est la langue principale de Guennadi Ziouganov?,russe,native_language,Guennadi Ziouganov,russe,4881,4,4881_4
Quelle est la langue principale de Olivier Messiaen?,français,native_language,Olivier Messiaen,français,4882,4,4882_4
Quelle est la première langue de Miguel de Cervantes?,espagnol,native_language,Miguel de Cervantes,espagnol,4883,2,4883_2
Quelle est la langue maternelle de Woodrow Wilson?,anglais,native_language,Woodrow Wilson,anglais,4884,0,4884_0
Dans quelle langue Anna Kournikova est-il le plus fluent?,russe,native_language,Anna Kournikova,russe,4885,3,4885_3
Quelle est la langue maternelle de Isabelle Caro?,français,native_language,Isabelle Caro,français,4886,0,4886_0
Quelle est la première langue de Tina Turner?,anglais,native_language,Tina Turner,anglais,4887,2,4887_2
Dans quelle langue Rainer Maria Rilke est-il le plus fluent?,allemand,native_language,Rainer Maria Rilke,allemand,4888,3,4888_3
Quelle est la première langue de Lev Landau?,russe,native_language,Lev Landau,russe,4889,2,4889_2
Quelle est la première langue de Alex Ferguson?,anglais,native_language,Alex Ferguson,anglais,4890,2,4890_2
Quelle est la langue principale de Edward Bulwer-Lytton?,anglais,native_language,Edward Bulwer-Lytton,anglais,4891,4,4891_4
Quelle est la langue maternelle de Joseph Bonaparte?,français,native_language,Joseph Bonaparte,français,4892,0,4892_0
Quelle langue parle Boris Vian nativement?,français,native_language,Boris Vian,français,4893,1,4893_1
Quelle est la première langue de Jean-Marie Le Pen?,français,native_language,Jean-Marie Le Pen,français,4894,2,4894_2
Quelle est la langue maternelle de Novak Djoković?,serbe,native_language,Novak Djoković,serbe,4895,0,4895_0
Quelle est la langue maternelle de Irina Shayk?,russe,native_language,Irina Shayk,russe,4896,0,4896_0
Dans quelle langue John Dalton est-il le plus fluent?,anglais,native_language,John Dalton,anglais,4897,3,4897_3
Dans quelle langue Theodore Roosevelt est-il le plus fluent?,anglais,native_language,Theodore Roosevelt,anglais,4898,3,4898_3
Dans quelle langue Julie Delpy est-il le plus fluent?,français,native_language,Julie Delpy,français,4899,3,4899_3
Dans quelle langue Manuel Valls est-il le plus fluent?,espagnol,native_language,Manuel Valls,espagnol,4900,3,4900_3
Dans quelle langue George Sand est-il le plus fluent?,français,native_language,George Sand,français,4901,3,4901_3
Quelle langue parle Fanny Ardant nativement?,français,native_language,Fanny Ardant,français,4902,1,4902_1
Dans quelle langue Léon Tolstoï est-il le plus fluent?,russe,native_language,Léon Tolstoï,russe,4903,3,4903_3
Quelle est la langue maternelle de Al Gore?,anglais,native_language,Al Gore,anglais,4904,0,4904_0
Quelle langue parle Edsger Dijkstra nativement?,néerlandais,native_language,Edsger Dijkstra,néerlandais,4905,1,4905_1
Quelle est la première langue de Pierre Bourdieu?,français,native_language,Pierre Bourdieu,français,4906,2,4906_2
Dans quelle langue Vitruve est-il le plus fluent?,latin,native_language,Vitruve,latin,4907,3,4907_3
Quelle est la langue maternelle de Johnny Hallyday?,français,native_language,Johnny Hallyday,français,4908,0,4908_0
Quelle est la langue principale de Shakira?,espagnol,native_language,Shakira,espagnol,4909,4,4909_4
Dans quelle langue Joseph Brodsky est-il le plus fluent?,russe,native_language,Joseph Brodsky,russe,4910,3,4910_3
Dans quelle langue Alberto Giacometti est-il le plus fluent?,italien,native_language,Alberto Giacometti,italien,4911,3,4911_3
Quelle est la langue maternelle de Marie Curie?,polonais,native_language,Marie Curie,polonais,4912,0,4912_0
Quelle est la première langue de Marguerite Yourcenar?,français,native_language,Marguerite Yourcenar,français,4913,2,4913_2
Quelle est la première langue de Hans Christian Andersen?,danois,native_language,Hans Christian Andersen,danois,4914,2,4914_2
Quelle langue parle Suédois nativement?,suédois,native_language,Suédois,suédois,4915,1,4915_1
Dans quelle langue Christian Clavier est-il le plus fluent?,français,native_language,Christian Clavier,français,4916,3,4916_3
Quelle est la langue maternelle de Andrew Jackson?,anglais,native_language,Andrew Jackson,anglais,4917,0,4917_0
Quelle est la langue principale de Georges Pompidou?,français,native_language,Georges Pompidou,français,4918,4,4918_4
Dans quelle langue Jean-Baptiste Say est-il le plus fluent?,français,native_language,Jean-Baptiste Say,français,4919,3,4919_3
Quelle est la langue maternelle de Gad Elmaleh?,français,native_language,Gad Elmaleh,français,4920,0,4920_0
Quelle est la première langue de Louis Aragon?,français,native_language,Louis Aragon,français,4921,2,4921_2
Quelle est la langue principale de Nadejda Kroupskaïa?,russe,native_language,Nadejda Kroupskaïa,russe,4922,4,4922_4
Quelle est la langue maternelle de Claude Simon?,français,native_language,Claude Simon,français,4923,0,4923_0
Quelle est la première langue de Félix Dzerjinski?,russe,native_language,Félix Dzerjinski,russe,4924,2,4924_2
Quelle est la langue maternelle de Paul Doumer?,français,native_language,Paul Doumer,français,4925,0,4925_0
Quelle est la première langue de Béatrix des Pays-Bas?,néerlandais,native_language,Béatrix des Pays-Bas,néerlandais,4926,2,4926_2
Quelle langue parle Vladimir Maïakovski nativement?,russe,native_language,Vladimir Maïakovski,russe,4927,1,4927_1
Quelle est la langue principale de Luc Besson?,français,native_language,Luc Besson,français,4928,4,4928_4
Dans quelle langue Mario Vargas Llosa est-il le plus fluent?,espagnol,native_language,Mario Vargas Llosa,espagnol,4929,3,4929_3
Quelle est la langue maternelle de John Quincy Adams?,anglais,native_language,John Quincy Adams,anglais,4930,0,4930_0
Quelle est la première langue de Bertrand Russell?,anglais,native_language,Bertrand Russell,anglais,4931,2,4931_2
Dans quelle langue Akira Kurosawa est-il le plus fluent?,japonais,native_language,Akira Kurosawa,japonais,4932,3,4932_3
Quelle est la langue principale de Sully Prudhomme?,français,native_language,Sully Prudhomme,français,4933,4,4933_4
Quelle langue parle Frantz Fanon nativement?,français,native_language,Frantz Fanon,français,4934,1,4934_1
Quelle est la langue principale de Virginia Woolf?,anglais,native_language,Virginia Woolf,anglais,4935,4,4935_4
Dans quelle langue Catherine Deneuve est-il le plus fluent?,français,native_language,Catherine Deneuve,français,4936,3,4936_3
Quelle langue parle John Stuart Mill nativement?,anglais,native_language,John Stuart Mill,anglais,4937,1,4937_1
Quelle est la langue principale de Laurent Fabius?,français,native_language,Laurent Fabius,français,4938,4,4938_4
Quelle est la langue principale de Pablo Picasso?,espagnol,native_language,Pablo Picasso,espagnol,4939,4,4939_4
Quelle langue parle Alphonse Daudet nativement?,français,native_language,Alphonse Daudet,français,4940,1,4940_1
Dans quelle langue Alexandre Dumas fils est-il le plus fluent?,français,native_language,Alexandre Dumas fils,français,4941,3,4941_3
Quelle langue parle Brian May nativement?,anglais,native_language,Brian May,anglais,4942,1,4942_1
Quelle est la langue maternelle de Buffon?,français,native_language,Buffon,français,4943,0,4943_0
Quelle est la langue principale de Rafael Alberti?,espagnol,native_language,Rafael Alberti,espagnol,4944,4,4944_4
Quelle langue parle Nikolaï Nekrassov nativement?,russe,native_language,Nikolaï Nekrassov,russe,4945,1,4945_1
Quelle est la première langue de Zachary Taylor?,anglais,native_language,Zachary Taylor,anglais,4946,2,4946_2
Quelle est la première langue de Adam Sandler?,anglais,native_language,Adam Sandler,anglais,4947,2,4947_2
Dans quelle langue Vera Lynn est-il le plus fluent?,anglais,native_language,Vera Lynn,anglais,4948,3,4948_3
Quelle est la première langue de James Abram Garfield?,anglais,native_language,James Abram Garfield,anglais,4949,2,4949_2
Quelle langue parle Jean Anouilh nativement?,français,native_language,Jean Anouilh,français,4950,1,4950_1
Quelle est la première langue de Brigitte Bardot?,français,native_language,Brigitte Bardot,français,4951,2,4951_2
Quelle est la langue maternelle de Jacobus Henricus Van 't Hoff?,néerlandais,native_language,Jacobus Henricus Van 't Hoff,néerlandais,4952,0,4952_0
Quelle langue parle Leslie Caron nativement?,français,native_language,Leslie Caron,français,4953,1,4953_1
Quelle est la langue maternelle de Jan Peter Balkenende?,néerlandais,native_language,Jan Peter Balkenende,néerlandais,4954,0,4954_0
Quelle est la première langue de Boccace?,italien,native_language,Boccace,italien,4955,2,4955_2
Quelle est la première langue de Sergueï Lavrov?,russe,native_language,Sergueï Lavrov,russe,4956,2,4956_2
Quelle est la langue maternelle de Pierre Kropotkine?,russe,native_language,Pierre Kropotkine,russe,4957,0,4957_0
Quelle est la langue principale de Jean de La Fontaine?,français,native_language,Jean de La Fontaine,français,4958,4,4958_4
Quelle est la langue principale de Patrice Leconte?,français,native_language,Patrice Leconte,français,4959,4,4959_4
Quelle est la langue maternelle de Dmitri Medvedev?,russe,native_language,Dmitri Medvedev,russe,4960,0,4960_0
Quelle est la langue maternelle de Hendrik Antoon Lorentz?,néerlandais,native_language,Hendrik Antoon Lorentz,néerlandais,4961,0,4961_0
Quelle est la première langue de Mikhaïl Khodorkovski?,russe,native_language,Mikhaïl Khodorkovski,russe,4962,2,4962_2
Quelle est la langue principale de Ovide?,latin,native_language,Ovide,latin,4963,4,4963_4
Quelle est la langue principale de Vladimir Poutine?,russe,native_language,Vladimir Poutine,russe,4964,4,4964_4
Quelle est la langue principale de Gustave Flaubert?,français,native_language,Gustave Flaubert,français,4965,4,4965_4
Quelle langue parle Jean-Paul Belmondo nativement?,français,native_language,Jean-Paul Belmondo,français,4966,1,4966_1
Quelle est la première langue de Marc Chagall?,russe,native_language,Marc Chagall,russe,4967,2,4967_2
Dans quelle langue Claude Bernard est-il le plus fluent?,français,native_language,Claude Bernard,français,4968,3,4968_3
Quelle langue parle Virginie Ledoyen nativement?,français,native_language,Virginie Ledoyen,français,4969,1,4969_1
Quelle est la première langue de Douglas Adams?,anglais,native_language,Douglas Adams,anglais,4970,2,4970_2
Dans quelle langue Ehud Olmert est-il le plus fluent?,hébreu,native_language,Ehud Olmert,hébreu,4971,3,4971_3
Quelle est la langue principale de Charles Perrault?,français,native_language,Charles Perrault,français,4972,4,4972_4
Quelle est la première langue de Marcel Marceau?,français,native_language,Marcel Marceau,français,4973,2,4973_2
Quelle est la langue maternelle de Virgile?,latin,native_language,Virgile,latin,4974,0,4974_0
Quelle est la langue principale de Jeanne Moreau?,français,native_language,Jeanne Moreau,français,4975,4,4975_4
Dans quelle langue Jean Dujardin est-il le plus fluent?,français,native_language,Jean Dujardin,français,4976,3,4976_3
Quelle est la langue maternelle de Emmanuel Macron?,français,native_language,Emmanuel Macron,français,4977,0,4977_0
Quelle est la langue principale de Avul Pakir Jainulabdeen Abdul Kalam?,tamoul,native_language,Avul Pakir Jainulabdeen Abdul Kalam,tamoul,4978,4,4978_4
Dans quelle langue Barack Obama est-il le plus fluent?,anglais,native_language,Barack Obama,anglais,4979,3,4979_3
Quelle est la première langue de Basshunter?,suédois,native_language,Basshunter,suédois,4980,2,4980_2
Quelle est la première langue de William Butler Yeats?,anglais,native_language,William Butler Yeats,anglais,4981,2,4981_2
Quelle est la langue maternelle de Arthur Conan Doyle?,anglais,native_language,Arthur Conan Doyle,anglais,4982,0,4982_0
Quelle langue est reconnue comme officielle à Polynésie française?,français,official_language,Polynésie française,français,235,4,235_4
Quelle langue est reconnue comme officielle à Brunei?,malais,official_language,Brunei,malais,236,4,236_4
Quelle langue détient un statut officiel à Uttar Pradesh?,ourdou,official_language,Uttar Pradesh,ourdou,237,3,237_3
Quelle est la langue principale parlée à Union européenne?,finnois,official_language,Union européenne,finnois,238,2,238_2
Quelle langue est reconnue comme officielle à Région wallonne?,français,official_language,Région wallonne,français,239,4,239_4
Quelle est la langue officielle de Union européenne?,slovène,official_language,Union européenne,slovène,240,0,240_0
Quelle langue détient un statut officiel à Haïti?,français,official_language,Haïti,français,241,3,241_3
Quelle langue est officiellement utilisée à Union d'Afrique du Sud?,néerlandais,official_language,Union d'Afrique du Sud,néerlandais,242,1,242_1
Quelle est la langue principale parlée à Organisation de coopération de Shanghai?,russe,official_language,Organisation de coopération de Shanghai,russe,243,2,243_2
Quelle langue est officiellement utilisée à Wyoming?,anglais,official_language,Wyoming,anglais,244,1,244_1
Quelle est la langue officielle de World Athletics?,français,official_language,World Athletics,français,245,0,245_0
Quelle langue est reconnue comme officielle à Odessa?,russe,official_language,Odessa,russe,246,4,246_4
Quelle langue détient un statut officiel à Saint-Siège?,latin,official_language,Saint-Siège,latin,247,3,247_3
Quelle langue est officiellement utilisée à Uruguay?,espagnol,official_language,Uruguay,espagnol,248,1,248_1
Quelle langue est officiellement utilisée à Jamshedpur?,hindi,official_language,Jamshedpur,hindi,249,1,249_1
Quelle est la langue officielle de Ossétie du Sud-Alanie?,géorgien,official_language,Ossétie du Sud-Alanie,géorgien,250,0,250_0
Quelle langue est reconnue comme officielle à Cambodge?,khmer,official_language,Cambodge,khmer,251,4,251_4
Quelle est la langue officielle de kraï de Krasnoïarsk?,russe,official_language,kraï de Krasnoïarsk,russe,252,0,252_0
Quelle langue est officiellement utilisée à République du Congo?,français,official_language,République du Congo,français,253,1,253_1
Quelle est la langue principale parlée à Îles Salomon?,anglais,official_language,Îles Salomon,anglais,254,2,254_2
Quelle est la langue officielle de Meghalaya?,anglais,official_language,Meghalaya,anglais,255,0,255_0
Quelle langue est officiellement utilisée à Rajasthan?,hindi,official_language,Rajasthan,hindi,256,1,256_1
Quelle langue détient un statut officiel à Organisation de coopération de Shanghai?,langues chinoises,official_language,Organisation de coopération de Shanghai,langues chinoises,257,3,257_3
Quelle langue est reconnue comme officielle à île de Pâques?,espagnol,official_language,île de Pâques,espagnol,258,4,258_4
Quelle langue détient un statut officiel à Majorque?,catalan,official_language,Majorque,catalan,259,3,259_3
Quelle langue détient un statut officiel à Brésil?,portugais,official_language,Brésil,portugais,260,3,260_3
Quelle langue est officiellement utilisée à Mexique?,espagnol,official_language,Mexique,espagnol,261,1,261_1
Quelle langue est reconnue comme officielle à Gambie?,anglais,official_language,Gambie,anglais,262,4,262_4
Quelle est la langue officielle de Kyoto?,japonais,official_language,Kyoto,japonais,263,0,263_0
Quelle est la langue officielle de Géorgie du Sud-et-les Îles Sandwich du Sud?,anglais,official_language,Géorgie du Sud-et-les Îles Sandwich du Sud,anglais,264,0,264_0
Quelle est la langue officielle de île de Man?,anglais,official_language,île de Man,anglais,265,0,265_0
Quelle langue détient un statut officiel à Mississippi?,anglais,official_language,Mississippi,anglais,266,3,266_3
Quelle langue est reconnue comme officielle à Macao?,langues chinoises,official_language,Macao,langues chinoises,267,4,267_4
Quelle langue détient un statut officiel à Tchécoslovaquie?,slovaque,official_language,Tchécoslovaquie,slovaque,268,3,268_3
Quelle langue détient un statut officiel à Donetsk?,russe,official_language,Donetsk,russe,269,3,269_3
Quelle langue détient un statut officiel à Israël?,hébreu,official_language,Israël,hébreu,270,3,270_3
Quelle est la langue officielle de Samoa?,anglais,official_language,Samoa,anglais,271,0,271_0
Quelle langue est officiellement utilisée à Tatarstan?,russe,official_language,Tatarstan,russe,272,1,272_1
Quelle est la langue principale parlée à région de Bruxelles-Capitale?,néerlandais,official_language,région de Bruxelles-Capitale,néerlandais,273,2,273_2
Quelle langue est reconnue comme officielle à Hawaï?,hawaïen,official_language,Hawaï,hawaïen,274,4,274_4
Quelle langue est officiellement utilisée à Suisse?,français,official_language,Suisse,français,275,1,275_1
Quelle est la langue officielle de Kajaani?,finnois,official_language,Kajaani,finnois,276,0,276_0
Quelle langue est officiellement utilisée à Belgique?,allemand,official_language,Belgique,allemand,277,1,277_1
Quelle langue est officiellement utilisée à Nauru?,anglais,official_language,Nauru,anglais,278,1,278_1
Quelle langue détient un statut officiel à Delhi?,anglais,official_language,Delhi,anglais,279,3,279_3
Quelle langue est officiellement utilisée à Navarre?,espagnol,official_language,Navarre,espagnol,280,1,280_1
Quelle est la langue officielle de Ibiza?,espagnol,official_language,Ibiza,espagnol,281,0,281_0
Quelle est la langue principale parlée à Kerala?,anglais,official_language,Kerala,anglais,282,2,282_2
Quelle est la langue officielle de îles Malouines?,anglais,official_language,îles Malouines,anglais,283,0,283_0
Quelle langue est officiellement utilisée à Ville libre de Dantzig?,polonais,official_language,Ville libre de Dantzig,polonais,284,1,284_1
Quelle est la langue officielle de Union des associations européennes de football?,français,official_language,Union des associations européennes de football,français,285,0,285_0
Quelle langue détient un statut officiel à Frise?,néerlandais,official_language,Frise,néerlandais,286,3,286_3
Quelle langue détient un statut officiel à Guinée?,français,official_language,Guinée,français,287,3,287_3
Quelle langue est officiellement utilisée à Coimbatore?,tamoul,official_language,Coimbatore,tamoul,288,1,288_1
Quelle langue est officiellement utilisée à Australie?,anglais,official_language,Australie,anglais,289,1,289_1
Quelle est la langue officielle de Pérou?,espagnol,official_language,Pérou,espagnol,290,0,290_0
Quelle est la langue principale parlée à Delhi?,pendjabi,official_language,Delhi,pendjabi,291,2,291_2
Quelle est la langue principale parlée à Lesotho?,anglais,official_language,Lesotho,anglais,292,2,292_2
Quelle est la langue principale parlée à Inde?,anglais,official_language,Inde,anglais,293,2,293_2
Quelle langue est officiellement utilisée à Îles Pitcairn?,anglais,official_language,Îles Pitcairn,anglais,294,1,294_1
Quelle langue est reconnue comme officielle à Khantys-Mansis?,russe,official_language,Khantys-Mansis,russe,295,4,295_4
Quelle est la langue principale parlée à Zimbabwe?,anglais,official_language,Zimbabwe,anglais,296,2,296_2
Quelle est la langue principale parlée à Lucerne?,allemand,official_language,Lucerne,allemand,297,2,297_2
Quelle est la langue principale parlée à Transnistrie?,ukrainien,official_language,Transnistrie,ukrainien,298,2,298_2
Quelle est la langue officielle de Djibouti?,français,official_language,Djibouti,français,299,0,299_0
Quelle langue est reconnue comme officielle à Saint-Eustache?,anglais,official_language,Saint-Eustache,anglais,300,4,300_4
Quelle langue est officiellement utilisée à Montana?,anglais,official_language,Montana,anglais,301,1,301_1
