question,answer,relation,subject,object,q_index,prompt_id,q_id
马里奥·蒙蒂 是哪个国家的公民？,意大利,country_of_citizenship,马里奥·蒙蒂,意大利,3377,3,3377_3
皮埃尔·让森 是哪个国家的公民？,法国,country_of_citizenship,皮埃尔·让森,法国,3378,0,3378_0
哪个国家或州的首都是 埃德蒙顿？,艾伯塔省,capital_of,埃德蒙顿,艾伯塔省,3750,1,3750_1
哪个国家或州的首都是 安卡拉？,土耳其,capital_of,安卡拉,土耳其,3751,1,3751_1
阿姆斯特丹 是哪个国家或州的首都？,荷兰,capital_of,阿姆斯特丹,荷兰,3752,0,3752_0
哪个国家或州的首都是 巴库？,阿塞拜疆,capital_of,巴库,阿塞拜疆,3753,1,3753_1
开罗 是哪个国家或州的首都？,埃及,capital_of,开罗,埃及,3754,0,3754_0
哪里把 哥本哈根 作为首都？,丹麦,capital_of,哥本哈根,丹麦,3755,4,3755_4
哪里把 巴塞罗那 作为首都？,加泰罗尼亚,capital_of,巴塞罗那,加泰罗尼亚,3756,4,3756_4
哪里把 布宜诺斯艾利斯 作为首都？,阿根廷,capital_of,布宜诺斯艾利斯,阿根廷,3757,4,3757_4
慕尼黑 是哪个地方的首都？,巴伐利亚,capital_of,慕尼黑,巴伐利亚,3758,3,3758_3
佛罗伦萨 是哪个地方的首都？,托斯卡纳,capital_of,佛罗伦萨,托斯卡纳,3759,3,3759_3
哪个地方把 罗马 作为首都？,意大利,capital_of,罗马,意大利,3760,2,3760_2
哪里把 阿尔及尔 作为首都？,阿尔及利亚,capital_of,阿尔及尔,阿尔及利亚,3761,4,3761_4
的黎波里 是哪个地方的首都？,利比亚,capital_of,的黎波里,利比亚,3762,3,3762_3
堪培拉 是哪个地方的首都？,澳大利亚,capital_of,堪培拉,澳大利亚,3763,3,3763_3
哪里把 温得和克 作为首都？,纳米比亚,capital_of,温得和克,纳米比亚,3764,4,3764_4
伊拉克利翁 是哪个国家或州的首都？,克里特,capital_of,伊拉克利翁,克里特,3765,0,3765_0
哪里把 巴格达 作为首都？,伊拉克,capital_of,巴格达,伊拉克,3766,4,3766_4
哪里把 爱丁堡 作为首都？,苏格兰,capital_of,爱丁堡,苏格兰,3767,4,3767_4
哪个国家或州的首都是 喀布尔？,阿富汗,capital_of,喀布尔,阿富汗,3768,1,3768_1
哪个地方把 波恩 作为首都？,德国,capital_of,波恩,德国,3769,2,3769_2
哪个国家或州的首都是 柏林？,德国,capital_of,柏林,德国,3770,1,3770_1
哪个国家或州的首都是 波多诺伏？,贝宁,capital_of,波多诺伏,贝宁,3771,1,3771_1
哪个地方把 嘉柏隆里 作为首都？,波札那,capital_of,嘉柏隆里,波札那,3772,2,3772_2
哪个国家或州的首都是 巴黎？,法国,capital_of,巴黎,法国,3773,1,3773_1
孟买 是哪个国家或州的首都？,马哈拉施特拉邦,capital_of,孟买,马哈拉施特拉邦,3774,0,3774_0
奥斯陆 是哪个地方的首都？,挪威,capital_of,奥斯陆,挪威,3775,3,3775_3
哪个地方把 耶路撒冷 作为首都？,犹大王国,capital_of,耶路撒冷,犹大王国,3776,2,3776_2
哪个地方把 比什凯克 作为首都？,吉尔吉斯斯坦,capital_of,比什凯克,吉尔吉斯斯坦,3777,2,3777_2
哪个地方把 布加勒斯特 作为首都？,罗马尼亚,capital_of,布加勒斯特,罗马尼亚,3778,2,3778_2
墨尔本 是哪个国家或州的首都？,维多利亚州,capital_of,墨尔本,维多利亚州,3779,0,3779_0
哪里把 北京市 作为首都？,中华民国,capital_of,北京市,中华民国,3780,4,3780_4
重庆市 是哪个地方的首都？,中华民国,capital_of,重庆市,中华民国,3781,3,3781_3
哪个国家或州的首都是 哈瓦那？,古巴,capital_of,哈瓦那,古巴,3782,1,3782_1
哪个国家或州的首都是 丹佛？,科罗拉多州,capital_of,丹佛,科罗拉多州,3783,1,3783_1
哪个国家或州的首都是 摩加迪休？,索马里,capital_of,摩加迪休,索马里,3784,1,3784_1
哪里把 加迪夫 作为首都？,威尔斯,capital_of,加迪夫,威尔斯,3785,4,3785_4
哪个国家或州的首都是 都柏林？,爱尔兰共和国,capital_of,都柏林,爱尔兰共和国,3786,1,3786_1
突尼斯市 是哪个地方的首都？,突尼西亚,capital_of,突尼斯市,突尼西亚,3787,3,3787_3
里约热内卢 是哪个地方的首都？,巴西,capital_of,里约热内卢,巴西,3788,3,3788_3
瓦莱塔 是哪个国家或州的首都？,马耳他,capital_of,瓦莱塔,马耳他,3789,0,3789_0
伦敦 是哪个地方的首都？,英格兰,capital_of,伦敦,英格兰,3790,3,3790_3
拉巴特 是哪个地方的首都？,摩洛哥,capital_of,拉巴特,摩洛哥,3791,3,3791_3
里加 是哪个地方的首都？,拉脱维亚,capital_of,里加,拉脱维亚,3792,3,3792_3
哪个国家或州的首都是 大马士革？,叙利亚,capital_of,大马士革,叙利亚,3793,1,3793_1
三兰港 是哪个国家或州的首都？,坦桑尼亚,capital_of,三兰港,坦桑尼亚,3794,0,3794_0
哪个地方把 伦敦 作为首都？,英格兰王国,capital_of,伦敦,英格兰王国,3795,2,3795_2
斯德哥尔摩 是哪个国家或州的首都？,瑞典,capital_of,斯德哥尔摩,瑞典,3796,0,3796_0
赫尔辛基 是哪个地方的首都？,芬兰,capital_of,赫尔辛基,芬兰,3797,3,3797_3
布拉格 是哪个国家或州的首都？,波希米亚,capital_of,布拉格,波希米亚,3798,0,3798_0
哪里把 印第安纳波利斯 作为首都？,印第安纳州,capital_of,印第安纳波利斯,印第安纳州,3799,4,3799_4
哪个地方把 马德里 作为首都？,西班牙,capital_of,马德里,西班牙,3800,2,3800_2
瓜地马拉市 是哪个国家或州的首都？,危地马拉,capital_of,瓜地马拉市,危地马拉,3801,0,3801_0
华沙 是哪个地方的首都？,波兰,capital_of,华沙,波兰,3802,3,3802_3
哪个国家或州的首都是 广州市？,广东省,capital_of,广州市,广东省,3803,1,3803_1
哪个国家或州的首都是 德累斯顿？,萨克森自由州,capital_of,德累斯顿,萨克森自由州,3804,1,3804_1
哪里把 太子港 作为首都？,海地,capital_of,太子港,海地,3805,4,3805_4
雅典 是哪个地方的首都？,希腊,capital_of,雅典,希腊,3806,3,3806_3
荷巴特 是哪个国家或州的首都？,塔斯马尼亚州,capital_of,荷巴特,塔斯马尼亚州,3807,0,3807_0
哪个国家或州的首都是 塔林？,爱沙尼亚,capital_of,塔林,爱沙尼亚,3808,1,3808_1
哪个国家或州的首都是 东京都？,日本,capital_of,东京都,日本,3809,1,3809_1
维也纳 是哪个地方的首都？,奥地利,capital_of,维也纳,奥地利,3810,3,3810_3
卢布尔雅那 是哪个国家或州的首都？,斯洛文尼亚,capital_of,卢布尔雅那,斯洛文尼亚,3811,0,3811_0
哪个国家或州的首都是 耶路撒冷？,以色列,capital_of,耶路撒冷,以色列,3812,1,3812_1
哪个国家或州的首都是 雅加达？,印度尼西亚,capital_of,雅加达,印度尼西亚,3813,1,3813_1
都灵 是哪个地方的首都？,皮埃蒙特,capital_of,都灵,皮埃蒙特,3814,3,3814_3
哪个国家或州的首都是 奈洛比？,肯尼亚,capital_of,奈洛比,肯尼亚,3815,1,3815_1
哪个地方把 吉隆坡 作为首都？,马来西亚,capital_of,吉隆坡,马来西亚,3816,2,3816_2
伊斯兰堡 是哪个地方的首都？,巴基斯坦,capital_of,伊斯兰堡,巴基斯坦,3817,3,3817_3
哪个地方把 加德满都 作为首都？,尼泊尔,capital_of,加德满都,尼泊尔,3818,2,3818_2
喀土穆 是哪个国家或州的首都？,苏丹,capital_of,喀土穆,苏丹,3819,0,3819_0
哪里把 维尔纽斯 作为首都？,立陶宛,capital_of,维尔纽斯,立陶宛,3820,4,3820_4
哪个国家或州的首都是 贝鲁特？,黎巴嫩,capital_of,贝鲁特,黎巴嫩,3821,1,3821_1
哪里把 里斯本 作为首都？,葡萄牙,capital_of,里斯本,葡萄牙,3822,4,3822_4
哪个地方把 罗安达 作为首都？,安哥拉,capital_of,罗安达,安哥拉,3823,2,3823_2
莫斯科 是哪个国家或州的首都？,俄罗斯,capital_of,莫斯科,俄罗斯,3824,0,3824_0
哪个地方把 温尼伯 作为首都？,曼尼托巴,capital_of,温尼伯,曼尼托巴,3825,2,3825_2
哪个地方把 利隆圭 作为首都？,马拉维,capital_of,利隆圭,马拉维,3826,2,3826_2
哪里把 墨西哥城 作为首都？,墨西哥,capital_of,墨西哥城,墨西哥,3827,4,3827_4
马普托 是哪个地方的首都？,莫桑比克,capital_of,马普托,莫桑比克,3828,3,3828_3
哪个国家或州的首都是 波士顿？,麻萨诸塞州,capital_of,波士顿,麻萨诸塞州,3829,1,3829_1
渥太华 是哪个国家或州的首都？,加拿大,capital_of,渥太华,加拿大,3830,0,3830_0
蒙得维的亚 是哪个地方的首都？,乌拉圭,capital_of,蒙得维的亚,乌拉圭,3831,3,3831_3
哪个国家或州的首都是 麦纳麦？,巴林,capital_of,麦纳麦,巴林,3832,1,3832_1
哪个地方把 班加罗尔 作为首都？,卡纳塔克邦,capital_of,班加罗尔,卡纳塔克邦,3833,2,3833_2
布达佩斯 是哪个国家或州的首都？,匈牙利,capital_of,布达佩斯,匈牙利,3834,0,3834_0
哪个地方把 特古西加尔巴 作为首都？,洪都拉斯,capital_of,特古西加尔巴,洪都拉斯,3835,2,3835_2
哪个地方把 甘地讷格尔 作为首都？,古吉拉特邦,capital_of,甘地讷格尔,古吉拉特邦,3836,2,3836_2
哪个地方把 波德戈里察 作为首都？,蒙特内哥罗,capital_of,波德戈里察,蒙特内哥罗,3837,2,3837_2
哪个国家或州的首都是 多伦多？,安大略省,capital_of,多伦多,安大略省,3838,1,3838_1
巴拿马城 是哪个地方的首都？,巴拿马,capital_of,巴拿马城,巴拿马,3839,3,3839_3
达喀尔 是哪个国家或州的首都？,塞内加尔,capital_of,达喀尔,塞内加尔,3840,0,3840_0
拉哥斯 是哪个国家或州的首都？,奈及利亚,capital_of,拉哥斯,奈及利亚,3841,0,3841_0
曼谷 是哪个地方的首都？,泰国,capital_of,曼谷,泰国,3842,3,3842_3
哪个国家或州的首都是 圣地亚哥？,智利,capital_of,圣地亚哥,智利,3843,1,3843_1
新德里 是哪个地方的首都？,印度,capital_of,新德里,印度,3844,3,3844_3
哪里把 贝尔格莱德 作为首都？,塞尔维亚,capital_of,贝尔格莱德,塞尔维亚,3845,4,3845_4
哪里把 卡利亚里 作为首都？,撒丁岛,capital_of,卡利亚里,撒丁岛,3846,4,3846_4
加拉加斯 是哪个国家或州的首都？,委内瑞拉,capital_of,加拉加斯,委内瑞拉,3847,0,3847_0
哪里把 尼科西亚 作为首都？,赛普勒斯,capital_of,尼科西亚,赛普勒斯,3848,4,3848_4
哪里把 基辅 作为首都？,乌克兰,capital_of,基辅,乌克兰,3849,4,3849_4
台北市 是哪个国家或州的首都？,中华民国,capital_of,台北市,中华民国,3850,0,3850_0
哪个国家或州的首都是 阿布贾？,奈及利亚,capital_of,阿布贾,奈及利亚,3851,1,3851_1
索菲亚 是哪个地方的首都？,保加利亚,capital_of,索菲亚,保加利亚,3852,3,3852_3
哪个国家或州的首都是 盐湖城？,犹他州,capital_of,盐湖城,犹他州,3853,1,3853_1
巴勒莫 是哪个国家或州的首都？,西西里岛,capital_of,巴勒莫,西西里岛,3854,0,3854_0
哪个地方把 德黑兰 作为首都？,伊朗,capital_of,德黑兰,伊朗,3855,2,3855_2
哪个国家或州的首都是 魁北克市？,魁北克,capital_of,魁北克市,魁北克,3856,1,3856_1
哪里把 布拉格 作为首都？,捷克斯洛伐克,capital_of,布拉格,捷克斯洛伐克,3857,4,3857_4
哪里把 达卡市 作为首都？,孟加拉国,capital_of,达卡市,孟加拉国,3858,4,3858_4
布里斯班 是哪个地方的首都？,昆士兰州,capital_of,布里斯班,昆士兰州,3859,3,3859_3
哈拉雷 是哪个地方的首都？,辛巴威,capital_of,哈拉雷,辛巴威,3860,3,3860_3
哪里把 普罗旺斯地区艾克斯 作为首都？,普罗旺斯,capital_of,普罗旺斯地区艾克斯,普罗旺斯,3861,4,3861_4
哪个地方把 蒙罗维亚 作为首都？,利比里亚,capital_of,蒙罗维亚,利比里亚,3862,2,3862_2
哪里把 伯尔尼 作为首都？,瑞士,capital_of,伯尔尼,瑞士,3863,4,3863_4
亚的斯亚贝巴 是哪个地方的首都？,埃塞俄比亚,capital_of,亚的斯亚贝巴,埃塞俄比亚,3864,3,3864_3
萨格勒布 是哪个国家或州的首都？,克罗地亚,capital_of,萨格勒布,克罗地亚,3865,0,3865_0
金边 是哪个国家或州的首都？,柬埔寨,capital_of,金边,柬埔寨,3866,0,3866_0
杜尚别 是哪个国家或州的首都？,塔吉克斯坦,capital_of,杜尚别,塔吉克斯坦,3867,0,3867_0
哪个国家或州的首都是 兰辛？,密歇根州,capital_of,兰辛,密歇根州,3868,1,3868_1
哪里把 古晋 作为首都？,砂拉越,capital_of,古晋,砂拉越,3869,4,3869_4
哪里把 马尼拉市 作为首都？,菲律宾,capital_of,马尼拉市,菲律宾,3870,4,3870_4
哪个地方把 西敏 作为首都？,英格兰王国,capital_of,西敏,英格兰王国,3871,2,3871_2
基多 是哪个国家或州的首都？,厄瓜多尔,capital_of,基多,厄瓜多尔,3872,0,3872_0
哪里把 莱斯特 作为首都？,莱斯特郡,capital_of,莱斯特,莱斯特郡,3873,4,3873_4
昆明市 是哪个地方的首都？,云南省,capital_of,昆明市,云南省,3874,3,3874_3
哪里把 马纳瓜 作为首都？,尼加拉瓜,capital_of,马纳瓜,尼加拉瓜,3875,4,3875_4
哪个地方把 苏克雷 作为首都？,玻利维亚,capital_of,苏克雷,玻利维亚,3876,2,3876_2
哪个国家或州的首都是 檀香山？,夏威夷州,capital_of,檀香山,夏威夷州,3877,1,3877_1
哪里把 永珍 作为首都？,老挝,capital_of,永珍,老挝,3878,4,3878_4
成都市 是哪个地方的首都？,四川省,capital_of,成都市,四川省,3879,3,3879_3
哪个国家或州的首都是 萨拉戈萨？,阿拉贡,capital_of,萨拉戈萨,阿拉贡,3880,1,3880_1
牛津 是哪个国家或州的首都？,牛津郡,capital_of,牛津,牛津郡,3881,0,3881_0
昌迪加尔 是哪个地方的首都？,哈里亚纳邦,capital_of,昌迪加尔,哈里亚纳邦,3882,3,3882_3
哪个地方把 尼亚美 作为首都？,尼日尔,capital_of,尼亚美,尼日尔,3883,2,3883_2
哪个国家或州的首都是 多哈？,卡塔尔,capital_of,多哈,卡塔尔,3885,1,3885_1
哪个国家或州的首都是 哈拉雷？,罗德西亚,capital_of,哈拉雷,罗德西亚,3886,1,3886_1
阿皮亚 是哪个地方的首都？,萨摩亚,capital_of,阿皮亚,萨摩亚,3887,3,3887_3
哪个地方把 布拉迪斯拉发 作为首都？,斯洛伐克,capital_of,布拉迪斯拉发,斯洛伐克,3888,2,3888_2
哪个国家或州的首都是 亚庇？,沙巴,capital_of,亚庇,沙巴,3889,1,3889_1
哪里把 塔什干 作为首都？,乌兹别克斯坦,capital_of,塔什干,乌兹别克斯坦,3890,4,3890_4
哪个地方把 多多马 作为首都？,坦桑尼亚,capital_of,多多马,坦桑尼亚,3891,2,3891_2
哪个地方把 地拉那 作为首都？,阿尔巴尼亚,capital_of,地拉那,阿尔巴尼亚,3892,2,3892_2
哪里把 坎帕拉 作为首都？,乌干达,capital_of,坎帕拉,乌干达,3893,4,3893_4
哪个国家或州的首都是 河内市？,越南,capital_of,河内市,越南,3894,1,3894_1
亚丁 是哪个地方的首都？,也门,capital_of,亚丁,也门,3895,3,3895_3
哪个地方把 路沙卡 作为首都？,赞比亚,capital_of,路沙卡,赞比亚,3896,2,3896_2
叶里温 是哪个国家或州的首都？,亚美尼亚,capital_of,叶里温,亚美尼亚,3897,0,3897_0
科威特市 是哪个地方的首都？,科威特,capital_of,科威特市,科威特,3898,3,3898_3
路易港 是哪个国家或州的首都？,毛里求斯,capital_of,路易港,毛里求斯,3899,0,3899_0
哪里把 阿克拉 作为首都？,迦纳,capital_of,阿克拉,迦纳,3900,4,3900_4
斋浦尔 是哪个国家或州的首都？,拉贾斯坦邦,capital_of,斋浦尔,拉贾斯坦邦,3901,0,3901_0
哪里把 明斯克 作为首都？,白俄罗斯,capital_of,明斯克,白俄罗斯,3902,4,3902_4
德梅因 是哪个地方的首都？,艾奥瓦州,capital_of,德梅因,艾奥瓦州,3903,3,3903_3
巴特那 是哪个地方的首都？,比哈尔邦,capital_of,巴特那,比哈尔邦,3904,3,3904_3
哪里把 巴顿鲁治 作为首都？,路易斯安那州,capital_of,巴顿鲁治,路易斯安那州,3905,4,3905_4
日惹 是哪个国家或州的首都？,印度尼西亚,capital_of,日惹,印度尼西亚,3906,0,3906_0
哪个地方把 努尔-苏丹 作为首都？,哈萨克斯坦,capital_of,努尔-苏丹,哈萨克斯坦,3907,2,3907_2
哪里把 威斯巴登 作为首都？,黑森,capital_of,威斯巴登,黑森,3908,4,3908_4
第戎 是哪个地方的首都？,勃艮第,capital_of,第戎,勃艮第,3909,3,3909_3
鲁昂 是哪个地方的首都？,诺曼底,capital_of,鲁昂,诺曼底,3910,3,3910_3
奥克拉荷马市 是哪个地方的首都？,奥克拉荷马州,capital_of,奥克拉荷马市,奥克拉荷马州,3911,3,3911_3
小岩城 是哪个国家或州的首都？,阿肯色州,capital_of,小岩城,阿肯色州,3912,0,3912_0
哪个国家或州的首都是 恩贾梅纳？,乍得,capital_of,恩贾梅纳,乍得,3913,1,3913_1
哪个国家或州的首都是 安曼？,约旦,capital_of,安曼,约旦,3914,1,3914_1
锡鲁万纳塔普拉姆 是哪个地方的首都？,喀拉拉邦,capital_of,锡鲁万纳塔普拉姆,喀拉拉邦,3915,3,3915_3
布里奇顿 是哪个国家或州的首都？,巴巴多斯,capital_of,布里奇顿,巴巴多斯,3916,0,3916_0
杜拜 是哪个地方的首都？,迪拜酋长国,capital_of,杜拜,迪拜酋长国,3917,3,3917_3
哪个国家或州的首都是 波茨坦？,勃兰登堡,capital_of,波茨坦,勃兰登堡,3918,1,3918_1
哪个国家或州的首都是 塔那那利佛？,马达加斯加,capital_of,塔那那利佛,马达加斯加,3919,1,3919_1
哪里把 巴马科 作为首都？,马里共和国,capital_of,巴马科,马里共和国,3920,4,3920_4
哪个国家或州的首都是 安那波利斯？,马里兰州,capital_of,安那波利斯,马里兰州,3921,1,3921_1
哪个国家或州的首都是 海得拉巴？,特伦甘纳邦,capital_of,海得拉巴,特伦甘纳邦,3922,1,3922_1
哪个地方把 昌迪加尔 作为首都？,旁遮普邦,capital_of,昌迪加尔,旁遮普邦,3923,2,3923_2
布雷斯地区布尔格 是哪个国家或州的首都？,安省,capital_of,布雷斯地区布尔格,安省,3924,0,3924_0
哪个地方把 苏瓦 作为首都？,斐济,capital_of,苏瓦,斐济,3925,2,3925_2
哈里斯堡 是哪个地方的首都？,宾夕法尼亚州,capital_of,哈里斯堡,宾夕法尼亚州,3926,3,3926_3
萨那 是哪个地方的首都？,也门,capital_of,萨那,也门,3927,3,3927_3
哪个地方把 帕纳吉 作为首都？,果阿邦,capital_of,帕纳吉,果阿邦,3928,2,3928_2
哪个国家或州的首都是 斯里巴加湾市？,汶莱,capital_of,斯里巴加湾市,汶莱,3929,1,3929_1
哪里把 夏延 作为首都？,怀俄明州,capital_of,夏延,怀俄明州,3930,4,3930_4
哪个国家或州的首都是 潘普洛纳？,纳瓦拉,capital_of,潘普洛纳,纳瓦拉,3931,1,3931_1
哪个国家或州的首都是 利伯维尔？,加蓬,capital_of,利伯维尔,加蓬,3932,1,3932_1
哪个国家或州的首都是 普里什蒂纳？,科索沃,capital_of,普里什蒂纳,科索沃,3933,1,3933_1
哪个地方把 努克 作为首都？,格陵兰,capital_of,努克,格陵兰,3934,2,3934_2
哪里把 温彻斯特 作为首都？,英格兰王国,capital_of,温彻斯特,英格兰王国,3935,4,3935_4
哪个地方把 贝尔格莱德 作为首都？,南斯拉夫,capital_of,贝尔格莱德,南斯拉夫,3936,2,3936_2
哈特福 是哪个地方的首都？,康乃狄克州,capital_of,哈特福,康乃狄克州,3937,3,3937_3
利马 是哪个国家或州的首都？,秘鲁,capital_of,利马,秘鲁,3938,0,3938_0
科纳克里 是哪个地方的首都？,几内亚,capital_of,科纳克里,几内亚,3939,3,3939_3
哪个地方把 朱诺 作为首都？,阿拉斯加州,capital_of,朱诺,阿拉斯加州,3940,2,3940_2
贝尔墨邦 是哪个国家或州的首都？,伯利兹,capital_of,贝尔墨邦,伯利兹,3941,0,3941_0
哪里把 沙加缅度 作为首都？,加利福尼亚州,capital_of,沙加缅度,加利福尼亚州,3942,4,3942_4
哪个地方把 伦敦市 作为首都？,英格兰王国,capital_of,伦敦市,英格兰王国,3943,2,3943_2
哪个地方把 吉佳利 作为首都？,卢旺达,capital_of,吉佳利,卢旺达,3944,2,3944_2
哪个地方把 布鲁塞尔市 作为首都？,比利时,capital_of,布鲁塞尔市,比利时,3945,2,3945_2
廷布 是哪个地方的首都？,不丹,capital_of,廷布,不丹,3946,3,3946_3
哪个地方把 纳夫普利翁 作为首都？,希腊,capital_of,纳夫普利翁,希腊,3947,2,3947_2
哪里把 阿尔巴尤利亚 作为首都？,阿尔巴县,capital_of,阿尔巴尤利亚,阿尔巴县,3948,4,3948_4
哪个地方把 博伊西 作为首都？,爱达荷州,capital_of,博伊西,爱达荷州,3949,2,3949_2
纳什维尔 是哪个地方的首都？,田纳西州,capital_of,纳什维尔,田纳西州,3950,3,3950_3
阿尔隆 是哪个国家或州的首都？,卢森堡省,capital_of,阿尔隆,卢森堡省,3951,0,3951_0
哪里把 萨尔茨堡 作为首都？,萨尔茨堡州,capital_of,萨尔茨堡,萨尔茨堡州,3952,4,3952_4
奥斯汀 是哪个地方的首都？,得克萨斯州,capital_of,奥斯汀,得克萨斯州,3953,3,3953_3
哪里把 圣保罗 作为首都？,明尼苏达州,capital_of,圣保罗,明尼苏达州,3954,4,3954_4
哪里把 马斯喀特 作为首都？,阿曼,capital_of,马斯喀特,阿曼,3955,4,3955_4
塔拉哈西 是哪个地方的首都？,佛罗里达州,capital_of,塔拉哈西,佛罗里达州,3956,3,3956_3
第比利斯 是哪个国家或州的首都？,格鲁吉亚,capital_of,第比利斯,格鲁吉亚,3957,0,3957_0
哪里把 布鲁塞尔市 作为首都？,法兰德斯,capital_of,布鲁塞尔市,法兰德斯,3958,4,3958_4
哪个地方把 希伯仑 作为首都？,犹大王国,capital_of,希伯仑,犹大王国,3959,2,3959_2
里尔 是哪个地方的首都？,诺尔省,capital_of,里尔,诺尔省,3960,3,3960_3
托皮卡 是哪个国家或州的首都？,堪萨斯州,capital_of,托皮卡,堪萨斯州,3961,0,3961_0
哪个国家或州的首都是 圣地亚哥－德孔波斯特拉？,加利西亚,capital_of,圣地亚哥－德孔波斯特拉,加利西亚,3962,1,3962_1
第六感追缉令 是在哪个国家或地区创立的？,法国,location_of_formation,第六感追缉令,法国,6071,3,6071_3
春光乍现 是在哪里创立的？,意大利,location_of_formation,春光乍现,意大利,6072,0,6072_0
网球 是在哪个国家或地区创立的？,英格兰,location_of_formation,网球,英格兰,6073,3,6073_3
雷鬼音乐 的创立历史可以追溯到哪里？,牙买加,location_of_formation,雷鬼音乐,牙买加,6074,4,6074_4
法兰克福汇报 是在哪个国家或地区创立的？,德国,location_of_formation,法兰克福汇报,德国,6075,3,6075_3
跳高 的创立地点是哪里？,苏格兰,location_of_formation,跳高,苏格兰,6076,2,6076_2
义大利法西斯主义 的创立地点是哪里？,意大利,location_of_formation,义大利法西斯主义,意大利,6077,2,6077_2
叠蓆 的创立历史可以追溯到哪里？,日本,location_of_formation,叠蓆,日本,6078,4,6078_4
吉尼斯世界纪录大全 是在哪里创立的？,爱尔兰共和国,location_of_formation,吉尼斯世界纪录大全,爱尔兰共和国,6079,0,6079_0
Waiting for Godot 是在哪里创立的？,法国,location_of_formation,Waiting for Godot,法国,6080,0,6080_0
美丽人生 是在哪里创立的？,意大利,location_of_formation,美丽人生,意大利,6081,0,6081_0
晚邮报 是在哪个国家或地区创立的？,意大利,location_of_formation,晚邮报,意大利,6082,3,6082_3
土耳其咖啡 是在哪里创立的？,土耳其,location_of_formation,土耳其咖啡,土耳其,6083,0,6083_0
卡芒贝尔奶酪 的创立历史可以追溯到哪里？,法国,location_of_formation,卡芒贝尔奶酪,法国,6084,4,6084_4
死亡笔记 是在哪个地方成立的？,日本,location_of_formation,死亡笔记,日本,6085,1,6085_1
豆腐 的创立地点是哪里？,日本,location_of_formation,豆腐,日本,6086,2,6086_2
青酱 的创立历史可以追溯到哪里？,意大利,location_of_formation,青酱,意大利,6087,4,6087_4
发电厂乐团 是在哪里创立的？,德国,location_of_formation,发电厂乐团,德国,6088,0,6088_0
杜宾犬 是在哪个地方成立的？,德国,location_of_formation,杜宾犬,德国,6089,1,6089_1
源氏物语 是在哪里创立的？,日本,location_of_formation,源氏物语,日本,6090,0,6090_0
鳄梨酱 是在哪里创立的？,墨西哥,location_of_formation,鳄梨酱,墨西哥,6091,0,6091_0
乒乓球 是在哪个国家或地区创立的？,英格兰,location_of_formation,乒乓球,英格兰,6092,3,6092_3
日本流行音乐 是在哪个国家或地区创立的？,日本,location_of_formation,日本流行音乐,日本,6093,3,6093_3
窝夫 是在哪个国家或地区创立的？,比利时,location_of_formation,窝夫,比利时,6094,3,6094_3
足球 的创立地点是哪里？,英格兰,location_of_formation,足球,英格兰,6095,2,6095_2
丹妮·米洛 是在哪个地方成立的？,澳大利亚,location_of_formation,丹妮·米洛,澳大利亚,6096,1,6096_1
十日谈 是在哪个国家或地区创立的？,意大利,location_of_formation,十日谈,意大利,6097,3,6097_3
U2乐团 的创立地点是哪里？,爱尔兰共和国,location_of_formation,U2乐团,爱尔兰共和国,6098,2,6098_2
高尔夫球 是在哪个国家或地区创立的？,苏格兰,location_of_formation,高尔夫球,苏格兰,6099,3,6099_3
椒盐卷饼 的创立历史可以追溯到哪里？,德国,location_of_formation,椒盐卷饼,德国,6100,4,6100_4
联想集团 的创立历史可以追溯到哪里？,北京市,location_of_formation,联想集团,北京市,6488,4,6488_4
可口可乐公司 是在哪里创立的？,亚特兰大,location_of_formation,可口可乐公司,亚特兰大,6489,0,6489_0
爱立信 是在哪里创立的？,斯德哥尔摩,location_of_formation,爱立信,斯德哥尔摩,6490,0,6490_0
史提夫·汪达 是在哪里创立的？,底特律,location_of_formation,史提夫·汪达,底特律,6491,0,6491_0
三星电子 是在哪个地方成立的？,首尔,location_of_formation,三星电子,首尔,6492,1,6492_1
肯伊·威斯特 是在哪个国家或地区创立的？,芝加哥,location_of_formation,肯伊·威斯特,芝加哥,6493,3,6493_3
小红莓乐队 是在哪里创立的？,利默里克,location_of_formation,小红莓乐队,利默里克,6494,0,6494_0
酷玩乐团 的创立地点是哪里？,伦敦,location_of_formation,酷玩乐团,伦敦,6495,2,6495_2
西门子公司 的创立地点是哪里？,柏林,location_of_formation,西门子公司,柏林,6496,2,6496_2
绿色和平 的创立历史可以追溯到哪里？,温哥华,location_of_formation,绿色和平,温哥华,6497,4,6497_4
小米集团 是在哪个地方成立的？,北京市,location_of_formation,小米集团,北京市,6498,1,6498_1
国际足球联合会 是在哪个国家或地区创立的？,巴黎,location_of_formation,国际足球联合会,巴黎,6499,3,6499_3
卢布林联合 的创立地点是哪里？,卢布林,location_of_formation,卢布林联合,卢布林,6500,2,6500_2
法兰克福学派 的创立历史可以追溯到哪里？,美茵河畔法兰克福,location_of_formation,法兰克福学派,美茵河畔法兰克福,6501,4,6501_4
童军活动 是在哪个地方成立的？,英格兰,location_of_formation,童军活动,英格兰,6502,1,6502_1
比吉斯 的创立地点是哪里？,曼彻斯特,location_of_formation,比吉斯,曼彻斯特,6503,2,6503_2
波音 是在哪里创立的？,西雅图,location_of_formation,波音,西雅图,6504,0,6504_0
