question,answer,relation,subject,object,q_index,prompt_id,q_id
¿Cuál es el país o estado para el cual Jartum es la capital?,Sudán,capital_of,Jartum,Sudán,3819,0,3819_0
¿Dónde Vilna sirve como la capital?,Lituania,capital_of,Vilna,Lituania,3820,4,3820_4
¿Dónde se encuentra Beirut la capital de?,Líbano,capital_of,Beirut,Líbano,3821,1,3821_1
¿Dónde Lisboa sirve como la capital?,Portugal,capital_of,Lisboa,Portugal,3822,4,3822_4
¿Qué país o estado tiene Luanda como su capital?,Angola,capital_of,Luanda,Angola,3823,2,3823_2
¿Cuál es el país o estado para el cual Moscú es la capital?,Rusia,capital_of,Moscú,Rusia,3824,0,3824_0
¿Qué país o estado tiene Winnipeg como su capital?,Manitoba,capital_of,Winnipeg,Manitoba,3825,2,3825_2
¿Qué país o estado tiene Lilongüe como su capital?,Malaui,capital_of,Lilongüe,Malaui,3826,2,3826_2
¿Dónde Ciudad de México sirve como la capital?,México,capital_of,Ciudad de México,México,3827,4,3827_4
¿Qué lugar tiene Maputo como la capital?,Mozambique,capital_of,Maputo,Mozambique,3828,3,3828_3
¿Dónde se encuentra Boston la capital de?,Massachusetts,capital_of,Boston,Massachusetts,3829,1,3829_1
¿Cuál es el país o estado para el cual Ottawa es la capital?,Canadá,capital_of,Ottawa,Canadá,3830,0,3830_0
¿Qué lugar tiene Montevideo como la capital?,Uruguay,capital_of,Montevideo,Uruguay,3831,3,3831_3
¿Dónde se encuentra Manama la capital de?,Baréin,capital_of,Manama,Baréin,3832,1,3832_1
¿Qué país o estado tiene Bangalore como su capital?,Karnataka,capital_of,Bangalore,Karnataka,3833,2,3833_2
¿Cuál es el país o estado para el cual Budapest es la capital?,Hungría,capital_of,Budapest,Hungría,3834,0,3834_0
¿Qué país o estado tiene Tegucigalpa como su capital?,Honduras,capital_of,Tegucigalpa,Honduras,3835,2,3835_2
¿Qué país o estado tiene Gandhinagar como su capital?,Guyarat,capital_of,Gandhinagar,Guyarat,3836,2,3836_2
¿Qué país o estado tiene Podgorica como su capital?,Montenegro,capital_of,Podgorica,Montenegro,3837,2,3837_2
¿Dónde se encuentra Toronto la capital de?,Ontario,capital_of,Toronto,Ontario,3838,1,3838_1
¿Qué lugar tiene Ciudad de Panamá como la capital?,Panamá,capital_of,Ciudad de Panamá,Panamá,3839,3,3839_3
¿Cuál es el país o estado para el cual Dakar es la capital?,Senegal,capital_of,Dakar,Senegal,3840,0,3840_0
¿Cuál es el país o estado para el cual Lagos es la capital?,Nigeria,capital_of,Lagos,Nigeria,3841,0,3841_0
¿Qué lugar tiene Bangkok como la capital?,Tailandia,capital_of,Bangkok,Tailandia,3842,3,3842_3
¿Dónde se encuentra Santiago la capital de?,Chile,capital_of,Santiago,Chile,3843,1,3843_1
¿Qué lugar tiene Nueva Delhi como la capital?,India,capital_of,Nueva Delhi,India,3844,3,3844_3
¿Dónde Belgrado sirve como la capital?,Serbia,capital_of,Belgrado,Serbia,3845,4,3845_4
¿Dónde Cagliari sirve como la capital?,Cerdeña,capital_of,Cagliari,Cerdeña,3846,4,3846_4
¿Cuál es el país o estado para el cual Caracas es la capital?,Venezuela,capital_of,Caracas,Venezuela,3847,0,3847_0
¿Dónde Nicosia sirve como la capital?,Chipre,capital_of,Nicosia,Chipre,3848,4,3848_4
¿Dónde Kiev sirve como la capital?,Ucrania,capital_of,Kiev,Ucrania,3849,4,3849_4
¿Cuál es el país o estado para el cual Taipéi es la capital?,República de China,capital_of,Taipéi,República de China,3850,0,3850_0
¿Dónde se encuentra Abuya la capital de?,Nigeria,capital_of,Abuya,Nigeria,3851,1,3851_1
¿Qué lugar tiene Sofía como la capital?,Bulgaria,capital_of,Sofía,Bulgaria,3852,3,3852_3
¿Dónde se encuentra Salt Lake City la capital de?,Utah,capital_of,Salt Lake City,Utah,3853,1,3853_1
¿Cuál es el país o estado para el cual Palermo es la capital?,Sicilia,capital_of,Palermo,Sicilia,3854,0,3854_0
¿Qué país o estado tiene Teherán como su capital?,Irán,capital_of,Teherán,Irán,3855,2,3855_2
¿Dónde se encuentra Quebec la capital de?,Quebec,capital_of,Quebec,Quebec,3856,1,3856_1
¿Dónde Praga sirve como la capital?,Checoslovaquia,capital_of,Praga,Checoslovaquia,3857,4,3857_4
¿Dónde Daca sirve como la capital?,Bangladés,capital_of,Daca,Bangladés,3858,4,3858_4
¿Qué lugar tiene Brisbane como la capital?,Queensland,capital_of,Brisbane,Queensland,3859,3,3859_3
¿Qué lugar tiene Harare como la capital?,Zimbabue,capital_of,Harare,Zimbabue,3860,3,3860_3
¿Dónde Aix-en-Provence sirve como la capital?,Provenza,capital_of,Aix-en-Provence,Provenza,3861,4,3861_4
¿Qué país o estado tiene Monrovia como su capital?,Liberia,capital_of,Monrovia,Liberia,3862,2,3862_2
¿Dónde Berna sirve como la capital?,Suiza,capital_of,Berna,Suiza,3863,4,3863_4
¿Qué lugar tiene Adís Abeba como la capital?,Etiopía,capital_of,Adís Abeba,Etiopía,3864,3,3864_3
¿Cuál es el país o estado para el cual Zagreb es la capital?,Croacia,capital_of,Zagreb,Croacia,3865,0,3865_0
¿Cuál es el país o estado para el cual Nom Pen es la capital?,Camboya,capital_of,Nom Pen,Camboya,3866,0,3866_0
¿Cuál es el país o estado para el cual Dusambé es la capital?,Tayikistán,capital_of,Dusambé,Tayikistán,3867,0,3867_0
¿Dónde se encuentra Lansing la capital de?,Míchigan,capital_of,Lansing,Míchigan,3868,1,3868_1
¿Dónde Kuching sirve como la capital?,Sarawak,capital_of,Kuching,Sarawak,3869,4,3869_4
¿Dónde Manila sirve como la capital?,Filipinas,capital_of,Manila,Filipinas,3870,4,3870_4
¿Qué país o estado tiene Westminster como su capital?,Reino de Inglaterra,capital_of,Westminster,Reino de Inglaterra,3871,2,3871_2
¿Cuál es el país o estado para el cual Quito es la capital?,Ecuador,capital_of,Quito,Ecuador,3872,0,3872_0
¿Dónde Leicester sirve como la capital?,Leicestershire,capital_of,Leicester,Leicestershire,3873,4,3873_4
¿Qué lugar tiene Kunming como la capital?,Yunnan,capital_of,Kunming,Yunnan,3874,3,3874_3
¿Dónde Managua sirve como la capital?,Nicaragua,capital_of,Managua,Nicaragua,3875,4,3875_4
¿Qué país o estado tiene Sucre como su capital?,Bolivia,capital_of,Sucre,Bolivia,3876,2,3876_2
¿Dónde se encuentra Honolulu la capital de?,Hawái,capital_of,Honolulu,Hawái,3877,1,3877_1
¿Dónde Vientián sirve como la capital?,Laos,capital_of,Vientián,Laos,3878,4,3878_4
¿Qué lugar tiene Chengdu como la capital?,Sichuan,capital_of,Chengdu,Sichuan,3879,3,3879_3
¿Dónde se encuentra Zaragoza la capital de?,Aragón,capital_of,Zaragoza,Aragón,3880,1,3880_1
¿Cuál es el país o estado para el cual Oxford es la capital?,Oxfordshire,capital_of,Oxford,Oxfordshire,3881,0,3881_0
¿Qué lugar tiene Chandigarh como la capital?,Haryana,capital_of,Chandigarh,Haryana,3882,3,3882_3
¿Qué país o estado tiene Niamey como su capital?,Níger,capital_of,Niamey,Níger,3883,2,3883_2
¿Dónde se encuentra Doha la capital de?,Catar,capital_of,Doha,Catar,3885,1,3885_1
¿Dónde se encuentra Harare la capital de?,Rodesia,capital_of,Harare,Rodesia,3886,1,3886_1
¿Qué lugar tiene Apia como la capital?,Samoa,capital_of,Apia,Samoa,3887,3,3887_3
¿Qué país o estado tiene Bratislava como su capital?,Eslovaquia,capital_of,Bratislava,Eslovaquia,3888,2,3888_2
¿Dónde se encuentra Kota Kinabalu la capital de?,Sabah,capital_of,Kota Kinabalu,Sabah,3889,1,3889_1
¿Dónde Taskent sirve como la capital?,Uzbekistán,capital_of,Taskent,Uzbekistán,3890,4,3890_4
¿Qué país o estado tiene Dodoma como su capital?,Tanzania,capital_of,Dodoma,Tanzania,3891,2,3891_2
¿Qué país o estado tiene Tirana como su capital?,Albania,capital_of,Tirana,Albania,3892,2,3892_2
¿Dónde Kampala sirve como la capital?,Uganda,capital_of,Kampala,Uganda,3893,4,3893_4
¿Dónde se encuentra Hanói la capital de?,Vietnam,capital_of,Hanói,Vietnam,3894,1,3894_1
¿Qué lugar tiene Adén como la capital?,Yemen,capital_of,Adén,Yemen,3895,3,3895_3
¿Qué país o estado tiene Lusaka como su capital?,Zambia,capital_of,Lusaka,Zambia,3896,2,3896_2
¿Cuál es el país o estado para el cual Ereván es la capital?,Armenia,capital_of,Ereván,Armenia,3897,0,3897_0
¿Qué lugar tiene Ciudad de Kuwait como la capital?,Kuwait,capital_of,Ciudad de Kuwait,Kuwait,3898,3,3898_3
¿Cuál es el país o estado para el cual Port Louis es la capital?,Mauricio,capital_of,Port Louis,Mauricio,3899,0,3899_0
¿Dónde Acra sirve como la capital?,Ghana,capital_of,Acra,Ghana,3900,4,3900_4
¿Cuál es el país o estado para el cual Jaipur es la capital?,Rajastán,capital_of,Jaipur,Rajastán,3901,0,3901_0
¿Dónde Minsk sirve como la capital?,Bielorrusia,capital_of,Minsk,Bielorrusia,3902,4,3902_4
¿Qué lugar tiene Des Moines como la capital?,Iowa,capital_of,Des Moines,Iowa,3903,3,3903_3
¿Qué lugar tiene Patna como la capital?,Bihar,capital_of,Patna,Bihar,3904,3,3904_3
¿Dónde Baton Rouge sirve como la capital?,Luisiana,capital_of,Baton Rouge,Luisiana,3905,4,3905_4
¿Cuál es el país o estado para el cual Yogyakarta es la capital?,Indonesia,capital_of,Yogyakarta,Indonesia,3906,0,3906_0
¿Qué país o estado tiene Nur-Sultán como su capital?,Kazajistán,capital_of,Nur-Sultán,Kazajistán,3907,2,3907_2
¿Dónde Wiesbaden sirve como la capital?,Hesse,capital_of,Wiesbaden,Hesse,3908,4,3908_4
¿Qué lugar tiene Dijon como la capital?,Borgoña,capital_of,Dijon,Borgoña,3909,3,3909_3
¿Qué lugar tiene Ruan como la capital?,Normandía,capital_of,Ruan,Normandía,3910,3,3910_3
¿Qué lugar tiene Oklahoma City como la capital?,Oklahoma,capital_of,Oklahoma City,Oklahoma,3911,3,3911_3
¿Cuál es el país o estado para el cual Little Rock es la capital?,Arkansas,capital_of,Little Rock,Arkansas,3912,0,3912_0
¿Dónde se encuentra Yamena la capital de?,Chad,capital_of,Yamena,Chad,3913,1,3913_1
¿Dónde se encuentra Amán la capital de?,Jordania,capital_of,Amán,Jordania,3914,1,3914_1
¿Qué lugar tiene Thiruvananthapuram como la capital?,Kerala,capital_of,Thiruvananthapuram,Kerala,3915,3,3915_3
¿Cuál es el país o estado para el cual Bridgetown es la capital?,Barbados,capital_of,Bridgetown,Barbados,3916,0,3916_0
¿Qué lugar tiene Dubái como la capital?,Dubái,capital_of,Dubái,Dubái,3917,3,3917_3
¿Dónde se encuentra Potsdam la capital de?,Brandeburgo,capital_of,Potsdam,Brandeburgo,3918,1,3918_1
¿Dónde se encuentra Antananarivo la capital de?,Madagascar,capital_of,Antananarivo,Madagascar,3919,1,3919_1
¿Dónde Bamako sirve como la capital?,Malí,capital_of,Bamako,Malí,3920,4,3920_4
¿Dónde se encuentra Annapolis la capital de?,Maryland,capital_of,Annapolis,Maryland,3921,1,3921_1
¿Dónde se encuentra Hyderabad la capital de?,Telingana,capital_of,Hyderabad,Telingana,3922,1,3922_1
¿Qué país o estado tiene Chandigarh como su capital?,Panyab,capital_of,Chandigarh,Panyab,3923,2,3923_2
¿Cuál es el país o estado para el cual Bourg-en-Bresse es la capital?,Ain,capital_of,Bourg-en-Bresse,Ain,3924,0,3924_0
¿Qué país o estado tiene Suva como su capital?,Fiyi,capital_of,Suva,Fiyi,3925,2,3925_2
¿Qué lugar tiene Harrisburg como la capital?,Pensilvania,capital_of,Harrisburg,Pensilvania,3926,3,3926_3
¿Qué lugar tiene Saná como la capital?,Yemen,capital_of,Saná,Yemen,3927,3,3927_3
¿Qué país o estado tiene Panaji como su capital?,Goa,capital_of,Panaji,Goa,3928,2,3928_2
¿Dónde se encuentra Bandar Seri Begawan la capital de?,Brunéi,capital_of,Bandar Seri Begawan,Brunéi,3929,1,3929_1
¿Dónde Cheyenne sirve como la capital?,Wyoming,capital_of,Cheyenne,Wyoming,3930,4,3930_4
¿Dónde se encuentra Pamplona la capital de?,Navarra,capital_of,Pamplona,Navarra,3931,1,3931_1
¿Dónde se encuentra Libreville la capital de?,Gabón,capital_of,Libreville,Gabón,3932,1,3932_1
¿Dónde se encuentra Pristina la capital de?,Kosovo,capital_of,Pristina,Kosovo,3933,1,3933_1
¿Qué país o estado tiene Nuuk como su capital?,Groenlandia,capital_of,Nuuk,Groenlandia,3934,2,3934_2
¿Dónde Winchester sirve como la capital?,Reino de Inglaterra,capital_of,Winchester,Reino de Inglaterra,3935,4,3935_4
¿Qué país o estado tiene Belgrado como su capital?,Yugoslavia,capital_of,Belgrado,Yugoslavia,3936,2,3936_2
¿Qué lugar tiene Hartford como la capital?,Connecticut,capital_of,Hartford,Connecticut,3937,3,3937_3
¿Cuál es el país o estado para el cual Lima es la capital?,Perú,capital_of,Lima,Perú,3938,0,3938_0
¿Qué lugar tiene Conakri como la capital?,Guinea,capital_of,Conakri,Guinea,3939,3,3939_3
¿Qué país o estado tiene Juneau como su capital?,Alaska,capital_of,Juneau,Alaska,3940,2,3940_2
¿Cuál es el país o estado para el cual Belmopán es la capital?,Belice,capital_of,Belmopán,Belice,3941,0,3941_0
¿Dónde Sacramento sirve como la capital?,California,capital_of,Sacramento,California,3942,4,3942_4
¿Qué país o estado tiene City de Londres como su capital?,Reino de Inglaterra,capital_of,City de Londres,Reino de Inglaterra,3943,2,3943_2
¿Qué país o estado tiene Kigali como su capital?,Ruanda,capital_of,Kigali,Ruanda,3944,2,3944_2
¿Qué país o estado tiene Bruselas como su capital?,Bélgica,capital_of,Bruselas,Bélgica,3945,2,3945_2
¿Qué lugar tiene Timbu como la capital?,Bután,capital_of,Timbu,Bután,3946,3,3946_3
¿Qué país o estado tiene Nauplia como su capital?,Grecia,capital_of,Nauplia,Grecia,3947,2,3947_2
¿Dónde Alba Iulia sirve como la capital?,Alba,capital_of,Alba Iulia,Alba,3948,4,3948_4
¿Qué país o estado tiene Boise como su capital?,Idaho,capital_of,Boise,Idaho,3949,2,3949_2
¿Qué lugar tiene Nashville como la capital?,Tennessee,capital_of,Nashville,Tennessee,3950,3,3950_3
¿Cuál es el país o estado para el cual Arlon es la capital?,Provincia de Luxemburgo,capital_of,Arlon,Provincia de Luxemburgo,3951,0,3951_0
¿Dónde Salzburgo sirve como la capital?,Salzburgo,capital_of,Salzburgo,Salzburgo,3952,4,3952_4
¿Qué lugar tiene Austin como la capital?,Texas,capital_of,Austin,Texas,3953,3,3953_3
¿Dónde Saint Paul sirve como la capital?,Minnesota,capital_of,Saint Paul,Minnesota,3954,4,3954_4
¿Dónde Mascate sirve como la capital?,Omán,capital_of,Mascate,Omán,3955,4,3955_4
¿Qué lugar tiene Tallahassee como la capital?,Florida,capital_of,Tallahassee,Florida,3956,3,3956_3
¿Cuál es el país o estado para el cual Tiflis es la capital?,Georgia,capital_of,Tiflis,Georgia,3957,0,3957_0
¿Dónde Bruselas sirve como la capital?,Flandes,capital_of,Bruselas,Flandes,3958,4,3958_4
¿Qué país o estado tiene Hebrón como su capital?,Judá,capital_of,Hebrón,Judá,3959,2,3959_2
¿Qué lugar tiene Lille como la capital?,Norte,capital_of,Lille,Norte,3960,3,3960_3
¿Cuál es el país o estado para el cual Topeka es la capital?,Kansas,capital_of,Topeka,Kansas,3961,0,3961_0
¿Dónde se encuentra Santiago de Compostela la capital de?,Galicia,capital_of,Santiago de Compostela,Galicia,3962,1,3962_1
¿En qué país o lugar fue creado Basic Instinct?,Francia,location_of_formation,Basic Instinct,Francia,6071,3,6071_3
¿Dónde fue creado Blow-Up?,Italia,location_of_formation,Blow-Up,Italia,6072,0,6072_0
¿En qué país o lugar fue creado tenis?,Inglaterra,location_of_formation,tenis,Inglaterra,6073,3,6073_3
¿Dónde puede rastrear reggae su creación?,Jamaica,location_of_formation,reggae,Jamaica,6074,4,6074_4
¿En qué país o lugar fue creado Frankfurter Allgemeine Zeitung?,Alemania,location_of_formation,Frankfurter Allgemeine Zeitung,Alemania,6075,3,6075_3
¿Dónde tuvo lugar la formación de salto de altura?,Escocia,location_of_formation,salto de altura,Escocia,6076,2,6076_2
¿Dónde tuvo lugar la formación de fascismo italiano?,Italia,location_of_formation,fascismo italiano,Italia,6077,2,6077_2
¿Dónde puede rastrear Tatami su creación?,Japón,location_of_formation,Tatami,Japón,6078,4,6078_4
¿Dónde fue creado Libro Guinness de los récords?,Irlanda,location_of_formation,Libro Guinness de los récords,Irlanda,6079,0,6079_0
¿Dónde fue creado Esperando a Godot?,Francia,location_of_formation,Esperando a Godot,Francia,6080,0,6080_0
¿Dónde fue creado La vida es bella?,Italia,location_of_formation,La vida es bella,Italia,6081,0,6081_0
¿En qué país o lugar fue creado Corriere della Sera?,Italia,location_of_formation,Corriere della Sera,Italia,6082,3,6082_3
¿Dónde fue creado Café arábigo?,Turquía,location_of_formation,Café arábigo,Turquía,6083,0,6083_0
¿Dónde puede rastrear Camembert su creación?,Francia,location_of_formation,Camembert,Francia,6084,4,6084_4
¿En qué lugar se formó Death Note?,Japón,location_of_formation,Death Note,Japón,6085,1,6085_1
¿Dónde tuvo lugar la formación de tofu?,Japón,location_of_formation,tofu,Japón,6086,2,6086_2
¿Dónde puede rastrear pesto su creación?,Italia,location_of_formation,pesto,Italia,6087,4,6087_4
¿Dónde fue creado Kraftwerk?,Alemania,location_of_formation,Kraftwerk,Alemania,6088,0,6088_0
¿En qué lugar se formó dóberman?,Alemania,location_of_formation,dóberman,Alemania,6089,1,6089_1
¿Dónde fue creado El relato de Genji?,Japón,location_of_formation,El relato de Genji,Japón,6090,0,6090_0
¿Dónde fue creado Guacamole?,México,location_of_formation,Guacamole,México,6091,0,6091_0
¿En qué país o lugar fue creado tenis de mesa?,Inglaterra,location_of_formation,tenis de mesa,Inglaterra,6092,3,6092_3
¿En qué país o lugar fue creado J-Pop?,Japón,location_of_formation,J-Pop,Japón,6093,3,6093_3
¿En qué país o lugar fue creado waffle?,Bélgica,location_of_formation,waffle,Bélgica,6094,3,6094_3
¿Dónde tuvo lugar la formación de fútbol?,Inglaterra,location_of_formation,fútbol,Inglaterra,6095,2,6095_2
¿En qué lugar se formó Dannii Minogue?,Australia,location_of_formation,Dannii Minogue,Australia,6096,1,6096_1
¿En qué país o lugar fue creado Decamerón?,Italia,location_of_formation,Decamerón,Italia,6097,3,6097_3
¿Dónde tuvo lugar la formación de U2?,Irlanda,location_of_formation,U2,Irlanda,6098,2,6098_2
¿En qué país o lugar fue creado golf?,Escocia,location_of_formation,golf,Escocia,6099,3,6099_3
¿Dónde puede rastrear Pretzel su creación?,Alemania,location_of_formation,Pretzel,Alemania,6100,4,6100_4
¿Dónde puede rastrear Lenovo su creación?,Pekín,location_of_formation,Lenovo,Pekín,6488,4,6488_4
¿Dónde fue creado The Coca-Cola Company?,Atlanta,location_of_formation,The Coca-Cola Company,Atlanta,6489,0,6489_0
¿Dónde fue creado Ericsson?,Estocolmo,location_of_formation,Ericsson,Estocolmo,6490,0,6490_0
¿Dónde fue creado Stevie Wonder?,Detroit,location_of_formation,Stevie Wonder,Detroit,6491,0,6491_0
¿En qué lugar se formó Samsung Electronics?,Seúl,location_of_formation,Samsung Electronics,Seúl,6492,1,6492_1
¿En qué país o lugar fue creado Kanye West?,Chicago,location_of_formation,Kanye West,Chicago,6493,3,6493_3
¿Dónde fue creado The Cranberries?,Limerick,location_of_formation,The Cranberries,Limerick,6494,0,6494_0
¿Dónde tuvo lugar la formación de Coldplay?,Londres,location_of_formation,Coldplay,Londres,6495,2,6495_2
¿Dónde tuvo lugar la formación de Siemens AG?,Berlín,location_of_formation,Siemens AG,Berlín,6496,2,6496_2
¿Dónde puede rastrear Greenpeace su creación?,Vancouver,location_of_formation,Greenpeace,Vancouver,6497,4,6497_4
¿En qué lugar se formó Xiaomi?,Pekín,location_of_formation,Xiaomi,Pekín,6498,1,6498_1
¿En qué país o lugar fue creado FIFA?,París,location_of_formation,FIFA,París,6499,3,6499_3
¿Dónde tuvo lugar la formación de Unión de Lublin?,Lublin,location_of_formation,Unión de Lublin,Lublin,6500,2,6500_2
¿Dónde puede rastrear Escuela de Fráncfort su creación?,Fráncfort del Meno,location_of_formation,Escuela de Fráncfort,Fráncfort del Meno,6501,4,6501_4
¿En qué lugar se formó escultismo?,Inglaterra,location_of_formation,escultismo,Inglaterra,6502,1,6502_1
¿Dónde tuvo lugar la formación de Bee Gees?,Mánchester,location_of_formation,Bee Gees,Mánchester,6503,2,6503_2
¿Dónde fue creado Boeing?,Seattle,location_of_formation,Boeing,Seattle,6504,0,6504_0
¿En qué lugar se formó Lordi?,Helsinki,location_of_formation,Lordi,Helsinki,6505,1,6505_1
¿En qué país o lugar fue creado Burger King?,Miami,location_of_formation,Burger King,Miami,6506,3,6506_3
¿En qué país o lugar fue creado Rammstein?,Berlín,location_of_formation,Rammstein,Berlín,6507,3,6507_3
¿En qué país o lugar fue creado Foo Fighters?,Seattle,location_of_formation,Foo Fighters,Seattle,6508,3,6508_3
¿En qué lugar se formó The Who?,Londres,location_of_formation,The Who,Londres,6509,1,6509_1
¿Dónde puede rastrear Feyenoord Rotterdam su creación?,Róterdam,location_of_formation,Feyenoord Rotterdam,Róterdam,6510,4,6510_4
¿En qué país o lugar fue creado Ajax de Ámsterdam?,Ámsterdam,location_of_formation,Ajax de Ámsterdam,Ámsterdam,6511,3,6511_3
¿En qué lugar se formó Deutsche Bahn?,Berlín,location_of_formation,Deutsche Bahn,Berlín,6512,1,6512_1
¿Dónde tuvo lugar la formación de Sega?,Tokio,location_of_formation,Sega,Tokio,6513,2,6513_2
¿Dónde tuvo lugar la formación de Aston Martin?,Londres,location_of_formation,Aston Martin,Londres,6514,2,6514_2
¿En qué país o lugar fue creado Arctic Monkeys?,Sheffield,location_of_formation,Arctic Monkeys,Sheffield,6515,3,6515_3
¿En qué lugar se formó Gloria Estefan?,Miami,location_of_formation,Gloria Estefan,Miami,6516,1,6516_1
¿Dónde tuvo lugar la formación de EMI?,Londres,location_of_formation,EMI,Londres,6517,2,6517_2
¿Dónde tuvo lugar la formación de Duran Duran?,Birmingham,location_of_formation,Duran Duran,Birmingham,6518,2,6518_2
¿En qué país o lugar fue creado Bolsa de Londres?,Londres,location_of_formation,Bolsa de Londres,Londres,6519,3,6519_3
¿Dónde fue creado Ducati?,Bolonia,location_of_formation,Ducati,Bolonia,6520,0,6520_0
¿En qué lugar se formó The Rasmus?,Helsinki,location_of_formation,The Rasmus,Helsinki,6521,1,6521_1
¿En qué país o lugar fue creado Def Leppard?,Sheffield,location_of_formation,Def Leppard,Sheffield,6522,3,6522_3
¿En qué país o lugar fue creado Nikon?,Tokio,location_of_formation,Nikon,Tokio,6523,3,6523_3
¿En qué idioma es más fluido rusos?,ruso,native_language,rusos,ruso,4853,1,4853_1
¿En qué idioma es más fluido Sophie Marceau?,francés,native_language,Sophie Marceau,francés,4854,1,4854_1
¿En qué idioma es más fluido Lionel Jospin?,francés,native_language,Lionel Jospin,francés,4855,1,4855_1
¿Cuál es el idioma nativo de William Henry Harrison?,inglés,native_language,William Henry Harrison,inglés,4856,0,4856_0
¿Cuál es el idioma principal de Alain Delon?,francés,native_language,Alain Delon,francés,4857,4,4857_4
¿Cuál es el primer idioma de Michel de Montaigne?,latín,native_language,Michel de Montaigne,latín,4858,2,4858_2
¿Cuál es el primer idioma de Yevgueni Yevtushenko?,ruso,native_language,Yevgueni Yevtushenko,ruso,4859,2,4859_2
¿Cuál es el primer idioma de Juan Pablo II?,polaco,native_language,Juan Pablo II,polaco,4860,2,4860_2
¿Cuál es el primer idioma de Nikolái Bujarin?,ruso,native_language,Nikolái Bujarin,ruso,4861,2,4861_2
¿En qué idioma es más fluido Lionel Messi?,español,native_language,Lionel Messi,español,4862,1,4862_1
¿Cuál es el idioma nativo de Franz Kafka?,alemán,native_language,Franz Kafka,alemán,4863,0,4863_0
¿Cuál es el primer idioma de Anatole France?,francés,native_language,Anatole France,francés,4864,2,4864_2
¿Cuál es el idioma nativo de Jean-Paul Sartre?,francés,native_language,Jean-Paul Sartre,francés,4865,0,4865_0
¿En qué idioma es más fluido Seamus Heaney?,inglés,native_language,Seamus Heaney,inglés,4866,3,4866_3
¿Cuál es el idioma principal de Aleksandr Pushkin?,ruso,native_language,Aleksandr Pushkin,ruso,4867,4,4867_4
¿En qué idioma es más fluido Andy Murray?,inglés,native_language,Andy Murray,inglés,4868,3,4868_3
¿En qué idioma es más fluido Henri de Saint-Simon?,francés,native_language,Henri de Saint-Simon,francés,4869,1,4869_1
¿En qué idioma es más fluido Juan Calvino?,francés,native_language,Juan Calvino,francés,4870,1,4870_1
¿En qué idioma es más fluido William-Adolphe Bouguereau?,francés,native_language,William-Adolphe Bouguereau,francés,4871,1,4871_1
¿En qué idioma es más fluido Jean Reno?,francés,native_language,Jean Reno,francés,4872,1,4872_1
¿Cuál es el primer idioma de Audrey Tautou?,francés,native_language,Audrey Tautou,francés,4873,2,4873_2
¿En qué idioma es más fluido Robert Oppenheimer?,inglés,native_language,Robert Oppenheimer,inglés,4874,1,4874_1
¿En qué idioma es más fluido Gwen Stefani?,inglés,native_language,Gwen Stefani,inglés,4875,1,4875_1
¿Cuál es el primer idioma de David Beckham?,inglés,native_language,David Beckham,inglés,4876,2,4876_2
¿Cuál es el idioma nativo de Blaise Pascal?,francés,native_language,Blaise Pascal,francés,4877,0,4877_0
¿Cuál es el idioma principal de Jenson Button?,inglés,native_language,Jenson Button,inglés,4878,4,4878_4
¿Cuál es el primer idioma de Jean Giraudoux?,francés,native_language,Jean Giraudoux,francés,4879,2,4879_2
¿En qué idioma es más fluido Pierre Bayle?,francés,native_language,Pierre Bayle,francés,4880,3,4880_3
¿Cuál es el idioma principal de Guennadi Ziugánov?,ruso,native_language,Guennadi Ziugánov,ruso,4881,4,4881_4
¿Cuál es el idioma principal de Olivier Messiaen?,francés,native_language,Olivier Messiaen,francés,4882,4,4882_4
¿Cuál es el primer idioma de Miguel de Cervantes?,español,native_language,Miguel de Cervantes,español,4883,2,4883_2
¿Cuál es el idioma nativo de Woodrow Wilson?,inglés,native_language,Woodrow Wilson,inglés,4884,0,4884_0
¿En qué idioma es más fluido Anna Kournikova?,ruso,native_language,Anna Kournikova,ruso,4885,3,4885_3
¿Cuál es el idioma nativo de Isabelle Caro?,francés,native_language,Isabelle Caro,francés,4886,0,4886_0
¿Cuál es el primer idioma de Tina Turner?,inglés,native_language,Tina Turner,inglés,4887,2,4887_2
¿En qué idioma es más fluido Rainer Maria Rilke?,alemán,native_language,Rainer Maria Rilke,alemán,4888,3,4888_3
¿Cuál es el primer idioma de Lev Landáu?,ruso,native_language,Lev Landáu,ruso,4889,2,4889_2
¿Cuál es el primer idioma de Alex Ferguson?,inglés,native_language,Alex Ferguson,inglés,4890,2,4890_2
¿Cuál es el idioma principal de Edward Bulwer-Lytton?,inglés,native_language,Edward Bulwer-Lytton,inglés,4891,4,4891_4
¿Cuál es el idioma nativo de José I Bonaparte?,francés,native_language,José I Bonaparte,francés,4892,0,4892_0
¿En qué idioma es más fluido Boris Vian?,francés,native_language,Boris Vian,francés,4893,1,4893_1
¿Cuál es el primer idioma de Jean-Marie Le Pen?,francés,native_language,Jean-Marie Le Pen,francés,4894,2,4894_2
¿Cuál es el idioma nativo de Novak Đoković?,serbio,native_language,Novak Đoković,serbio,4895,0,4895_0
¿Cuál es el idioma nativo de Irina Shayk?,ruso,native_language,Irina Shayk,ruso,4896,0,4896_0
¿En qué idioma es más fluido John Dalton?,inglés,native_language,John Dalton,inglés,4897,3,4897_3
