question,answer,relation,subject,object,q_index,prompt_id,q_id
Where does Sana'a serve as the capital?,Yemen,capital_of,Sana'a,Yemen,3927,4,3927_4
What is the country or state for which Panjim is the capital?,Goa,capital_of,Panjim,Goa,3928,0,3928_0
Where is Panjim the capital of?,Goa,capital_of,Panjim,Goa,3928,1,3928_1
What country or state has Panjim as its capital?,Goa,capital_of,Panjim,Goa,3928,2,3928_2
Which place has Panjim as the capital?,Goa,capital_of,Panjim,Goa,3928,3,3928_3
Where does Panjim serve as the capital?,Goa,capital_of,Panjim,Goa,3928,4,3928_4
What is the country or state for which Bandar Seri Begawan is the capital?,Brunei,capital_of,Bandar Seri Begawan,Brunei,3929,0,3929_0
Where is Bandar Seri Begawan the capital of?,Brunei,capital_of,Bandar Seri Begawan,Brunei,3929,1,3929_1
What country or state has Bandar Seri Begawan as its capital?,Brunei,capital_of,Bandar Seri Begawan,Brunei,3929,2,3929_2
Which place has Bandar Seri Begawan as the capital?,Brunei,capital_of,Bandar Seri Begawan,Brunei,3929,3,3929_3
Where does Bandar Seri Begawan serve as the capital?,Brunei,capital_of,Bandar Seri Begawan,Brunei,3929,4,3929_4
What is the country or state for which Cheyenne is the capital?,Wyoming,capital_of,Cheyenne,Wyoming,3930,0,3930_0
Where is Cheyenne the capital of?,Wyoming,capital_of,Cheyenne,Wyoming,3930,1,3930_1
What country or state has Cheyenne as its capital?,Wyoming,capital_of,Cheyenne,Wyoming,3930,2,3930_2
Which place has Cheyenne as the capital?,Wyoming,capital_of,Cheyenne,Wyoming,3930,3,3930_3
Where does Cheyenne serve as the capital?,Wyoming,capital_of,Cheyenne,Wyoming,3930,4,3930_4
What is the country or state for which Pamplona is the capital?,Navarre,capital_of,Pamplona,Navarre,3931,0,3931_0
Where is Pamplona the capital of?,Navarre,capital_of,Pamplona,Navarre,3931,1,3931_1
What country or state has Pamplona as its capital?,Navarre,capital_of,Pamplona,Navarre,3931,2,3931_2
Which place has Pamplona as the capital?,Navarre,capital_of,Pamplona,Navarre,3931,3,3931_3
Where does Pamplona serve as the capital?,Navarre,capital_of,Pamplona,Navarre,3931,4,3931_4
What is the country or state for which Libreville is the capital?,Gabon,capital_of,Libreville,Gabon,3932,0,3932_0
Where is Libreville the capital of?,Gabon,capital_of,Libreville,Gabon,3932,1,3932_1
What country or state has Libreville as its capital?,Gabon,capital_of,Libreville,Gabon,3932,2,3932_2
Which place has Libreville as the capital?,Gabon,capital_of,Libreville,Gabon,3932,3,3932_3
Where does Libreville serve as the capital?,Gabon,capital_of,Libreville,Gabon,3932,4,3932_4
What is the country or state for which Pristina is the capital?,Kosovo,capital_of,Pristina,Kosovo,3933,0,3933_0
Where is Pristina the capital of?,Kosovo,capital_of,Pristina,Kosovo,3933,1,3933_1
What country or state has Pristina as its capital?,Kosovo,capital_of,Pristina,Kosovo,3933,2,3933_2
Which place has Pristina as the capital?,Kosovo,capital_of,Pristina,Kosovo,3933,3,3933_3
Where does Pristina serve as the capital?,Kosovo,capital_of,Pristina,Kosovo,3933,4,3933_4
What is the country or state for which Nuuk is the capital?,Greenland,capital_of,Nuuk,Greenland,3934,0,3934_0
Where is Nuuk the capital of?,Greenland,capital_of,Nuuk,Greenland,3934,1,3934_1
What country or state has Nuuk as its capital?,Greenland,capital_of,Nuuk,Greenland,3934,2,3934_2
Which place has Nuuk as the capital?,Greenland,capital_of,Nuuk,Greenland,3934,3,3934_3
Where does Nuuk serve as the capital?,Greenland,capital_of,Nuuk,Greenland,3934,4,3934_4
What is the country or state for which Winchester is the capital?,Kingdom of England,capital_of,Winchester,Kingdom of England,3935,0,3935_0
Where is Winchester the capital of?,Kingdom of England,capital_of,Winchester,Kingdom of England,3935,1,3935_1
What country or state has Winchester as its capital?,Kingdom of England,capital_of,Winchester,Kingdom of England,3935,2,3935_2
Which place has Winchester as the capital?,Kingdom of England,capital_of,Winchester,Kingdom of England,3935,3,3935_3
Where does Winchester serve as the capital?,Kingdom of England,capital_of,Winchester,Kingdom of England,3935,4,3935_4
What is the country or state for which Belgrade is the capital?,Yugoslavia,capital_of,Belgrade,Yugoslavia,3936,0,3936_0
Where is Belgrade the capital of?,Yugoslavia,capital_of,Belgrade,Yugoslavia,3936,1,3936_1
What country or state has Belgrade as its capital?,Yugoslavia,capital_of,Belgrade,Yugoslavia,3936,2,3936_2
Which place has Belgrade as the capital?,Yugoslavia,capital_of,Belgrade,Yugoslavia,3936,3,3936_3
Where does Belgrade serve as the capital?,Yugoslavia,capital_of,Belgrade,Yugoslavia,3936,4,3936_4
What is the country or state for which Hartford is the capital?,Connecticut,capital_of,Hartford,Connecticut,3937,0,3937_0
Where is Hartford the capital of?,Connecticut,capital_of,Hartford,Connecticut,3937,1,3937_1
What country or state has Hartford as its capital?,Connecticut,capital_of,Hartford,Connecticut,3937,2,3937_2
Which place has Hartford as the capital?,Connecticut,capital_of,Hartford,Connecticut,3937,3,3937_3
Where does Hartford serve as the capital?,Connecticut,capital_of,Hartford,Connecticut,3937,4,3937_4
What is the country or state for which Lima is the capital?,Peru,capital_of,Lima,Peru,3938,0,3938_0
Where is Lima the capital of?,Peru,capital_of,Lima,Peru,3938,1,3938_1
What country or state has Lima as its capital?,Peru,capital_of,Lima,Peru,3938,2,3938_2
Which place has Lima as the capital?,Peru,capital_of,Lima,Peru,3938,3,3938_3
Where does Lima serve as the capital?,Peru,capital_of,Lima,Peru,3938,4,3938_4
What is the country or state for which Conakry is the capital?,Guinea,capital_of,Conakry,Guinea,3939,0,3939_0
Where is Conakry the capital of?,Guinea,capital_of,Conakry,Guinea,3939,1,3939_1
What country or state has Conakry as its capital?,Guinea,capital_of,Conakry,Guinea,3939,2,3939_2
Which place has Conakry as the capital?,Guinea,capital_of,Conakry,Guinea,3939,3,3939_3
Where does Conakry serve as the capital?,Guinea,capital_of,Conakry,Guinea,3939,4,3939_4
What is the country or state for which Juneau is the capital?,Alaska,capital_of,Juneau,Alaska,3940,0,3940_0
Where is Juneau the capital of?,Alaska,capital_of,Juneau,Alaska,3940,1,3940_1
What country or state has Juneau as its capital?,Alaska,capital_of,Juneau,Alaska,3940,2,3940_2
Which place has Juneau as the capital?,Alaska,capital_of,Juneau,Alaska,3940,3,3940_3
Where does Juneau serve as the capital?,Alaska,capital_of,Juneau,Alaska,3940,4,3940_4
What is the country or state for which Belmopan is the capital?,Belize,capital_of,Belmopan,Belize,3941,0,3941_0
Where is Belmopan the capital of?,Belize,capital_of,Belmopan,Belize,3941,1,3941_1
What country or state has Belmopan as its capital?,Belize,capital_of,Belmopan,Belize,3941,2,3941_2
Which place has Belmopan as the capital?,Belize,capital_of,Belmopan,Belize,3941,3,3941_3
Where does Belmopan serve as the capital?,Belize,capital_of,Belmopan,Belize,3941,4,3941_4
What is the country or state for which Sacramento is the capital?,California,capital_of,Sacramento,California,3942,0,3942_0
Where is Sacramento the capital of?,California,capital_of,Sacramento,California,3942,1,3942_1
What country or state has Sacramento as its capital?,California,capital_of,Sacramento,California,3942,2,3942_2
Which place has Sacramento as the capital?,California,capital_of,Sacramento,California,3942,3,3942_3
Where does Sacramento serve as the capital?,California,capital_of,Sacramento,California,3942,4,3942_4
What is the country or state for which City of London is the capital?,Kingdom of England,capital_of,City of London,Kingdom of England,3943,0,3943_0
Where is City of London the capital of?,Kingdom of England,capital_of,City of London,Kingdom of England,3943,1,3943_1
What country or state has City of London as its capital?,Kingdom of England,capital_of,City of London,Kingdom of England,3943,2,3943_2
Which place has City of London as the capital?,Kingdom of England,capital_of,City of London,Kingdom of England,3943,3,3943_3
Where does City of London serve as the capital?,Kingdom of England,capital_of,City of London,Kingdom of England,3943,4,3943_4
What is the country or state for which Kigali is the capital?,Rwanda,capital_of,Kigali,Rwanda,3944,0,3944_0
Where is Kigali the capital of?,Rwanda,capital_of,Kigali,Rwanda,3944,1,3944_1
What country or state has Kigali as its capital?,Rwanda,capital_of,Kigali,Rwanda,3944,2,3944_2
Which place has Kigali as the capital?,Rwanda,capital_of,Kigali,Rwanda,3944,3,3944_3
Where does Kigali serve as the capital?,Rwanda,capital_of,Kigali,Rwanda,3944,4,3944_4
What is the country or state for which Brussels is the capital?,Belgium,capital_of,Brussels,Belgium,3945,0,3945_0
Where is Brussels the capital of?,Belgium,capital_of,Brussels,Belgium,3945,1,3945_1
What country or state has Brussels as its capital?,Belgium,capital_of,Brussels,Belgium,3945,2,3945_2
Which place has Brussels as the capital?,Belgium,capital_of,Brussels,Belgium,3945,3,3945_3
Where does Brussels serve as the capital?,Belgium,capital_of,Brussels,Belgium,3945,4,3945_4
What is the country or state for which Thimphu is the capital?,Bhutan,capital_of,Thimphu,Bhutan,3946,0,3946_0
Where is Thimphu the capital of?,Bhutan,capital_of,Thimphu,Bhutan,3946,1,3946_1
What country or state has Thimphu as its capital?,Bhutan,capital_of,Thimphu,Bhutan,3946,2,3946_2
Which place has Thimphu as the capital?,Bhutan,capital_of,Thimphu,Bhutan,3946,3,3946_3
Where does Thimphu serve as the capital?,Bhutan,capital_of,Thimphu,Bhutan,3946,4,3946_4
What is the country or state for which Nauplion is the capital?,Greece,capital_of,Nauplion,Greece,3947,0,3947_0
Where is Nauplion the capital of?,Greece,capital_of,Nauplion,Greece,3947,1,3947_1
What country or state has Nauplion as its capital?,Greece,capital_of,Nauplion,Greece,3947,2,3947_2
Which place has Nauplion as the capital?,Greece,capital_of,Nauplion,Greece,3947,3,3947_3
Where does Nauplion serve as the capital?,Greece,capital_of,Nauplion,Greece,3947,4,3947_4
What is the country or state for which Alba Iulia is the capital?,Alba,capital_of,Alba Iulia,Alba,3948,0,3948_0
Where is Alba Iulia the capital of?,Alba,capital_of,Alba Iulia,Alba,3948,1,3948_1
What country or state has Alba Iulia as its capital?,Alba,capital_of,Alba Iulia,Alba,3948,2,3948_2
Which place has Alba Iulia as the capital?,Alba,capital_of,Alba Iulia,Alba,3948,3,3948_3
Where does Alba Iulia serve as the capital?,Alba,capital_of,Alba Iulia,Alba,3948,4,3948_4
What is the country or state for which Boise is the capital?,Idaho,capital_of,Boise,Idaho,3949,0,3949_0
Where is Boise the capital of?,Idaho,capital_of,Boise,Idaho,3949,1,3949_1
What country or state has Boise as its capital?,Idaho,capital_of,Boise,Idaho,3949,2,3949_2
Which place has Boise as the capital?,Idaho,capital_of,Boise,Idaho,3949,3,3949_3
Where does Boise serve as the capital?,Idaho,capital_of,Boise,Idaho,3949,4,3949_4
What is the country or state for which Nashville is the capital?,Tennessee,capital_of,Nashville,Tennessee,3950,0,3950_0
Where is Nashville the capital of?,Tennessee,capital_of,Nashville,Tennessee,3950,1,3950_1
What country or state has Nashville as its capital?,Tennessee,capital_of,Nashville,Tennessee,3950,2,3950_2
Which place has Nashville as the capital?,Tennessee,capital_of,Nashville,Tennessee,3950,3,3950_3
Where does Nashville serve as the capital?,Tennessee,capital_of,Nashville,Tennessee,3950,4,3950_4
What is the country or state for which Arlon is the capital?,Luxembourg,capital_of,Arlon,Luxembourg,3951,0,3951_0
Where is Arlon the capital of?,Luxembourg,capital_of,Arlon,Luxembourg,3951,1,3951_1
What country or state has Arlon as its capital?,Luxembourg,capital_of,Arlon,Luxembourg,3951,2,3951_2
Which place has Arlon as the capital?,Luxembourg,capital_of,Arlon,Luxembourg,3951,3,3951_3
Where does Arlon serve as the capital?,Luxembourg,capital_of,Arlon,Luxembourg,3951,4,3951_4
What is the country or state for which Salzburg is the capital?,Salzburg,capital_of,Salzburg,Salzburg,3952,0,3952_0
Where is Salzburg the capital of?,Salzburg,capital_of,Salzburg,Salzburg,3952,1,3952_1
What country or state has Salzburg as its capital?,Salzburg,capital_of,Salzburg,Salzburg,3952,2,3952_2
Which place has Salzburg as the capital?,Salzburg,capital_of,Salzburg,Salzburg,3952,3,3952_3
Where does Salzburg serve as the capital?,Salzburg,capital_of,Salzburg,Salzburg,3952,4,3952_4
What is the country or state for which Austin is the capital?,Texas,capital_of,Austin,Texas,3953,0,3953_0
Where is Austin the capital of?,Texas,capital_of,Austin,Texas,3953,1,3953_1
What country or state has Austin as its capital?,Texas,capital_of,Austin,Texas,3953,2,3953_2
Which place has Austin as the capital?,Texas,capital_of,Austin,Texas,3953,3,3953_3
Where does Austin serve as the capital?,Texas,capital_of,Austin,Texas,3953,4,3953_4
What is the country or state for which Saint Paul is the capital?,Minnesota,capital_of,Saint Paul,Minnesota,3954,0,3954_0
Where is Saint Paul the capital of?,Minnesota,capital_of,Saint Paul,Minnesota,3954,1,3954_1
What country or state has Saint Paul as its capital?,Minnesota,capital_of,Saint Paul,Minnesota,3954,2,3954_2
Which place has Saint Paul as the capital?,Minnesota,capital_of,Saint Paul,Minnesota,3954,3,3954_3
Where does Saint Paul serve as the capital?,Minnesota,capital_of,Saint Paul,Minnesota,3954,4,3954_4
What is the country or state for which Muscat is the capital?,Oman,capital_of,Muscat,Oman,3955,0,3955_0
Where is Muscat the capital of?,Oman,capital_of,Muscat,Oman,3955,1,3955_1
What country or state has Muscat as its capital?,Oman,capital_of,Muscat,Oman,3955,2,3955_2
Which place has Muscat as the capital?,Oman,capital_of,Muscat,Oman,3955,3,3955_3
Where does Muscat serve as the capital?,Oman,capital_of,Muscat,Oman,3955,4,3955_4
What is the country or state for which Tallahassee is the capital?,Florida,capital_of,Tallahassee,Florida,3956,0,3956_0
Where is Tallahassee the capital of?,Florida,capital_of,Tallahassee,Florida,3956,1,3956_1
What country or state has Tallahassee as its capital?,Florida,capital_of,Tallahassee,Florida,3956,2,3956_2
Which place has Tallahassee as the capital?,Florida,capital_of,Tallahassee,Florida,3956,3,3956_3
Where does Tallahassee serve as the capital?,Florida,capital_of,Tallahassee,Florida,3956,4,3956_4
What is the country or state for which Tbilisi is the capital?,Georgia,capital_of,Tbilisi,Georgia,3957,0,3957_0
Where is Tbilisi the capital of?,Georgia,capital_of,Tbilisi,Georgia,3957,1,3957_1
What country or state has Tbilisi as its capital?,Georgia,capital_of,Tbilisi,Georgia,3957,2,3957_2
Which place has Tbilisi as the capital?,Georgia,capital_of,Tbilisi,Georgia,3957,3,3957_3
Where does Tbilisi serve as the capital?,Georgia,capital_of,Tbilisi,Georgia,3957,4,3957_4
What is the country or state for which Brussels is the capital?,Flanders,capital_of,Brussels,Flanders,3958,0,3958_0
Where is Brussels the capital of?,Flanders,capital_of,Brussels,Flanders,3958,1,3958_1
What country or state has Brussels as its capital?,Flanders,capital_of,Brussels,Flanders,3958,2,3958_2
Which place has Brussels as the capital?,Flanders,capital_of,Brussels,Flanders,3958,3,3958_3
Where does Brussels serve as the capital?,Flanders,capital_of,Brussels,Flanders,3958,4,3958_4
What is the country or state for which Hebron is the capital?,Judah,capital_of,Hebron,Judah,3959,0,3959_0
Where is Hebron the capital of?,Judah,capital_of,Hebron,Judah,3959,1,3959_1
What country or state has Hebron as its capital?,Judah,capital_of,Hebron,Judah,3959,2,3959_2
Which place has Hebron as the capital?,Judah,capital_of,Hebron,Judah,3959,3,3959_3
Where does Hebron serve as the capital?,Judah,capital_of,Hebron,Judah,3959,4,3959_4
What is the country or state for which Lille is the capital?,Nord,capital_of,Lille,Nord,3960,0,3960_0
Where is Lille the capital of?,Nord,capital_of,Lille,Nord,3960,1,3960_1
What country or state has Lille as its capital?,Nord,capital_of,Lille,Nord,3960,2,3960_2
Which place has Lille as the capital?,Nord,capital_of,Lille,Nord,3960,3,3960_3
Where does Lille serve as the capital?,Nord,capital_of,Lille,Nord,3960,4,3960_4
What is the country or state for which Topeka is the capital?,Kansas,capital_of,Topeka,Kansas,3961,0,3961_0
Where is Topeka the capital of?,Kansas,capital_of,Topeka,Kansas,3961,1,3961_1
What country or state has Topeka as its capital?,Kansas,capital_of,Topeka,Kansas,3961,2,3961_2
Which place has Topeka as the capital?,Kansas,capital_of,Topeka,Kansas,3961,3,3961_3
Where does Topeka serve as the capital?,Kansas,capital_of,Topeka,Kansas,3961,4,3961_4
What is the country or state for which Santiago de Compostela is the capital?,Galicia,capital_of,Santiago de Compostela,Galicia,3962,0,3962_0
Where is Santiago de Compostela the capital of?,Galicia,capital_of,Santiago de Compostela,Galicia,3962,1,3962_1
What country or state has Santiago de Compostela as its capital?,Galicia,capital_of,Santiago de Compostela,Galicia,3962,2,3962_2
Which place has Santiago de Compostela as the capital?,Galicia,capital_of,Santiago de Compostela,Galicia,3962,3,3962_3
Where does Santiago de Compostela serve as the capital?,Galicia,capital_of,Santiago de Compostela,Galicia,3962,4,3962_4
Where was Basic Instinct created?,France,location_of_formation,Basic Instinct,France,6071,0,6071_0
In which location was Basic Instinct formed?,France,location_of_formation,Basic Instinct,France,6071,1,6071_1
Where did the formation of Basic Instinct take place?,France,location_of_formation,Basic Instinct,France,6071,2,6071_2
Which country or place was Basic Instinct created in?,France,location_of_formation,Basic Instinct,France,6071,3,6071_3
Where can Basic Instinct trace its creation to?,France,location_of_formation,Basic Instinct,France,6071,4,6071_4
Where was Blowup created?,Italy,location_of_formation,Blowup,Italy,6072,0,6072_0
In which location was Blowup formed?,Italy,location_of_formation,Blowup,Italy,6072,1,6072_1
Where did the formation of Blowup take place?,Italy,location_of_formation,Blowup,Italy,6072,2,6072_2
Which country or place was Blowup created in?,Italy,location_of_formation,Blowup,Italy,6072,3,6072_3
Where can Blowup trace its creation to?,Italy,location_of_formation,Blowup,Italy,6072,4,6072_4
Where was tennis created?,England,location_of_formation,tennis,England,6073,0,6073_0
In which location was tennis formed?,England,location_of_formation,tennis,England,6073,1,6073_1
Where did the formation of tennis take place?,England,location_of_formation,tennis,England,6073,2,6073_2
Which country or place was tennis created in?,England,location_of_formation,tennis,England,6073,3,6073_3
Where can tennis trace its creation to?,England,location_of_formation,tennis,England,6073,4,6073_4
Where was reggae created?,Jamaica,location_of_formation,reggae,Jamaica,6074,0,6074_0
In which location was reggae formed?,Jamaica,location_of_formation,reggae,Jamaica,6074,1,6074_1
Where did the formation of reggae take place?,Jamaica,location_of_formation,reggae,Jamaica,6074,2,6074_2
Which country or place was reggae created in?,Jamaica,location_of_formation,reggae,Jamaica,6074,3,6074_3
Where can reggae trace its creation to?,Jamaica,location_of_formation,reggae,Jamaica,6074,4,6074_4
Where was Frankfurter Allgemeine Zeitung created?,Germany,location_of_formation,Frankfurter Allgemeine Zeitung,Germany,6075,0,6075_0
In which location was Frankfurter Allgemeine Zeitung formed?,Germany,location_of_formation,Frankfurter Allgemeine Zeitung,Germany,6075,1,6075_1
Where did the formation of Frankfurter Allgemeine Zeitung take place?,Germany,location_of_formation,Frankfurter Allgemeine Zeitung,Germany,6075,2,6075_2
Which country or place was Frankfurter Allgemeine Zeitung created in?,Germany,location_of_formation,Frankfurter Allgemeine Zeitung,Germany,6075,3,6075_3
Where can Frankfurter Allgemeine Zeitung trace its creation to?,Germany,location_of_formation,Frankfurter Allgemeine Zeitung,Germany,6075,4,6075_4
Where was high jump created?,Scotland,location_of_formation,high jump,Scotland,6076,0,6076_0
In which location was high jump formed?,Scotland,location_of_formation,high jump,Scotland,6076,1,6076_1
Where did the formation of high jump take place?,Scotland,location_of_formation,high jump,Scotland,6076,2,6076_2
Which country or place was high jump created in?,Scotland,location_of_formation,high jump,Scotland,6076,3,6076_3
Where can high jump trace its creation to?,Scotland,location_of_formation,high jump,Scotland,6076,4,6076_4
Where was Italian Fascism created?,Italy,location_of_formation,Italian Fascism,Italy,6077,0,6077_0
In which location was Italian Fascism formed?,Italy,location_of_formation,Italian Fascism,Italy,6077,1,6077_1
Where did the formation of Italian Fascism take place?,Italy,location_of_formation,Italian Fascism,Italy,6077,2,6077_2
Which country or place was Italian Fascism created in?,Italy,location_of_formation,Italian Fascism,Italy,6077,3,6077_3
Where can Italian Fascism trace its creation to?,Italy,location_of_formation,Italian Fascism,Italy,6077,4,6077_4
Where was tatami created?,Japan,location_of_formation,tatami,Japan,6078,0,6078_0
In which location was tatami formed?,Japan,location_of_formation,tatami,Japan,6078,1,6078_1
Where did the formation of tatami take place?,Japan,location_of_formation,tatami,Japan,6078,2,6078_2
Which country or place was tatami created in?,Japan,location_of_formation,tatami,Japan,6078,3,6078_3
Where can tatami trace its creation to?,Japan,location_of_formation,tatami,Japan,6078,4,6078_4
Where was Guinness World Records created?,Ireland,location_of_formation,Guinness World Records,Ireland,6079,0,6079_0
In which location was Guinness World Records formed?,Ireland,location_of_formation,Guinness World Records,Ireland,6079,1,6079_1
Where did the formation of Guinness World Records take place?,Ireland,location_of_formation,Guinness World Records,Ireland,6079,2,6079_2
Which country or place was Guinness World Records created in?,Ireland,location_of_formation,Guinness World Records,Ireland,6079,3,6079_3
Where can Guinness World Records trace its creation to?,Ireland,location_of_formation,Guinness World Records,Ireland,6079,4,6079_4
Where was Waiting for Godot created?,France,location_of_formation,Waiting for Godot,France,6080,0,6080_0
In which location was Waiting for Godot formed?,France,location_of_formation,Waiting for Godot,France,6080,1,6080_1
Where did the formation of Waiting for Godot take place?,France,location_of_formation,Waiting for Godot,France,6080,2,6080_2
Which country or place was Waiting for Godot created in?,France,location_of_formation,Waiting for Godot,France,6080,3,6080_3
Where can Waiting for Godot trace its creation to?,France,location_of_formation,Waiting for Godot,France,6080,4,6080_4
Where was Life is Beautiful created?,Italy,location_of_formation,Life is Beautiful,Italy,6081,0,6081_0
In which location was Life is Beautiful formed?,Italy,location_of_formation,Life is Beautiful,Italy,6081,1,6081_1
Where did the formation of Life is Beautiful take place?,Italy,location_of_formation,Life is Beautiful,Italy,6081,2,6081_2
Which country or place was Life is Beautiful created in?,Italy,location_of_formation,Life is Beautiful,Italy,6081,3,6081_3
Where can Life is Beautiful trace its creation to?,Italy,location_of_formation,Life is Beautiful,Italy,6081,4,6081_4
Where was Corriere della Sera created?,Italy,location_of_formation,Corriere della Sera,Italy,6082,0,6082_0
In which location was Corriere della Sera formed?,Italy,location_of_formation,Corriere della Sera,Italy,6082,1,6082_1
Where did the formation of Corriere della Sera take place?,Italy,location_of_formation,Corriere della Sera,Italy,6082,2,6082_2
Which country or place was Corriere della Sera created in?,Italy,location_of_formation,Corriere della Sera,Italy,6082,3,6082_3
Where can Corriere della Sera trace its creation to?,Italy,location_of_formation,Corriere della Sera,Italy,6082,4,6082_4
Where was Turkish coffee created?,Turkey,location_of_formation,Turkish coffee,Turkey,6083,0,6083_0
In which location was Turkish coffee formed?,Turkey,location_of_formation,Turkish coffee,Turkey,6083,1,6083_1
Where did the formation of Turkish coffee take place?,Turkey,location_of_formation,Turkish coffee,Turkey,6083,2,6083_2
Which country or place was Turkish coffee created in?,Turkey,location_of_formation,Turkish coffee,Turkey,6083,3,6083_3
Where can Turkish coffee trace its creation to?,Turkey,location_of_formation,Turkish coffee,Turkey,6083,4,6083_4
Where was Camembert created?,France,location_of_formation,Camembert,France,6084,0,6084_0
In which location was Camembert formed?,France,location_of_formation,Camembert,France,6084,1,6084_1
Where did the formation of Camembert take place?,France,location_of_formation,Camembert,France,6084,2,6084_2
Which country or place was Camembert created in?,France,location_of_formation,Camembert,France,6084,3,6084_3
Where can Camembert trace its creation to?,France,location_of_formation,Camembert,France,6084,4,6084_4
Where was Death Note created?,Japan,location_of_formation,Death Note,Japan,6085,0,6085_0
In which location was Death Note formed?,Japan,location_of_formation,Death Note,Japan,6085,1,6085_1
Where did the formation of Death Note take place?,Japan,location_of_formation,Death Note,Japan,6085,2,6085_2
Which country or place was Death Note created in?,Japan,location_of_formation,Death Note,Japan,6085,3,6085_3
Where can Death Note trace its creation to?,Japan,location_of_formation,Death Note,Japan,6085,4,6085_4
Where was tofu created?,Japan,location_of_formation,tofu,Japan,6086,0,6086_0
In which location was tofu formed?,Japan,location_of_formation,tofu,Japan,6086,1,6086_1
Where did the formation of tofu take place?,Japan,location_of_formation,tofu,Japan,6086,2,6086_2
Which country or place was tofu created in?,Japan,location_of_formation,tofu,Japan,6086,3,6086_3
Where can tofu trace its creation to?,Japan,location_of_formation,tofu,Japan,6086,4,6086_4
Where was pesto created?,Italy,location_of_formation,pesto,Italy,6087,0,6087_0
In which location was pesto formed?,Italy,location_of_formation,pesto,Italy,6087,1,6087_1
Where did the formation of pesto take place?,Italy,location_of_formation,pesto,Italy,6087,2,6087_2
Which country or place was pesto created in?,Italy,location_of_formation,pesto,Italy,6087,3,6087_3
Where can pesto trace its creation to?,Italy,location_of_formation,pesto,Italy,6087,4,6087_4
Where was Kraftwerk created?,Germany,location_of_formation,Kraftwerk,Germany,6088,0,6088_0
In which location was Kraftwerk formed?,Germany,location_of_formation,Kraftwerk,Germany,6088,1,6088_1
Where did the formation of Kraftwerk take place?,Germany,location_of_formation,Kraftwerk,Germany,6088,2,6088_2
Which country or place was Kraftwerk created in?,Germany,location_of_formation,Kraftwerk,Germany,6088,3,6088_3
Where can Kraftwerk trace its creation to?,Germany,location_of_formation,Kraftwerk,Germany,6088,4,6088_4
Where was Dobermann created?,Germany,location_of_formation,Dobermann,Germany,6089,0,6089_0
In which location was Dobermann formed?,Germany,location_of_formation,Dobermann,Germany,6089,1,6089_1
Where did the formation of Dobermann take place?,Germany,location_of_formation,Dobermann,Germany,6089,2,6089_2
Which country or place was Dobermann created in?,Germany,location_of_formation,Dobermann,Germany,6089,3,6089_3
Where can Dobermann trace its creation to?,Germany,location_of_formation,Dobermann,Germany,6089,4,6089_4
Where was The Tale of Genji created?,Japan,location_of_formation,The Tale of Genji,Japan,6090,0,6090_0
In which location was The Tale of Genji formed?,Japan,location_of_formation,The Tale of Genji,Japan,6090,1,6090_1
Where did the formation of The Tale of Genji take place?,Japan,location_of_formation,The Tale of Genji,Japan,6090,2,6090_2
Which country or place was The Tale of Genji created in?,Japan,location_of_formation,The Tale of Genji,Japan,6090,3,6090_3
Where can The Tale of Genji trace its creation to?,Japan,location_of_formation,The Tale of Genji,Japan,6090,4,6090_4
Where was guacamole created?,Mexico,location_of_formation,guacamole,Mexico,6091,0,6091_0
In which location was guacamole formed?,Mexico,location_of_formation,guacamole,Mexico,6091,1,6091_1
Where did the formation of guacamole take place?,Mexico,location_of_formation,guacamole,Mexico,6091,2,6091_2
Which country or place was guacamole created in?,Mexico,location_of_formation,guacamole,Mexico,6091,3,6091_3
Where can guacamole trace its creation to?,Mexico,location_of_formation,guacamole,Mexico,6091,4,6091_4
Where was table tennis created?,England,location_of_formation,table tennis,England,6092,0,6092_0
In which location was table tennis formed?,England,location_of_formation,table tennis,England,6092,1,6092_1
Where did the formation of table tennis take place?,England,location_of_formation,table tennis,England,6092,2,6092_2
Which country or place was table tennis created in?,England,location_of_formation,table tennis,England,6092,3,6092_3
Where can table tennis trace its creation to?,England,location_of_formation,table tennis,England,6092,4,6092_4
Where was J-pop created?,Japan,location_of_formation,J-pop,Japan,6093,0,6093_0
In which location was J-pop formed?,Japan,location_of_formation,J-pop,Japan,6093,1,6093_1
Where did the formation of J-pop take place?,Japan,location_of_formation,J-pop,Japan,6093,2,6093_2
Which country or place was J-pop created in?,Japan,location_of_formation,J-pop,Japan,6093,3,6093_3
Where can J-pop trace its creation to?,Japan,location_of_formation,J-pop,Japan,6093,4,6093_4
Where was waffle created?,Belgium,location_of_formation,waffle,Belgium,6094,0,6094_0
In which location was waffle formed?,Belgium,location_of_formation,waffle,Belgium,6094,1,6094_1
Where did the formation of waffle take place?,Belgium,location_of_formation,waffle,Belgium,6094,2,6094_2
Which country or place was waffle created in?,Belgium,location_of_formation,waffle,Belgium,6094,3,6094_3
Where can waffle trace its creation to?,Belgium,location_of_formation,waffle,Belgium,6094,4,6094_4
Where was association football created?,England,location_of_formation,association football,England,6095,0,6095_0
In which location was association football formed?,England,location_of_formation,association football,England,6095,1,6095_1
Where did the formation of association football take place?,England,location_of_formation,association football,England,6095,2,6095_2
Which country or place was association football created in?,England,location_of_formation,association football,England,6095,3,6095_3
Where can association football trace its creation to?,England,location_of_formation,association football,England,6095,4,6095_4
