question,answer,relation,subject,object,q_index,prompt_id,q_id
איזו מדינה או מדינה יש לה ברן כבירה?,שווייץ,capital_of,ברן,שווייץ,3863,2,3863_2
איזה מקום יש לו ברן כבירה?,שווייץ,capital_of,ברן,שווייץ,3863,3,3863_3
איפה ברן משמשת כבירה?,שווייץ,capital_of,ברן,שווייץ,3863,4,3863_4
מה המדינה או המדינה שלגביה אדיס אבבה היא הבירה?,אתיופיה,capital_of,אדיס אבבה,אתיופיה,3864,0,3864_0
איפה אדיס אבבה היא הבירה של?,אתיופיה,capital_of,אדיס אבבה,אתיופיה,3864,1,3864_1
איזו מדינה או מדינה יש לה אדיס אבבה כבירה?,אתיופיה,capital_of,אדיס אבבה,אתיופיה,3864,2,3864_2
איזה מקום יש לו אדיס אבבה כבירה?,אתיופיה,capital_of,אדיס אבבה,אתיופיה,3864,3,3864_3
איפה אדיס אבבה משמשת כבירה?,אתיופיה,capital_of,אדיס אבבה,אתיופיה,3864,4,3864_4
מה המדינה או המדינה שלגביה זאגרב היא הבירה?,קרואטיה,capital_of,זאגרב,קרואטיה,3865,0,3865_0
איפה זאגרב היא הבירה של?,קרואטיה,capital_of,זאגרב,קרואטיה,3865,1,3865_1
איזו מדינה או מדינה יש לה זאגרב כבירה?,קרואטיה,capital_of,זאגרב,קרואטיה,3865,2,3865_2
איזה מקום יש לו זאגרב כבירה?,קרואטיה,capital_of,זאגרב,קרואטיה,3865,3,3865_3
איפה זאגרב משמשת כבירה?,קרואטיה,capital_of,זאגרב,קרואטיה,3865,4,3865_4
מה המדינה או המדינה שלגביה פנום פן היא הבירה?,קמבודיה,capital_of,פנום פן,קמבודיה,3866,0,3866_0
איפה פנום פן היא הבירה של?,קמבודיה,capital_of,פנום פן,קמבודיה,3866,1,3866_1
איזו מדינה או מדינה יש לה פנום פן כבירה?,קמבודיה,capital_of,פנום פן,קמבודיה,3866,2,3866_2
איזה מקום יש לו פנום פן כבירה?,קמבודיה,capital_of,פנום פן,קמבודיה,3866,3,3866_3
איפה פנום פן משמשת כבירה?,קמבודיה,capital_of,פנום פן,קמבודיה,3866,4,3866_4
מה המדינה או המדינה שלגביה דושנבה היא הבירה?,טג'יקיסטן,capital_of,דושנבה,טג'יקיסטן,3867,0,3867_0
איפה דושנבה היא הבירה של?,טג'יקיסטן,capital_of,דושנבה,טג'יקיסטן,3867,1,3867_1
איזו מדינה או מדינה יש לה דושנבה כבירה?,טג'יקיסטן,capital_of,דושנבה,טג'יקיסטן,3867,2,3867_2
איזה מקום יש לו דושנבה כבירה?,טג'יקיסטן,capital_of,דושנבה,טג'יקיסטן,3867,3,3867_3
איפה דושנבה משמשת כבירה?,טג'יקיסטן,capital_of,דושנבה,טג'יקיסטן,3867,4,3867_4
מה המדינה או המדינה שלגביה לאנסינג היא הבירה?,מישיגן,capital_of,לאנסינג,מישיגן,3868,0,3868_0
איפה לאנסינג היא הבירה של?,מישיגן,capital_of,לאנסינג,מישיגן,3868,1,3868_1
איזו מדינה או מדינה יש לה לאנסינג כבירה?,מישיגן,capital_of,לאנסינג,מישיגן,3868,2,3868_2
איזה מקום יש לו לאנסינג כבירה?,מישיגן,capital_of,לאנסינג,מישיגן,3868,3,3868_3
איפה לאנסינג משמשת כבירה?,מישיגן,capital_of,לאנסינג,מישיגן,3868,4,3868_4
מה המדינה או המדינה שלגביה קוצ'ינג היא הבירה?,סראוואק,capital_of,קוצ'ינג,סראוואק,3869,0,3869_0
איפה קוצ'ינג היא הבירה של?,סראוואק,capital_of,קוצ'ינג,סראוואק,3869,1,3869_1
איזו מדינה או מדינה יש לה קוצ'ינג כבירה?,סראוואק,capital_of,קוצ'ינג,סראוואק,3869,2,3869_2
איזה מקום יש לו קוצ'ינג כבירה?,סראוואק,capital_of,קוצ'ינג,סראוואק,3869,3,3869_3
איפה קוצ'ינג משמשת כבירה?,סראוואק,capital_of,קוצ'ינג,סראוואק,3869,4,3869_4
מה המדינה או המדינה שלגביה מנילה היא הבירה?,הפיליפינים,capital_of,מנילה,הפיליפינים,3870,0,3870_0
איפה מנילה היא הבירה של?,הפיליפינים,capital_of,מנילה,הפיליפינים,3870,1,3870_1
איזו מדינה או מדינה יש לה מנילה כבירה?,הפיליפינים,capital_of,מנילה,הפיליפינים,3870,2,3870_2
איזה מקום יש לו מנילה כבירה?,הפיליפינים,capital_of,מנילה,הפיליפינים,3870,3,3870_3
איפה מנילה משמשת כבירה?,הפיליפינים,capital_of,מנילה,הפיליפינים,3870,4,3870_4
מה המדינה או המדינה שלגביה וסטמינסטר היא הבירה?,ממלכת אנגליה,capital_of,וסטמינסטר,ממלכת אנגליה,3871,0,3871_0
איפה וסטמינסטר היא הבירה של?,ממלכת אנגליה,capital_of,וסטמינסטר,ממלכת אנגליה,3871,1,3871_1
איזו מדינה או מדינה יש לה וסטמינסטר כבירה?,ממלכת אנגליה,capital_of,וסטמינסטר,ממלכת אנגליה,3871,2,3871_2
איזה מקום יש לו וסטמינסטר כבירה?,ממלכת אנגליה,capital_of,וסטמינסטר,ממלכת אנגליה,3871,3,3871_3
איפה וסטמינסטר משמשת כבירה?,ממלכת אנגליה,capital_of,וסטמינסטר,ממלכת אנגליה,3871,4,3871_4
מה המדינה או המדינה שלגביה קיטו היא הבירה?,אקוודור,capital_of,קיטו,אקוודור,3872,0,3872_0
איפה קיטו היא הבירה של?,אקוודור,capital_of,קיטו,אקוודור,3872,1,3872_1
איזו מדינה או מדינה יש לה קיטו כבירה?,אקוודור,capital_of,קיטו,אקוודור,3872,2,3872_2
איזה מקום יש לו קיטו כבירה?,אקוודור,capital_of,קיטו,אקוודור,3872,3,3872_3
איפה קיטו משמשת כבירה?,אקוודור,capital_of,קיטו,אקוודור,3872,4,3872_4
מה המדינה או המדינה שלגביה לסטר היא הבירה?,לסטרשייר,capital_of,לסטר,לסטרשייר,3873,0,3873_0
איפה לסטר היא הבירה של?,לסטרשייר,capital_of,לסטר,לסטרשייר,3873,1,3873_1
איזו מדינה או מדינה יש לה לסטר כבירה?,לסטרשייר,capital_of,לסטר,לסטרשייר,3873,2,3873_2
איזה מקום יש לו לסטר כבירה?,לסטרשייר,capital_of,לסטר,לסטרשייר,3873,3,3873_3
איפה לסטר משמשת כבירה?,לסטרשייר,capital_of,לסטר,לסטרשייר,3873,4,3873_4
מה המדינה או המדינה שלגביה קונמינג היא הבירה?,יונאן,capital_of,קונמינג,יונאן,3874,0,3874_0
איפה קונמינג היא הבירה של?,יונאן,capital_of,קונמינג,יונאן,3874,1,3874_1
איזו מדינה או מדינה יש לה קונמינג כבירה?,יונאן,capital_of,קונמינג,יונאן,3874,2,3874_2
איזה מקום יש לו קונמינג כבירה?,יונאן,capital_of,קונמינג,יונאן,3874,3,3874_3
איפה קונמינג משמשת כבירה?,יונאן,capital_of,קונמינג,יונאן,3874,4,3874_4
מה המדינה או המדינה שלגביה מנגואה היא הבירה?,ניקרגואה,capital_of,מנגואה,ניקרגואה,3875,0,3875_0
איפה מנגואה היא הבירה של?,ניקרגואה,capital_of,מנגואה,ניקרגואה,3875,1,3875_1
איזו מדינה או מדינה יש לה מנגואה כבירה?,ניקרגואה,capital_of,מנגואה,ניקרגואה,3875,2,3875_2
איזה מקום יש לו מנגואה כבירה?,ניקרגואה,capital_of,מנגואה,ניקרגואה,3875,3,3875_3
איפה מנגואה משמשת כבירה?,ניקרגואה,capital_of,מנגואה,ניקרגואה,3875,4,3875_4
מה המדינה או המדינה שלגביה סוקרה היא הבירה?,בוליביה,capital_of,סוקרה,בוליביה,3876,0,3876_0
איפה סוקרה היא הבירה של?,בוליביה,capital_of,סוקרה,בוליביה,3876,1,3876_1
איזו מדינה או מדינה יש לה סוקרה כבירה?,בוליביה,capital_of,סוקרה,בוליביה,3876,2,3876_2
איזה מקום יש לו סוקרה כבירה?,בוליביה,capital_of,סוקרה,בוליביה,3876,3,3876_3
איפה סוקרה משמשת כבירה?,בוליביה,capital_of,סוקרה,בוליביה,3876,4,3876_4
מה המדינה או המדינה שלגביה הונולולו היא הבירה?,הוואי,capital_of,הונולולו,הוואי,3877,0,3877_0
איפה הונולולו היא הבירה של?,הוואי,capital_of,הונולולו,הוואי,3877,1,3877_1
איזו מדינה או מדינה יש לה הונולולו כבירה?,הוואי,capital_of,הונולולו,הוואי,3877,2,3877_2
איזה מקום יש לו הונולולו כבירה?,הוואי,capital_of,הונולולו,הוואי,3877,3,3877_3
איפה הונולולו משמשת כבירה?,הוואי,capital_of,הונולולו,הוואי,3877,4,3877_4
מה המדינה או המדינה שלגביה ויינטיאן היא הבירה?,לאוס,capital_of,ויינטיאן,לאוס,3878,0,3878_0
איפה ויינטיאן היא הבירה של?,לאוס,capital_of,ויינטיאן,לאוס,3878,1,3878_1
איזו מדינה או מדינה יש לה ויינטיאן כבירה?,לאוס,capital_of,ויינטיאן,לאוס,3878,2,3878_2
איזה מקום יש לו ויינטיאן כבירה?,לאוס,capital_of,ויינטיאן,לאוס,3878,3,3878_3
איפה ויינטיאן משמשת כבירה?,לאוס,capital_of,ויינטיאן,לאוס,3878,4,3878_4
מה המדינה או המדינה שלגביה צ'נגדו היא הבירה?,סצ'ואן,capital_of,צ'נגדו,סצ'ואן,3879,0,3879_0
איפה צ'נגדו היא הבירה של?,סצ'ואן,capital_of,צ'נגדו,סצ'ואן,3879,1,3879_1
איזו מדינה או מדינה יש לה צ'נגדו כבירה?,סצ'ואן,capital_of,צ'נגדו,סצ'ואן,3879,2,3879_2
איזה מקום יש לו צ'נגדו כבירה?,סצ'ואן,capital_of,צ'נגדו,סצ'ואן,3879,3,3879_3
איפה צ'נגדו משמשת כבירה?,סצ'ואן,capital_of,צ'נגדו,סצ'ואן,3879,4,3879_4
מה המדינה או המדינה שלגביה סרגוסה היא הבירה?,אראגון,capital_of,סרגוסה,אראגון,3880,0,3880_0
איפה סרגוסה היא הבירה של?,אראגון,capital_of,סרגוסה,אראגון,3880,1,3880_1
איזו מדינה או מדינה יש לה סרגוסה כבירה?,אראגון,capital_of,סרגוסה,אראגון,3880,2,3880_2
איזה מקום יש לו סרגוסה כבירה?,אראגון,capital_of,סרגוסה,אראגון,3880,3,3880_3
איפה סרגוסה משמשת כבירה?,אראגון,capital_of,סרגוסה,אראגון,3880,4,3880_4
מה המדינה או המדינה שלגביה אוקספורד היא הבירה?,אוקספורדשייר,capital_of,אוקספורד,אוקספורדשייר,3881,0,3881_0
איפה אוקספורד היא הבירה של?,אוקספורדשייר,capital_of,אוקספורד,אוקספורדשייר,3881,1,3881_1
איזו מדינה או מדינה יש לה אוקספורד כבירה?,אוקספורדשייר,capital_of,אוקספורד,אוקספורדשייר,3881,2,3881_2
איזה מקום יש לו אוקספורד כבירה?,אוקספורדשייר,capital_of,אוקספורד,אוקספורדשייר,3881,3,3881_3
איפה אוקספורד משמשת כבירה?,אוקספורדשייר,capital_of,אוקספורד,אוקספורדשייר,3881,4,3881_4
מה המדינה או המדינה שלגביה צ'אנדיגאר היא הבירה?,הריאנה,capital_of,צ'אנדיגאר,הריאנה,3882,0,3882_0
איפה צ'אנדיגאר היא הבירה של?,הריאנה,capital_of,צ'אנדיגאר,הריאנה,3882,1,3882_1
איזו מדינה או מדינה יש לה צ'אנדיגאר כבירה?,הריאנה,capital_of,צ'אנדיגאר,הריאנה,3882,2,3882_2
איזה מקום יש לו צ'אנדיגאר כבירה?,הריאנה,capital_of,צ'אנדיגאר,הריאנה,3882,3,3882_3
איפה צ'אנדיגאר משמשת כבירה?,הריאנה,capital_of,צ'אנדיגאר,הריאנה,3882,4,3882_4
מה המדינה או המדינה שלגביה ניאמיי היא הבירה?,ניז'ר,capital_of,ניאמיי,ניז'ר,3883,0,3883_0
איפה ניאמיי היא הבירה של?,ניז'ר,capital_of,ניאמיי,ניז'ר,3883,1,3883_1
איזו מדינה או מדינה יש לה ניאמיי כבירה?,ניז'ר,capital_of,ניאמיי,ניז'ר,3883,2,3883_2
איזה מקום יש לו ניאמיי כבירה?,ניז'ר,capital_of,ניאמיי,ניז'ר,3883,3,3883_3
איפה ניאמיי משמשת כבירה?,ניז'ר,capital_of,ניאמיי,ניז'ר,3883,4,3883_4
מה המדינה או המדינה שלגביה נאנג'ינג היא הבירה?,טאיוואן,capital_of,נאנג'ינג,טאיוואן,3884,0,3884_0
איפה נאנג'ינג היא הבירה של?,טאיוואן,capital_of,נאנג'ינג,טאיוואן,3884,1,3884_1
איזו מדינה או מדינה יש לה נאנג'ינג כבירה?,טאיוואן,capital_of,נאנג'ינג,טאיוואן,3884,2,3884_2
איזה מקום יש לו נאנג'ינג כבירה?,טאיוואן,capital_of,נאנג'ינג,טאיוואן,3884,3,3884_3
איפה נאנג'ינג משמשת כבירה?,טאיוואן,capital_of,נאנג'ינג,טאיוואן,3884,4,3884_4
מה המדינה או המדינה שלגביה דוחה היא הבירה?,קטר,capital_of,דוחה,קטר,3885,0,3885_0
איפה דוחה היא הבירה של?,קטר,capital_of,דוחה,קטר,3885,1,3885_1
איזו מדינה או מדינה יש לה דוחה כבירה?,קטר,capital_of,דוחה,קטר,3885,2,3885_2
איזה מקום יש לו דוחה כבירה?,קטר,capital_of,דוחה,קטר,3885,3,3885_3
איפה דוחה משמשת כבירה?,קטר,capital_of,דוחה,קטר,3885,4,3885_4
מה המדינה או המדינה שלגביה הארארה היא הבירה?,רודזיה,capital_of,הארארה,רודזיה,3886,0,3886_0
איפה הארארה היא הבירה של?,רודזיה,capital_of,הארארה,רודזיה,3886,1,3886_1
איזו מדינה או מדינה יש לה הארארה כבירה?,רודזיה,capital_of,הארארה,רודזיה,3886,2,3886_2
איזה מקום יש לו הארארה כבירה?,רודזיה,capital_of,הארארה,רודזיה,3886,3,3886_3
איפה הארארה משמשת כבירה?,רודזיה,capital_of,הארארה,רודזיה,3886,4,3886_4
מה המדינה או המדינה שלגביה אפיה היא הבירה?,סמואה,capital_of,אפיה,סמואה,3887,0,3887_0
איפה אפיה היא הבירה של?,סמואה,capital_of,אפיה,סמואה,3887,1,3887_1
איזו מדינה או מדינה יש לה אפיה כבירה?,סמואה,capital_of,אפיה,סמואה,3887,2,3887_2
איזה מקום יש לו אפיה כבירה?,סמואה,capital_of,אפיה,סמואה,3887,3,3887_3
איפה אפיה משמשת כבירה?,סמואה,capital_of,אפיה,סמואה,3887,4,3887_4
מה המדינה או המדינה שלגביה ברטיסלאבה היא הבירה?,סלובקיה,capital_of,ברטיסלאבה,סלובקיה,3888,0,3888_0
איפה ברטיסלאבה היא הבירה של?,סלובקיה,capital_of,ברטיסלאבה,סלובקיה,3888,1,3888_1
איזו מדינה או מדינה יש לה ברטיסלאבה כבירה?,סלובקיה,capital_of,ברטיסלאבה,סלובקיה,3888,2,3888_2
איזה מקום יש לו ברטיסלאבה כבירה?,סלובקיה,capital_of,ברטיסלאבה,סלובקיה,3888,3,3888_3
איפה ברטיסלאבה משמשת כבירה?,סלובקיה,capital_of,ברטיסלאבה,סלובקיה,3888,4,3888_4
מה המדינה או המדינה שלגביה קוטה קינבאלו היא הבירה?,סבה,capital_of,קוטה קינבאלו,סבה,3889,0,3889_0
איפה קוטה קינבאלו היא הבירה של?,סבה,capital_of,קוטה קינבאלו,סבה,3889,1,3889_1
איזו מדינה או מדינה יש לה קוטה קינבאלו כבירה?,סבה,capital_of,קוטה קינבאלו,סבה,3889,2,3889_2
איזה מקום יש לו קוטה קינבאלו כבירה?,סבה,capital_of,קוטה קינבאלו,סבה,3889,3,3889_3
איפה קוטה קינבאלו משמשת כבירה?,סבה,capital_of,קוטה קינבאלו,סבה,3889,4,3889_4
מה המדינה או המדינה שלגביה טשקנט היא הבירה?,אוזבקיסטן,capital_of,טשקנט,אוזבקיסטן,3890,0,3890_0
איפה טשקנט היא הבירה של?,אוזבקיסטן,capital_of,טשקנט,אוזבקיסטן,3890,1,3890_1
איזו מדינה או מדינה יש לה טשקנט כבירה?,אוזבקיסטן,capital_of,טשקנט,אוזבקיסטן,3890,2,3890_2
איזה מקום יש לו טשקנט כבירה?,אוזבקיסטן,capital_of,טשקנט,אוזבקיסטן,3890,3,3890_3
איפה טשקנט משמשת כבירה?,אוזבקיסטן,capital_of,טשקנט,אוזבקיסטן,3890,4,3890_4
מה המדינה או המדינה שלגביה דודומה היא הבירה?,טנזניה,capital_of,דודומה,טנזניה,3891,0,3891_0
איפה דודומה היא הבירה של?,טנזניה,capital_of,דודומה,טנזניה,3891,1,3891_1
איזו מדינה או מדינה יש לה דודומה כבירה?,טנזניה,capital_of,דודומה,טנזניה,3891,2,3891_2
איזה מקום יש לו דודומה כבירה?,טנזניה,capital_of,דודומה,טנזניה,3891,3,3891_3
איפה דודומה משמשת כבירה?,טנזניה,capital_of,דודומה,טנזניה,3891,4,3891_4
מה המדינה או המדינה שלגביה טירנה היא הבירה?,אלבניה,capital_of,טירנה,אלבניה,3892,0,3892_0
איפה טירנה היא הבירה של?,אלבניה,capital_of,טירנה,אלבניה,3892,1,3892_1
איזו מדינה או מדינה יש לה טירנה כבירה?,אלבניה,capital_of,טירנה,אלבניה,3892,2,3892_2
איזה מקום יש לו טירנה כבירה?,אלבניה,capital_of,טירנה,אלבניה,3892,3,3892_3
איפה טירנה משמשת כבירה?,אלבניה,capital_of,טירנה,אלבניה,3892,4,3892_4
מה המדינה או המדינה שלגביה קמפלה היא הבירה?,אוגנדה,capital_of,קמפלה,אוגנדה,3893,0,3893_0
איפה קמפלה היא הבירה של?,אוגנדה,capital_of,קמפלה,אוגנדה,3893,1,3893_1
איזו מדינה או מדינה יש לה קמפלה כבירה?,אוגנדה,capital_of,קמפלה,אוגנדה,3893,2,3893_2
איזה מקום יש לו קמפלה כבירה?,אוגנדה,capital_of,קמפלה,אוגנדה,3893,3,3893_3
איפה קמפלה משמשת כבירה?,אוגנדה,capital_of,קמפלה,אוגנדה,3893,4,3893_4
מה המדינה או המדינה שלגביה האנוי היא הבירה?,וייטנאם,capital_of,האנוי,וייטנאם,3894,0,3894_0
איפה האנוי היא הבירה של?,וייטנאם,capital_of,האנוי,וייטנאם,3894,1,3894_1
איזו מדינה או מדינה יש לה האנוי כבירה?,וייטנאם,capital_of,האנוי,וייטנאם,3894,2,3894_2
איזה מקום יש לו האנוי כבירה?,וייטנאם,capital_of,האנוי,וייטנאם,3894,3,3894_3
איפה האנוי משמשת כבירה?,וייטנאם,capital_of,האנוי,וייטנאם,3894,4,3894_4
מה המדינה או המדינה שלגביה עדן היא הבירה?,תימן,capital_of,עדן,תימן,3895,0,3895_0
איפה עדן היא הבירה של?,תימן,capital_of,עדן,תימן,3895,1,3895_1
איזו מדינה או מדינה יש לה עדן כבירה?,תימן,capital_of,עדן,תימן,3895,2,3895_2
איזה מקום יש לו עדן כבירה?,תימן,capital_of,עדן,תימן,3895,3,3895_3
איפה עדן משמשת כבירה?,תימן,capital_of,עדן,תימן,3895,4,3895_4
מה המדינה או המדינה שלגביה לוסקה היא הבירה?,זמביה,capital_of,לוסקה,זמביה,3896,0,3896_0
איפה לוסקה היא הבירה של?,זמביה,capital_of,לוסקה,זמביה,3896,1,3896_1
איזו מדינה או מדינה יש לה לוסקה כבירה?,זמביה,capital_of,לוסקה,זמביה,3896,2,3896_2
איזה מקום יש לו לוסקה כבירה?,זמביה,capital_of,לוסקה,זמביה,3896,3,3896_3
איפה לוסקה משמשת כבירה?,זמביה,capital_of,לוסקה,זמביה,3896,4,3896_4
מה המדינה או המדינה שלגביה ירוואן היא הבירה?,ארמניה,capital_of,ירוואן,ארמניה,3897,0,3897_0
איפה ירוואן היא הבירה של?,ארמניה,capital_of,ירוואן,ארמניה,3897,1,3897_1
איזו מדינה או מדינה יש לה ירוואן כבירה?,ארמניה,capital_of,ירוואן,ארמניה,3897,2,3897_2
איזה מקום יש לו ירוואן כבירה?,ארמניה,capital_of,ירוואן,ארמניה,3897,3,3897_3
איפה ירוואן משמשת כבירה?,ארמניה,capital_of,ירוואן,ארמניה,3897,4,3897_4
מה המדינה או המדינה שלגביה כווית סיטי היא הבירה?,כווית,capital_of,כווית סיטי,כווית,3898,0,3898_0
איפה כווית סיטי היא הבירה של?,כווית,capital_of,כווית סיטי,כווית,3898,1,3898_1
איזו מדינה או מדינה יש לה כווית סיטי כבירה?,כווית,capital_of,כווית סיטי,כווית,3898,2,3898_2
איזה מקום יש לו כווית סיטי כבירה?,כווית,capital_of,כווית סיטי,כווית,3898,3,3898_3
איפה כווית סיטי משמשת כבירה?,כווית,capital_of,כווית סיטי,כווית,3898,4,3898_4
מה המדינה או המדינה שלגביה פור לואי היא הבירה?,מאוריציוס,capital_of,פור לואי,מאוריציוס,3899,0,3899_0
איפה פור לואי היא הבירה של?,מאוריציוס,capital_of,פור לואי,מאוריציוס,3899,1,3899_1
איזו מדינה או מדינה יש לה פור לואי כבירה?,מאוריציוס,capital_of,פור לואי,מאוריציוס,3899,2,3899_2
איזה מקום יש לו פור לואי כבירה?,מאוריציוס,capital_of,פור לואי,מאוריציוס,3899,3,3899_3
איפה פור לואי משמשת כבירה?,מאוריציוס,capital_of,פור לואי,מאוריציוס,3899,4,3899_4
מה המדינה או המדינה שלגביה אקרה היא הבירה?,גאנה,capital_of,אקרה,גאנה,3900,0,3900_0
איפה אקרה היא הבירה של?,גאנה,capital_of,אקרה,גאנה,3900,1,3900_1
איזו מדינה או מדינה יש לה אקרה כבירה?,גאנה,capital_of,אקרה,גאנה,3900,2,3900_2
איזה מקום יש לו אקרה כבירה?,גאנה,capital_of,אקרה,גאנה,3900,3,3900_3
איפה אקרה משמשת כבירה?,גאנה,capital_of,אקרה,גאנה,3900,4,3900_4
מה המדינה או המדינה שלגביה ג'איפור היא הבירה?,ראג'סטאן,capital_of,ג'איפור,ראג'סטאן,3901,0,3901_0
איפה ג'איפור היא הבירה של?,ראג'סטאן,capital_of,ג'איפור,ראג'סטאן,3901,1,3901_1
איזו מדינה או מדינה יש לה ג'איפור כבירה?,ראג'סטאן,capital_of,ג'איפור,ראג'סטאן,3901,2,3901_2
איזה מקום יש לו ג'איפור כבירה?,ראג'סטאן,capital_of,ג'איפור,ראג'סטאן,3901,3,3901_3
איפה ג'איפור משמשת כבירה?,ראג'סטאן,capital_of,ג'איפור,ראג'סטאן,3901,4,3901_4
מה המדינה או המדינה שלגביה מינסק היא הבירה?,בלארוס,capital_of,מינסק,בלארוס,3902,0,3902_0
איפה מינסק היא הבירה של?,בלארוס,capital_of,מינסק,בלארוס,3902,1,3902_1
איזו מדינה או מדינה יש לה מינסק כבירה?,בלארוס,capital_of,מינסק,בלארוס,3902,2,3902_2
איזה מקום יש לו מינסק כבירה?,בלארוס,capital_of,מינסק,בלארוס,3902,3,3902_3
איפה מינסק משמשת כבירה?,בלארוס,capital_of,מינסק,בלארוס,3902,4,3902_4
מה המדינה או המדינה שלגביה דה מוין היא הבירה?,איווה,capital_of,דה מוין,איווה,3903,0,3903_0
איפה דה מוין היא הבירה של?,איווה,capital_of,דה מוין,איווה,3903,1,3903_1
איזו מדינה או מדינה יש לה דה מוין כבירה?,איווה,capital_of,דה מוין,איווה,3903,2,3903_2
איזה מקום יש לו דה מוין כבירה?,איווה,capital_of,דה מוין,איווה,3903,3,3903_3
איפה דה מוין משמשת כבירה?,איווה,capital_of,דה מוין,איווה,3903,4,3903_4
מה המדינה או המדינה שלגביה פטנה היא הבירה?,ביהר,capital_of,פטנה,ביהר,3904,0,3904_0
איפה פטנה היא הבירה של?,ביהר,capital_of,פטנה,ביהר,3904,1,3904_1
איזו מדינה או מדינה יש לה פטנה כבירה?,ביהר,capital_of,פטנה,ביהר,3904,2,3904_2
איזה מקום יש לו פטנה כבירה?,ביהר,capital_of,פטנה,ביהר,3904,3,3904_3
איפה פטנה משמשת כבירה?,ביהר,capital_of,פטנה,ביהר,3904,4,3904_4
מה המדינה או המדינה שלגביה באטון רוז' היא הבירה?,לואיזיאנה,capital_of,באטון רוז',לואיזיאנה,3905,0,3905_0
איפה באטון רוז' היא הבירה של?,לואיזיאנה,capital_of,באטון רוז',לואיזיאנה,3905,1,3905_1
איזו מדינה או מדינה יש לה באטון רוז' כבירה?,לואיזיאנה,capital_of,באטון רוז',לואיזיאנה,3905,2,3905_2
איזה מקום יש לו באטון רוז' כבירה?,לואיזיאנה,capital_of,באטון רוז',לואיזיאנה,3905,3,3905_3
איפה באטון רוז' משמשת כבירה?,לואיזיאנה,capital_of,באטון רוז',לואיזיאנה,3905,4,3905_4
מה המדינה או המדינה שלגביה יוגיאקרטה היא הבירה?,אינדונזיה,capital_of,יוגיאקרטה,אינדונזיה,3906,0,3906_0
איפה יוגיאקרטה היא הבירה של?,אינדונזיה,capital_of,יוגיאקרטה,אינדונזיה,3906,1,3906_1
איזו מדינה או מדינה יש לה יוגיאקרטה כבירה?,אינדונזיה,capital_of,יוגיאקרטה,אינדונזיה,3906,2,3906_2
איזה מקום יש לו יוגיאקרטה כבירה?,אינדונזיה,capital_of,יוגיאקרטה,אינדונזיה,3906,3,3906_3
איפה יוגיאקרטה משמשת כבירה?,אינדונזיה,capital_of,יוגיאקרטה,אינדונזיה,3906,4,3906_4
מה המדינה או המדינה שלגביה נור-סולטן היא הבירה?,קזחסטן,capital_of,נור-סולטן,קזחסטן,3907,0,3907_0
איפה נור-סולטן היא הבירה של?,קזחסטן,capital_of,נור-סולטן,קזחסטן,3907,1,3907_1
איזו מדינה או מדינה יש לה נור-סולטן כבירה?,קזחסטן,capital_of,נור-סולטן,קזחסטן,3907,2,3907_2
איזה מקום יש לו נור-סולטן כבירה?,קזחסטן,capital_of,נור-סולטן,קזחסטן,3907,3,3907_3
איפה נור-סולטן משמשת כבירה?,קזחסטן,capital_of,נור-סולטן,קזחסטן,3907,4,3907_4
מה המדינה או המדינה שלגביה ויסבאדן היא הבירה?,הסן,capital_of,ויסבאדן,הסן,3908,0,3908_0
איפה ויסבאדן היא הבירה של?,הסן,capital_of,ויסבאדן,הסן,3908,1,3908_1
איזו מדינה או מדינה יש לה ויסבאדן כבירה?,הסן,capital_of,ויסבאדן,הסן,3908,2,3908_2
איזה מקום יש לו ויסבאדן כבירה?,הסן,capital_of,ויסבאדן,הסן,3908,3,3908_3
איפה ויסבאדן משמשת כבירה?,הסן,capital_of,ויסבאדן,הסן,3908,4,3908_4
מה המדינה או המדינה שלגביה דיז'ון היא הבירה?,בורגון,capital_of,דיז'ון,בורגון,3909,0,3909_0
איפה דיז'ון היא הבירה של?,בורגון,capital_of,דיז'ון,בורגון,3909,1,3909_1
איזו מדינה או מדינה יש לה דיז'ון כבירה?,בורגון,capital_of,דיז'ון,בורגון,3909,2,3909_2
איזה מקום יש לו דיז'ון כבירה?,בורגון,capital_of,דיז'ון,בורגון,3909,3,3909_3
איפה דיז'ון משמשת כבירה?,בורגון,capital_of,דיז'ון,בורגון,3909,4,3909_4
מה המדינה או המדינה שלגביה רואן היא הבירה?,נורמנדי,capital_of,רואן,נורמנדי,3910,0,3910_0
איפה רואן היא הבירה של?,נורמנדי,capital_of,רואן,נורמנדי,3910,1,3910_1
איזו מדינה או מדינה יש לה רואן כבירה?,נורמנדי,capital_of,רואן,נורמנדי,3910,2,3910_2
איזה מקום יש לו רואן כבירה?,נורמנדי,capital_of,רואן,נורמנדי,3910,3,3910_3
איפה רואן משמשת כבירה?,נורמנדי,capital_of,רואן,נורמנדי,3910,4,3910_4
מה המדינה או המדינה שלגביה אוקלהומה סיטי היא הבירה?,אוקלהומה,capital_of,אוקלהומה סיטי,אוקלהומה,3911,0,3911_0
איפה אוקלהומה סיטי היא הבירה של?,אוקלהומה,capital_of,אוקלהומה סיטי,אוקלהומה,3911,1,3911_1
איזו מדינה או מדינה יש לה אוקלהומה סיטי כבירה?,אוקלהומה,capital_of,אוקלהומה סיטי,אוקלהומה,3911,2,3911_2
