question,answer,relation,subject,object,q_index,prompt_id,q_id
¿Qué lugar tiene Cheyenne como la capital?,Wyoming,capital_of,Cheyenne,Wyoming,3930,3,3930_3
¿Dónde Cheyenne sirve como la capital?,Wyoming,capital_of,Cheyenne,Wyoming,3930,4,3930_4
¿Cuál es el país o estado para el cual Pamplona es la capital?,Navarra,capital_of,Pamplona,Navarra,3931,0,3931_0
¿Dónde se encuentra Pamplona la capital de?,Navarra,capital_of,Pamplona,Navarra,3931,1,3931_1
¿Qué país o estado tiene Pamplona como su capital?,Navarra,capital_of,Pamplona,Navarra,3931,2,3931_2
¿Qué lugar tiene Pamplona como la capital?,Navarra,capital_of,Pamplona,Navarra,3931,3,3931_3
¿Dónde Pamplona sirve como la capital?,Navarra,capital_of,Pamplona,Navarra,3931,4,3931_4
¿Cuál es el país o estado para el cual Libreville es la capital?,Gabón,capital_of,Libreville,Gabón,3932,0,3932_0
¿Dónde se encuentra Libreville la capital de?,Gabón,capital_of,Libreville,Gabón,3932,1,3932_1
¿Qué país o estado tiene Libreville como su capital?,Gabón,capital_of,Libreville,Gabón,3932,2,3932_2
¿Qué lugar tiene Libreville como la capital?,Gabón,capital_of,Libreville,Gabón,3932,3,3932_3
¿Dónde Libreville sirve como la capital?,Gabón,capital_of,Libreville,Gabón,3932,4,3932_4
¿Cuál es el país o estado para el cual Pristina es la capital?,Kosovo,capital_of,Pristina,Kosovo,3933,0,3933_0
¿Dónde se encuentra Pristina la capital de?,Kosovo,capital_of,Pristina,Kosovo,3933,1,3933_1
¿Qué país o estado tiene Pristina como su capital?,Kosovo,capital_of,Pristina,Kosovo,3933,2,3933_2
¿Qué lugar tiene Pristina como la capital?,Kosovo,capital_of,Pristina,Kosovo,3933,3,3933_3
¿Dónde Pristina sirve como la capital?,Kosovo,capital_of,Pristina,Kosovo,3933,4,3933_4
¿Cuál es el país o estado para el cual Nuuk es la capital?,Groenlandia,capital_of,Nuuk,Groenlandia,3934,0,3934_0
¿Dónde se encuentra Nuuk la capital de?,Groenlandia,capital_of,Nuuk,Groenlandia,3934,1,3934_1
¿Qué país o estado tiene Nuuk como su capital?,Groenlandia,capital_of,Nuuk,Groenlandia,3934,2,3934_2
¿Qué lugar tiene Nuuk como la capital?,Groenlandia,capital_of,Nuuk,Groenlandia,3934,3,3934_3
¿Dónde Nuuk sirve como la capital?,Groenlandia,capital_of,Nuuk,Groenlandia,3934,4,3934_4
¿Cuál es el país o estado para el cual Winchester es la capital?,Reino de Inglaterra,capital_of,Winchester,Reino de Inglaterra,3935,0,3935_0
¿Dónde se encuentra Winchester la capital de?,Reino de Inglaterra,capital_of,Winchester,Reino de Inglaterra,3935,1,3935_1
¿Qué país o estado tiene Winchester como su capital?,Reino de Inglaterra,capital_of,Winchester,Reino de Inglaterra,3935,2,3935_2
¿Qué lugar tiene Winchester como la capital?,Reino de Inglaterra,capital_of,Winchester,Reino de Inglaterra,3935,3,3935_3
¿Dónde Winchester sirve como la capital?,Reino de Inglaterra,capital_of,Winchester,Reino de Inglaterra,3935,4,3935_4
¿Cuál es el país o estado para el cual Belgrado es la capital?,Yugoslavia,capital_of,Belgrado,Yugoslavia,3936,0,3936_0
¿Dónde se encuentra Belgrado la capital de?,Yugoslavia,capital_of,Belgrado,Yugoslavia,3936,1,3936_1
¿Qué país o estado tiene Belgrado como su capital?,Yugoslavia,capital_of,Belgrado,Yugoslavia,3936,2,3936_2
¿Qué lugar tiene Belgrado como la capital?,Yugoslavia,capital_of,Belgrado,Yugoslavia,3936,3,3936_3
¿Dónde Belgrado sirve como la capital?,Yugoslavia,capital_of,Belgrado,Yugoslavia,3936,4,3936_4
¿Cuál es el país o estado para el cual Hartford es la capital?,Connecticut,capital_of,Hartford,Connecticut,3937,0,3937_0
¿Dónde se encuentra Hartford la capital de?,Connecticut,capital_of,Hartford,Connecticut,3937,1,3937_1
¿Qué país o estado tiene Hartford como su capital?,Connecticut,capital_of,Hartford,Connecticut,3937,2,3937_2
¿Qué lugar tiene Hartford como la capital?,Connecticut,capital_of,Hartford,Connecticut,3937,3,3937_3
¿Dónde Hartford sirve como la capital?,Connecticut,capital_of,Hartford,Connecticut,3937,4,3937_4
¿Cuál es el país o estado para el cual Lima es la capital?,Perú,capital_of,Lima,Perú,3938,0,3938_0
¿Dónde se encuentra Lima la capital de?,Perú,capital_of,Lima,Perú,3938,1,3938_1
¿Qué país o estado tiene Lima como su capital?,Perú,capital_of,Lima,Perú,3938,2,3938_2
¿Qué lugar tiene Lima como la capital?,Perú,capital_of,Lima,Perú,3938,3,3938_3
¿Dónde Lima sirve como la capital?,Perú,capital_of,Lima,Perú,3938,4,3938_4
¿Cuál es el país o estado para el cual Conakri es la capital?,Guinea,capital_of,Conakri,Guinea,3939,0,3939_0
¿Dónde se encuentra Conakri la capital de?,Guinea,capital_of,Conakri,Guinea,3939,1,3939_1
¿Qué país o estado tiene Conakri como su capital?,Guinea,capital_of,Conakri,Guinea,3939,2,3939_2
¿Qué lugar tiene Conakri como la capital?,Guinea,capital_of,Conakri,Guinea,3939,3,3939_3
¿Dónde Conakri sirve como la capital?,Guinea,capital_of,Conakri,Guinea,3939,4,3939_4
¿Cuál es el país o estado para el cual Juneau es la capital?,Alaska,capital_of,Juneau,Alaska,3940,0,3940_0
¿Dónde se encuentra Juneau la capital de?,Alaska,capital_of,Juneau,Alaska,3940,1,3940_1
¿Qué país o estado tiene Juneau como su capital?,Alaska,capital_of,Juneau,Alaska,3940,2,3940_2
¿Qué lugar tiene Juneau como la capital?,Alaska,capital_of,Juneau,Alaska,3940,3,3940_3
¿Dónde Juneau sirve como la capital?,Alaska,capital_of,Juneau,Alaska,3940,4,3940_4
¿Cuál es el país o estado para el cual Belmopán es la capital?,Belice,capital_of,Belmopán,Belice,3941,0,3941_0
¿Dónde se encuentra Belmopán la capital de?,Belice,capital_of,Belmopán,Belice,3941,1,3941_1
¿Qué país o estado tiene Belmopán como su capital?,Belice,capital_of,Belmopán,Belice,3941,2,3941_2
¿Qué lugar tiene Belmopán como la capital?,Belice,capital_of,Belmopán,Belice,3941,3,3941_3
¿Dónde Belmopán sirve como la capital?,Belice,capital_of,Belmopán,Belice,3941,4,3941_4
¿Cuál es el país o estado para el cual Sacramento es la capital?,California,capital_of,Sacramento,California,3942,0,3942_0
¿Dónde se encuentra Sacramento la capital de?,California,capital_of,Sacramento,California,3942,1,3942_1
¿Qué país o estado tiene Sacramento como su capital?,California,capital_of,Sacramento,California,3942,2,3942_2
¿Qué lugar tiene Sacramento como la capital?,California,capital_of,Sacramento,California,3942,3,3942_3
¿Dónde Sacramento sirve como la capital?,California,capital_of,Sacramento,California,3942,4,3942_4
¿Cuál es el país o estado para el cual City de Londres es la capital?,Reino de Inglaterra,capital_of,City de Londres,Reino de Inglaterra,3943,0,3943_0
¿Dónde se encuentra City de Londres la capital de?,Reino de Inglaterra,capital_of,City de Londres,Reino de Inglaterra,3943,1,3943_1
¿Qué país o estado tiene City de Londres como su capital?,Reino de Inglaterra,capital_of,City de Londres,Reino de Inglaterra,3943,2,3943_2
¿Qué lugar tiene City de Londres como la capital?,Reino de Inglaterra,capital_of,City de Londres,Reino de Inglaterra,3943,3,3943_3
¿Dónde City de Londres sirve como la capital?,Reino de Inglaterra,capital_of,City de Londres,Reino de Inglaterra,3943,4,3943_4
¿Cuál es el país o estado para el cual Kigali es la capital?,Ruanda,capital_of,Kigali,Ruanda,3944,0,3944_0
¿Dónde se encuentra Kigali la capital de?,Ruanda,capital_of,Kigali,Ruanda,3944,1,3944_1
¿Qué país o estado tiene Kigali como su capital?,Ruanda,capital_of,Kigali,Ruanda,3944,2,3944_2
¿Qué lugar tiene Kigali como la capital?,Ruanda,capital_of,Kigali,Ruanda,3944,3,3944_3
¿Dónde Kigali sirve como la capital?,Ruanda,capital_of,Kigali,Ruanda,3944,4,3944_4
¿Cuál es el país o estado para el cual Bruselas es la capital?,Bélgica,capital_of,Bruselas,Bélgica,3945,0,3945_0
¿Dónde se encuentra Bruselas la capital de?,Bélgica,capital_of,Bruselas,Bélgica,3945,1,3945_1
¿Qué país o estado tiene Bruselas como su capital?,Bélgica,capital_of,Bruselas,Bélgica,3945,2,3945_2
¿Qué lugar tiene Bruselas como la capital?,Bélgica,capital_of,Bruselas,Bélgica,3945,3,3945_3
¿Dónde Bruselas sirve como la capital?,Bélgica,capital_of,Bruselas,Bélgica,3945,4,3945_4
¿Cuál es el país o estado para el cual Timbu es la capital?,Bután,capital_of,Timbu,Bután,3946,0,3946_0
¿Dónde se encuentra Timbu la capital de?,Bután,capital_of,Timbu,Bután,3946,1,3946_1
¿Qué país o estado tiene Timbu como su capital?,Bután,capital_of,Timbu,Bután,3946,2,3946_2
¿Qué lugar tiene Timbu como la capital?,Bután,capital_of,Timbu,Bután,3946,3,3946_3
¿Dónde Timbu sirve como la capital?,Bután,capital_of,Timbu,Bután,3946,4,3946_4
¿Cuál es el país o estado para el cual Nauplia es la capital?,Grecia,capital_of,Nauplia,Grecia,3947,0,3947_0
¿Dónde se encuentra Nauplia la capital de?,Grecia,capital_of,Nauplia,Grecia,3947,1,3947_1
¿Qué país o estado tiene Nauplia como su capital?,Grecia,capital_of,Nauplia,Grecia,3947,2,3947_2
¿Qué lugar tiene Nauplia como la capital?,Grecia,capital_of,Nauplia,Grecia,3947,3,3947_3
¿Dónde Nauplia sirve como la capital?,Grecia,capital_of,Nauplia,Grecia,3947,4,3947_4
¿Cuál es el país o estado para el cual Alba Iulia es la capital?,Alba,capital_of,Alba Iulia,Alba,3948,0,3948_0
¿Dónde se encuentra Alba Iulia la capital de?,Alba,capital_of,Alba Iulia,Alba,3948,1,3948_1
¿Qué país o estado tiene Alba Iulia como su capital?,Alba,capital_of,Alba Iulia,Alba,3948,2,3948_2
¿Qué lugar tiene Alba Iulia como la capital?,Alba,capital_of,Alba Iulia,Alba,3948,3,3948_3
¿Dónde Alba Iulia sirve como la capital?,Alba,capital_of,Alba Iulia,Alba,3948,4,3948_4
¿Cuál es el país o estado para el cual Boise es la capital?,Idaho,capital_of,Boise,Idaho,3949,0,3949_0
¿Dónde se encuentra Boise la capital de?,Idaho,capital_of,Boise,Idaho,3949,1,3949_1
¿Qué país o estado tiene Boise como su capital?,Idaho,capital_of,Boise,Idaho,3949,2,3949_2
¿Qué lugar tiene Boise como la capital?,Idaho,capital_of,Boise,Idaho,3949,3,3949_3
¿Dónde Boise sirve como la capital?,Idaho,capital_of,Boise,Idaho,3949,4,3949_4
¿Cuál es el país o estado para el cual Nashville es la capital?,Tennessee,capital_of,Nashville,Tennessee,3950,0,3950_0
¿Dónde se encuentra Nashville la capital de?,Tennessee,capital_of,Nashville,Tennessee,3950,1,3950_1
¿Qué país o estado tiene Nashville como su capital?,Tennessee,capital_of,Nashville,Tennessee,3950,2,3950_2
¿Qué lugar tiene Nashville como la capital?,Tennessee,capital_of,Nashville,Tennessee,3950,3,3950_3
¿Dónde Nashville sirve como la capital?,Tennessee,capital_of,Nashville,Tennessee,3950,4,3950_4
¿Cuál es el país o estado para el cual Arlon es la capital?,Provincia de Luxemburgo,capital_of,Arlon,Provincia de Luxemburgo,3951,0,3951_0
¿Dónde se encuentra Arlon la capital de?,Provincia de Luxemburgo,capital_of,Arlon,Provincia de Luxemburgo,3951,1,3951_1
¿Qué país o estado tiene Arlon como su capital?,Provincia de Luxemburgo,capital_of,Arlon,Provincia de Luxemburgo,3951,2,3951_2
¿Qué lugar tiene Arlon como la capital?,Provincia de Luxemburgo,capital_of,Arlon,Provincia de Luxemburgo,3951,3,3951_3
¿Dónde Arlon sirve como la capital?,Provincia de Luxemburgo,capital_of,Arlon,Provincia de Luxemburgo,3951,4,3951_4
¿Cuál es el país o estado para el cual Salzburgo es la capital?,Salzburgo,capital_of,Salzburgo,Salzburgo,3952,0,3952_0
¿Dónde se encuentra Salzburgo la capital de?,Salzburgo,capital_of,Salzburgo,Salzburgo,3952,1,3952_1
¿Qué país o estado tiene Salzburgo como su capital?,Salzburgo,capital_of,Salzburgo,Salzburgo,3952,2,3952_2
¿Qué lugar tiene Salzburgo como la capital?,Salzburgo,capital_of,Salzburgo,Salzburgo,3952,3,3952_3
¿Dónde Salzburgo sirve como la capital?,Salzburgo,capital_of,Salzburgo,Salzburgo,3952,4,3952_4
¿Cuál es el país o estado para el cual Austin es la capital?,Texas,capital_of,Austin,Texas,3953,0,3953_0
¿Dónde se encuentra Austin la capital de?,Texas,capital_of,Austin,Texas,3953,1,3953_1
¿Qué país o estado tiene Austin como su capital?,Texas,capital_of,Austin,Texas,3953,2,3953_2
¿Qué lugar tiene Austin como la capital?,Texas,capital_of,Austin,Texas,3953,3,3953_3
¿Dónde Austin sirve como la capital?,Texas,capital_of,Austin,Texas,3953,4,3953_4
¿Cuál es el país o estado para el cual Saint Paul es la capital?,Minnesota,capital_of,Saint Paul,Minnesota,3954,0,3954_0
¿Dónde se encuentra Saint Paul la capital de?,Minnesota,capital_of,Saint Paul,Minnesota,3954,1,3954_1
¿Qué país o estado tiene Saint Paul como su capital?,Minnesota,capital_of,Saint Paul,Minnesota,3954,2,3954_2
¿Qué lugar tiene Saint Paul como la capital?,Minnesota,capital_of,Saint Paul,Minnesota,3954,3,3954_3
¿Dónde Saint Paul sirve como la capital?,Minnesota,capital_of,Saint Paul,Minnesota,3954,4,3954_4
¿Cuál es el país o estado para el cual Mascate es la capital?,Omán,capital_of,Mascate,Omán,3955,0,3955_0
¿Dónde se encuentra Mascate la capital de?,Omán,capital_of,Mascate,Omán,3955,1,3955_1
¿Qué país o estado tiene Mascate como su capital?,Omán,capital_of,Mascate,Omán,3955,2,3955_2
¿Qué lugar tiene Mascate como la capital?,Omán,capital_of,Mascate,Omán,3955,3,3955_3
¿Dónde Mascate sirve como la capital?,Omán,capital_of,Mascate,Omán,3955,4,3955_4
¿Cuál es el país o estado para el cual Tallahassee es la capital?,Florida,capital_of,Tallahassee,Florida,3956,0,3956_0
¿Dónde se encuentra Tallahassee la capital de?,Florida,capital_of,Tallahassee,Florida,3956,1,3956_1
¿Qué país o estado tiene Tallahassee como su capital?,Florida,capital_of,Tallahassee,Florida,3956,2,3956_2
¿Qué lugar tiene Tallahassee como la capital?,Florida,capital_of,Tallahassee,Florida,3956,3,3956_3
¿Dónde Tallahassee sirve como la capital?,Florida,capital_of,Tallahassee,Florida,3956,4,3956_4
¿Cuál es el país o estado para el cual Tiflis es la capital?,Georgia,capital_of,Tiflis,Georgia,3957,0,3957_0
¿Dónde se encuentra Tiflis la capital de?,Georgia,capital_of,Tiflis,Georgia,3957,1,3957_1
¿Qué país o estado tiene Tiflis como su capital?,Georgia,capital_of,Tiflis,Georgia,3957,2,3957_2
¿Qué lugar tiene Tiflis como la capital?,Georgia,capital_of,Tiflis,Georgia,3957,3,3957_3
¿Dónde Tiflis sirve como la capital?,Georgia,capital_of,Tiflis,Georgia,3957,4,3957_4
¿Cuál es el país o estado para el cual Bruselas es la capital?,Flandes,capital_of,Bruselas,Flandes,3958,0,3958_0
¿Dónde se encuentra Bruselas la capital de?,Flandes,capital_of,Bruselas,Flandes,3958,1,3958_1
¿Qué país o estado tiene Bruselas como su capital?,Flandes,capital_of,Bruselas,Flandes,3958,2,3958_2
¿Qué lugar tiene Bruselas como la capital?,Flandes,capital_of,Bruselas,Flandes,3958,3,3958_3
¿Dónde Bruselas sirve como la capital?,Flandes,capital_of,Bruselas,Flandes,3958,4,3958_4
¿Cuál es el país o estado para el cual Hebrón es la capital?,Judá,capital_of,Hebrón,Judá,3959,0,3959_0
¿Dónde se encuentra Hebrón la capital de?,Judá,capital_of,Hebrón,Judá,3959,1,3959_1
¿Qué país o estado tiene Hebrón como su capital?,Judá,capital_of,Hebrón,Judá,3959,2,3959_2
¿Qué lugar tiene Hebrón como la capital?,Judá,capital_of,Hebrón,Judá,3959,3,3959_3
¿Dónde Hebrón sirve como la capital?,Judá,capital_of,Hebrón,Judá,3959,4,3959_4
¿Cuál es el país o estado para el cual Lille es la capital?,Norte,capital_of,Lille,Norte,3960,0,3960_0
¿Dónde se encuentra Lille la capital de?,Norte,capital_of,Lille,Norte,3960,1,3960_1
¿Qué país o estado tiene Lille como su capital?,Norte,capital_of,Lille,Norte,3960,2,3960_2
¿Qué lugar tiene Lille como la capital?,Norte,capital_of,Lille,Norte,3960,3,3960_3
¿Dónde Lille sirve como la capital?,Norte,capital_of,Lille,Norte,3960,4,3960_4
¿Cuál es el país o estado para el cual Topeka es la capital?,Kansas,capital_of,Topeka,Kansas,3961,0,3961_0
¿Dónde se encuentra Topeka la capital de?,Kansas,capital_of,Topeka,Kansas,3961,1,3961_1
¿Qué país o estado tiene Topeka como su capital?,Kansas,capital_of,Topeka,Kansas,3961,2,3961_2
¿Qué lugar tiene Topeka como la capital?,Kansas,capital_of,Topeka,Kansas,3961,3,3961_3
¿Dónde Topeka sirve como la capital?,Kansas,capital_of,Topeka,Kansas,3961,4,3961_4
¿Cuál es el país o estado para el cual Santiago de Compostela es la capital?,Galicia,capital_of,Santiago de Compostela,Galicia,3962,0,3962_0
¿Dónde se encuentra Santiago de Compostela la capital de?,Galicia,capital_of,Santiago de Compostela,Galicia,3962,1,3962_1
¿Qué país o estado tiene Santiago de Compostela como su capital?,Galicia,capital_of,Santiago de Compostela,Galicia,3962,2,3962_2
¿Qué lugar tiene Santiago de Compostela como la capital?,Galicia,capital_of,Santiago de Compostela,Galicia,3962,3,3962_3
¿Dónde Santiago de Compostela sirve como la capital?,Galicia,capital_of,Santiago de Compostela,Galicia,3962,4,3962_4
¿Dónde fue creado Basic Instinct?,Francia,location_of_formation,Basic Instinct,Francia,6071,0,6071_0
¿En qué lugar se formó Basic Instinct?,Francia,location_of_formation,Basic Instinct,Francia,6071,1,6071_1
¿Dónde tuvo lugar la formación de Basic Instinct?,Francia,location_of_formation,Basic Instinct,Francia,6071,2,6071_2
¿En qué país o lugar fue creado Basic Instinct?,Francia,location_of_formation,Basic Instinct,Francia,6071,3,6071_3
¿Dónde puede rastrear Basic Instinct su creación?,Francia,location_of_formation,Basic Instinct,Francia,6071,4,6071_4
¿Dónde fue creado Blow-Up?,Italia,location_of_formation,Blow-Up,Italia,6072,0,6072_0
¿En qué lugar se formó Blow-Up?,Italia,location_of_formation,Blow-Up,Italia,6072,1,6072_1
¿Dónde tuvo lugar la formación de Blow-Up?,Italia,location_of_formation,Blow-Up,Italia,6072,2,6072_2
¿En qué país o lugar fue creado Blow-Up?,Italia,location_of_formation,Blow-Up,Italia,6072,3,6072_3
¿Dónde puede rastrear Blow-Up su creación?,Italia,location_of_formation,Blow-Up,Italia,6072,4,6072_4
¿Dónde fue creado tenis?,Inglaterra,location_of_formation,tenis,Inglaterra,6073,0,6073_0
¿En qué lugar se formó tenis?,Inglaterra,location_of_formation,tenis,Inglaterra,6073,1,6073_1
¿Dónde tuvo lugar la formación de tenis?,Inglaterra,location_of_formation,tenis,Inglaterra,6073,2,6073_2
¿En qué país o lugar fue creado tenis?,Inglaterra,location_of_formation,tenis,Inglaterra,6073,3,6073_3
¿Dónde puede rastrear tenis su creación?,Inglaterra,location_of_formation,tenis,Inglaterra,6073,4,6073_4
¿Dónde fue creado reggae?,Jamaica,location_of_formation,reggae,Jamaica,6074,0,6074_0
¿En qué lugar se formó reggae?,Jamaica,location_of_formation,reggae,Jamaica,6074,1,6074_1
¿Dónde tuvo lugar la formación de reggae?,Jamaica,location_of_formation,reggae,Jamaica,6074,2,6074_2
¿En qué país o lugar fue creado reggae?,Jamaica,location_of_formation,reggae,Jamaica,6074,3,6074_3
¿Dónde puede rastrear reggae su creación?,Jamaica,location_of_formation,reggae,Jamaica,6074,4,6074_4
¿Dónde fue creado Frankfurter Allgemeine Zeitung?,Alemania,location_of_formation,Frankfurter Allgemeine Zeitung,Alemania,6075,0,6075_0
¿En qué lugar se formó Frankfurter Allgemeine Zeitung?,Alemania,location_of_formation,Frankfurter Allgemeine Zeitung,Alemania,6075,1,6075_1
¿Dónde tuvo lugar la formación de Frankfurter Allgemeine Zeitung?,Alemania,location_of_formation,Frankfurter Allgemeine Zeitung,Alemania,6075,2,6075_2
¿En qué país o lugar fue creado Frankfurter Allgemeine Zeitung?,Alemania,location_of_formation,Frankfurter Allgemeine Zeitung,Alemania,6075,3,6075_3
¿Dónde puede rastrear Frankfurter Allgemeine Zeitung su creación?,Alemania,location_of_formation,Frankfurter Allgemeine Zeitung,Alemania,6075,4,6075_4
¿Dónde fue creado salto de altura?,Escocia,location_of_formation,salto de altura,Escocia,6076,0,6076_0
¿En qué lugar se formó salto de altura?,Escocia,location_of_formation,salto de altura,Escocia,6076,1,6076_1
¿Dónde tuvo lugar la formación de salto de altura?,Escocia,location_of_formation,salto de altura,Escocia,6076,2,6076_2
¿En qué país o lugar fue creado salto de altura?,Escocia,location_of_formation,salto de altura,Escocia,6076,3,6076_3
¿Dónde puede rastrear salto de altura su creación?,Escocia,location_of_formation,salto de altura,Escocia,6076,4,6076_4
¿Dónde fue creado fascismo italiano?,Italia,location_of_formation,fascismo italiano,Italia,6077,0,6077_0
¿En qué lugar se formó fascismo italiano?,Italia,location_of_formation,fascismo italiano,Italia,6077,1,6077_1
¿Dónde tuvo lugar la formación de fascismo italiano?,Italia,location_of_formation,fascismo italiano,Italia,6077,2,6077_2
¿En qué país o lugar fue creado fascismo italiano?,Italia,location_of_formation,fascismo italiano,Italia,6077,3,6077_3
¿Dónde puede rastrear fascismo italiano su creación?,Italia,location_of_formation,fascismo italiano,Italia,6077,4,6077_4
¿Dónde fue creado Tatami?,Japón,location_of_formation,Tatami,Japón,6078,0,6078_0
¿En qué lugar se formó Tatami?,Japón,location_of_formation,Tatami,Japón,6078,1,6078_1
¿Dónde tuvo lugar la formación de Tatami?,Japón,location_of_formation,Tatami,Japón,6078,2,6078_2
¿En qué país o lugar fue creado Tatami?,Japón,location_of_formation,Tatami,Japón,6078,3,6078_3
¿Dónde puede rastrear Tatami su creación?,Japón,location_of_formation,Tatami,Japón,6078,4,6078_4
¿Dónde fue creado Libro Guinness de los récords?,Irlanda,location_of_formation,Libro Guinness de los récords,Irlanda,6079,0,6079_0
¿En qué lugar se formó Libro Guinness de los récords?,Irlanda,location_of_formation,Libro Guinness de los récords,Irlanda,6079,1,6079_1
¿Dónde tuvo lugar la formación de Libro Guinness de los récords?,Irlanda,location_of_formation,Libro Guinness de los récords,Irlanda,6079,2,6079_2
¿En qué país o lugar fue creado Libro Guinness de los récords?,Irlanda,location_of_formation,Libro Guinness de los récords,Irlanda,6079,3,6079_3
¿Dónde puede rastrear Libro Guinness de los récords su creación?,Irlanda,location_of_formation,Libro Guinness de los récords,Irlanda,6079,4,6079_4
¿Dónde fue creado Esperando a Godot?,Francia,location_of_formation,Esperando a Godot,Francia,6080,0,6080_0
¿En qué lugar se formó Esperando a Godot?,Francia,location_of_formation,Esperando a Godot,Francia,6080,1,6080_1
¿Dónde tuvo lugar la formación de Esperando a Godot?,Francia,location_of_formation,Esperando a Godot,Francia,6080,2,6080_2
¿En qué país o lugar fue creado Esperando a Godot?,Francia,location_of_formation,Esperando a Godot,Francia,6080,3,6080_3
¿Dónde puede rastrear Esperando a Godot su creación?,Francia,location_of_formation,Esperando a Godot,Francia,6080,4,6080_4
¿Dónde fue creado La vida es bella?,Italia,location_of_formation,La vida es bella,Italia,6081,0,6081_0
¿En qué lugar se formó La vida es bella?,Italia,location_of_formation,La vida es bella,Italia,6081,1,6081_1
¿Dónde tuvo lugar la formación de La vida es bella?,Italia,location_of_formation,La vida es bella,Italia,6081,2,6081_2
¿En qué país o lugar fue creado La vida es bella?,Italia,location_of_formation,La vida es bella,Italia,6081,3,6081_3
¿Dónde puede rastrear La vida es bella su creación?,Italia,location_of_formation,La vida es bella,Italia,6081,4,6081_4
¿Dónde fue creado Corriere della Sera?,Italia,location_of_formation,Corriere della Sera,Italia,6082,0,6082_0
¿En qué lugar se formó Corriere della Sera?,Italia,location_of_formation,Corriere della Sera,Italia,6082,1,6082_1
¿Dónde tuvo lugar la formación de Corriere della Sera?,Italia,location_of_formation,Corriere della Sera,Italia,6082,2,6082_2
¿En qué país o lugar fue creado Corriere della Sera?,Italia,location_of_formation,Corriere della Sera,Italia,6082,3,6082_3
¿Dónde puede rastrear Corriere della Sera su creación?,Italia,location_of_formation,Corriere della Sera,Italia,6082,4,6082_4
¿Dónde fue creado Café arábigo?,Turquía,location_of_formation,Café arábigo,Turquía,6083,0,6083_0
¿En qué lugar se formó Café arábigo?,Turquía,location_of_formation,Café arábigo,Turquía,6083,1,6083_1
¿Dónde tuvo lugar la formación de Café arábigo?,Turquía,location_of_formation,Café arábigo,Turquía,6083,2,6083_2
¿En qué país o lugar fue creado Café arábigo?,Turquía,location_of_formation,Café arábigo,Turquía,6083,3,6083_3
¿Dónde puede rastrear Café arábigo su creación?,Turquía,location_of_formation,Café arábigo,Turquía,6083,4,6083_4
¿Dónde fue creado Camembert?,Francia,location_of_formation,Camembert,Francia,6084,0,6084_0
¿En qué lugar se formó Camembert?,Francia,location_of_formation,Camembert,Francia,6084,1,6084_1
¿Dónde tuvo lugar la formación de Camembert?,Francia,location_of_formation,Camembert,Francia,6084,2,6084_2
¿En qué país o lugar fue creado Camembert?,Francia,location_of_formation,Camembert,Francia,6084,3,6084_3
¿Dónde puede rastrear Camembert su creación?,Francia,location_of_formation,Camembert,Francia,6084,4,6084_4
¿Dónde fue creado Death Note?,Japón,location_of_formation,Death Note,Japón,6085,0,6085_0
¿En qué lugar se formó Death Note?,Japón,location_of_formation,Death Note,Japón,6085,1,6085_1
¿Dónde tuvo lugar la formación de Death Note?,Japón,location_of_formation,Death Note,Japón,6085,2,6085_2
¿En qué país o lugar fue creado Death Note?,Japón,location_of_formation,Death Note,Japón,6085,3,6085_3
¿Dónde puede rastrear Death Note su creación?,Japón,location_of_formation,Death Note,Japón,6085,4,6085_4
¿Dónde fue creado tofu?,Japón,location_of_formation,tofu,Japón,6086,0,6086_0
¿En qué lugar se formó tofu?,Japón,location_of_formation,tofu,Japón,6086,1,6086_1
¿Dónde tuvo lugar la formación de tofu?,Japón,location_of_formation,tofu,Japón,6086,2,6086_2
¿En qué país o lugar fue creado tofu?,Japón,location_of_formation,tofu,Japón,6086,3,6086_3
¿Dónde puede rastrear tofu su creación?,Japón,location_of_formation,tofu,Japón,6086,4,6086_4
¿Dónde fue creado pesto?,Italia,location_of_formation,pesto,Italia,6087,0,6087_0
¿En qué lugar se formó pesto?,Italia,location_of_formation,pesto,Italia,6087,1,6087_1
¿Dónde tuvo lugar la formación de pesto?,Italia,location_of_formation,pesto,Italia,6087,2,6087_2
¿En qué país o lugar fue creado pesto?,Italia,location_of_formation,pesto,Italia,6087,3,6087_3
¿Dónde puede rastrear pesto su creación?,Italia,location_of_formation,pesto,Italia,6087,4,6087_4
¿Dónde fue creado Kraftwerk?,Alemania,location_of_formation,Kraftwerk,Alemania,6088,0,6088_0
¿En qué lugar se formó Kraftwerk?,Alemania,location_of_formation,Kraftwerk,Alemania,6088,1,6088_1
¿Dónde tuvo lugar la formación de Kraftwerk?,Alemania,location_of_formation,Kraftwerk,Alemania,6088,2,6088_2
¿En qué país o lugar fue creado Kraftwerk?,Alemania,location_of_formation,Kraftwerk,Alemania,6088,3,6088_3
¿Dónde puede rastrear Kraftwerk su creación?,Alemania,location_of_formation,Kraftwerk,Alemania,6088,4,6088_4
¿Dónde fue creado dóberman?,Alemania,location_of_formation,dóberman,Alemania,6089,0,6089_0
¿En qué lugar se formó dóberman?,Alemania,location_of_formation,dóberman,Alemania,6089,1,6089_1
¿Dónde tuvo lugar la formación de dóberman?,Alemania,location_of_formation,dóberman,Alemania,6089,2,6089_2
