question,answer,language,q_id,cooc_num_pairs,cooc_total_pairs,cooc_coverage_ratio,cooc_unseen_keywords_count,cooc_unseen_keywords_ratio,cooc_avg_pmi,cooc_max_pmi,cooc_min_pmi,cooc_std_pmi
Wie lange bleibt ein Rektor der Università Cattolica del Sacro Cuore im Amt?,Vier Jahre,de,51,36,66.0,0.5454545454545454,0,0.0,-1.0329810931070338,1.9921264476737666,-3.8475963946821765,1.372157678279851
¿Cuánto tiempo permanece en el cargo un rector de la Università Cattolica del Sacro Cuore?,Cuatro años,es,51,28,55.0,0.509090909090909,1,0.09090909090909091,-1.7168196809272003,0.6016204581633687,-3.989768563185407,1.0927472710541903
यूनिवर्सिटा कैटोलिका डेल सैक्रो क्यूरोर में कोई व्यक्ति रेक्टर के पद पर कितने समय तक रह सकता है?,चार साल,hi,51,99,171.0,0.5789473684210527,3,0.15789473684210525,-0.4847283581296708,1.5254869491341938,-2.0888905731364638,0.548911599023795
Berapa lama seorang Rektor Università Cattolica del Sacro Cuore menjabat?,Empat tahun,id,51,28,66.0,0.42424242424242425,1,0.08333333333333333,-2.0034065054097416,0.9132224570601423,-6.260537044349341,1.3398474011738224
Per quanto tempo un Magnifico Rettore dell'Università Cattolica del Sacro Cuore rimane in carica?,Quattro anni,it,51,91,91.0,1.0,0,0.0,-0.3751177407881401,4.307191164525461,-2.9918643091538963,1.0918868082203468
カトリック大学の学長の任期は？,4年,ja,51,18,21.0,0.8571428571428571,0,0.0,-0.3914967051733336,4.49385743799825,-1.7349939567044936,1.459411615152201
카톨리카 델 사크로 쿠오레 대학교 총장의 임기는 얼마입니까?,4년,ko,51,14,45.0,0.3111111111111111,1,0.1,-1.001988467619565,5.098722481083625,-5.37953577107147,2.32653833457558
Por quantos anos um Reitor da Università Cattolica del Sacro Cuore permanece no cargo?,Quatro anos,pt,51,49,78.0,0.6282051282051282,1,0.07692307692307693,-0.6919431421226198,6.403926221415408,-4.200960558408236,1.4716874656348577
"In the 1999 New Zealand general election, which party did Helen Clark lead to victory?",Labour Party,en,60,66,66.0,1.0,0,0.0,-1.7750919689648887,0.36434463130615424,-3.7327193766271134,0.9164199193363777
"Aux élections générales néo-zélandaises de 1999, quel parti Helen Clark a-t-elle mené à la victoire ?",Parti travailliste,fr,60,80,105.0,0.7619047619047619,0,0.0,-0.23511932262087729,6.833575936136482,-2.113247884645209,1.4904532829329875
"בבחירות הכלליות של 1999 בניו זילנד, איזו מפלגה הובילה הלן קלארק לניצחון?",מפלגת הלייבור,he,60,72,91.0,0.7912087912087912,0,0.0,0.14500964742618205,4.099988085629424,-3.7624859206553434,1.685779037267712
在 1999 年新西兰大选中，海伦·克拉克 (Helen Clark) 领导哪个政党取得了胜利？,工党,zh,60,87,136.0,0.6397058823529411,0,0.0,-0.5147567965860456,4.925257535163042,-3.0965241903019622,1.2519572039280955
Welche Partei führte Helen Clark bei den Parlamentswahlen in Neuseeland 1999 zum Sieg?,Labour Party,de,60,73,91.0,0.8021978021978022,0,0.0,-0.5152508436785938,4.097392304627926,-3.853728872360569,1.3386833175463526
"En las elecciones generales de Nueva Zelanda de 1999, ¿a qué partido llevó Helen Clark a la victoria?",Partido Laborista,es,60,51,66.0,0.7727272727272727,0,0.0,-0.13547942777076005,3.2616203848669465,-2.0011142044196437,1.2253275240889328
न्यूज़ीलैंड में 1999 में हुए आम चुनाव में हेलेन क्लार्क की अगुवाई में किस पार्टी को जीत मिली?,लेबर पार्टी,hi,60,86,105.0,0.819047619047619,0,0.0,-0.6403691094681785,2.710827383529243,-3.108469523269548,1.0380296564544056
"Dalam pemilihan umum Selandia Baru tahun 1999, partai apa yang dipimpin Helen Clark yang meraih kemenangan?",Partai Buruh,id,60,96,105.0,0.9142857142857143,0,0.0,-1.1800053578504495,3.6034878365776946,-4.079019194621545,1.1104263817827351
"Nelle elezioni generali del 1999 in Nuova Zelanda, quale partito ha condotto alla vittoria Helen Clark?",Partito Laburista,it,60,72,91.0,0.7912087912087912,0,0.0,-0.9760922224751462,2.675001231307276,-2.632332069007955,0.9609675225188553
1999年のニュージーランド総選挙で、ヘレン・クラークはどの政党を勝利に導いたのでしょうか？,労働党,ja,60,186,210.0,0.8857142857142857,0,0.0,-0.4671222669130221,4.346735841181431,-2.051522344614749,1.106851699734416
1999년 뉴질랜드 총선에서 헬렌 클라크가 승리로 이끈 정당은 무엇입니까?,노동당,ko,60,20,55.0,0.36363636363636365,1,0.09090909090909091,-1.828391427795005,1.6138835852322722,-4.946107731802746,1.6914214310317748
"Na eleição geral de 1999 da Nova Zelândia, qual partido Helen Clark liderou à vitória?",Partido Trabalhista,pt,60,63,78.0,0.8076923076923077,0,0.0,-0.749888478652199,3.7150389546810074,-2.7507109128459533,1.087412948585401
What did Archer Capital purchase in partnership with the management of Australian Geographic in 1998?,Australian Geographic,en,49,53,55.0,0.9636363636363636,0,0.0,-1.2724189251201445,0.7269788789494286,-2.6729284913760316,0.6965973430397395
Qu'est-ce qu'Archer Capital a acheté en partenariat avec la direction d'Australian Geographic en 1998 ?,Australian Geographic,fr,49,79,91.0,0.8681318681318682,0,0.0,-0.6581320661838944,1.9167144666103768,-2.1841816683576702,0.6595074716878767
מה רכשה ארצ'ר קפיטל בשותפות עם הנהלת Australian Geographic ב-1998?,אוסטרליאן ג'אוגרפיק,he,49,32,66.0,0.48484848484848486,1,0.08333333333333333,-0.5012842044341624,7.094529344907738,-2.559567796341541,1.9461534608555402
1998 年，Archer Capital 与 Australian Geographic 的管理层合作购买了什么？,Australian Geographic,zh,49,45,78.0,0.5769230769230769,0,0.0,-0.24436627102762887,9.562765029344082,-1.7072770417277716,2.2892536436381827
Was hat Archer Capital 1998 in Partnerschaft mit dem Management von Australian Geographic gekauft?,Australian Geographic,de,49,65,78.0,0.8333333333333334,0,0.0,-0.6232798830254489,2.333259903498093,-2.4936537911012304,0.8693441979763751
¿Qué compró Archer Capital en asociación con la dirección de Australian Geographic en 1998?,Australian Geographic,es,49,23,36.0,0.6388888888888888,0,0.0,-0.40192446142989197,4.609502947482034,-1.3790473484831116,1.2492689920688957
ऑस्ट्रेलियन जिओग्राफ़िक के मैनेजमेंट के साथ 1998 में हुई साझेदारी में आर्चर कैपिटल ने क्या खरीदा था?,ऑस्ट्रेलियन ज्योग्राफिक,hi,49,56,91.0,0.6153846153846154,1,0.07142857142857142,-0.5884169077683247,2.5797590131237764,-3.4837382018411187,0.9995227612181989
Apa yang dibeli Archer Capital dalam kemitraan dengan manajemen Australian Geographic pada tahun 1998?,Australian Geographic,id,49,63,78.0,0.8076923076923077,0,0.0,-0.6836893214635524,4.015365766285726,-2.602957237874877,0.8980163111903454
Cosa ha acquistato Archer Capital in collaborazione con il management di Australian Geographic nel 1998?,Australian Geographic,it,49,54,66.0,0.8181818181818182,0,0.0,-0.9003494347348456,2.543246553246391,-2.3583746897018654,0.8507074985237313
アーチャー・キャピタルは1998年にAustralian Geographicの経営陣と提携して何を購入しましたか？,Australian Geographic,ja,49,208,231.0,0.9004329004329005,0,0.0,-0.755353310907763,9.904288112011518,-4.687734597330147,1.3768357110714884
1998년에 아처 캐피탈은 오스트레일리안 지오그래픽 경영진과 파트너십을 맺고 무엇을 인수했습니까?,Australian Geographic,ko,49,5,78.0,0.0641025641025641,2,0.15384615384615385,1.5818999027547043,6.024444105250772,-4.0125323616321245,3.9642444479357817
O que a Archer Capital comprou em parceria com a administração da Australian Geographic em 1998?,Australian Geographic,pt,49,23,36.0,0.6388888888888888,0,0.0,-0.7781496484126249,4.449443229221411,-3.873170501881719,1.5296642926354238
What is the original name of Entebbe General Hospital?,Entebbe Grade B Hospital,en,63,21,28.0,0.75,0,0.0,-2.3247428263645085,-0.24645435967633067,-3.806771312309332,0.8184966897741349
Quel est le nom d'origine de l'hôpital général d'Entebbe ?,Hôpital de catégorie B d'Entebbe,fr,63,30,36.0,0.8333333333333334,0,0.0,-0.9496396009158776,0.5566703065691009,-3.0734538968542173,0.633807818190055
איך נקרא במקור בית החולים הכללי באנטבה?,בית החולים אנטבה דרגה ב',he,63,28,36.0,0.7777777777777778,0,0.0,-1.7891553378827367,5.7773681691856025,-4.994272694493629,2.017942439933759
恩德培综合医院的原名是什么？,恩德培 B 级医院,zh,63,26,36.0,0.7222222222222222,1,0.1111111111111111,-0.9263404131700269,0.3245623973751586,-1.6162652684395888,0.5690670306318727
Wie lautete der ursprüngliche Name des Allgemeinen Krankenhauses Entebbe?,Entebbe-Krankenhaus der Stufe B,de,63,43,55.0,0.7818181818181819,0,0.0,-1.161178658015581,2.9382966552017473,-3.223969524486228,0.9756316397862593
¿Cuál es el nombre original del Hospital General de Entebbe?,Hospital de Grado B de Entebbe,es,63,29,36.0,0.8055555555555556,0,0.0,-1.3153090766954945,0.4375627049462397,-2.6678822634727615,0.5756740763545224
एंटेबे जनरल अस्पताल का मूल नाम क्या है?,एंटेबे ग्रेड बी अस्पताल,hi,63,38,45.0,0.8444444444444444,0,0.0,-0.7158418580684957,4.028258668456122,-1.9191184045517444,1.0028176134603672
Apa nama asli Rumah Sakit Umum Entebbe?,Rumah Sakit Entebbe Kelas B,id,63,28,36.0,0.7777777777777778,1,0.1111111111111111,-2.479133282474117,-0.6214175815484905,-4.2908871222459135,0.8140278040755625
Qual è il nome originale dell'Ospedale Generale di Entebbe?,Ospedale di Grado B di Entebbe,it,63,37,45.0,0.8222222222222222,0,0.0,-1.2084348771950342,-0.30516872501649545,-2.343270280274389,0.5196577759960906
エンテベ総合病院の元の名称は何ですか？,エンテベグレードB病院,ja,63,58,66.0,0.8787878787878788,0,0.0,-0.6960192452925347,2.648478168053388,-1.7428418273496693,0.7991842706831919
엔테베 종합병원의 원래 이름은 무엇입니까?,엔테베 B등급 병원,ko,63,10,28.0,0.35714285714285715,1,0.125,-2.5769142262848708,0.27455045362681757,-5.629485415003863,1.7546699454838428
Qual era o nome original do Hospital Geral de Entebbe?,Hospital Entebbe Grau B,pt,63,22,28.0,0.7857142857142857,0,0.0,-2.294669661020493,-1.3149545101754512,-3.8312556397443434,0.6902294453947571
What was the name of the conference Campbell University's women's basketball team played in from 1994 to 2011?,Trans American Athletic Conference (TAAC),en,41,118,136.0,0.8676470588235294,1,0.058823529411764705,-1.0166241259062088,1.9188571976194886,-2.6647821562274494,0.7690352502078202
Dans quelle conférence l'équipe féminine de basket-ball de l'université Campbell a-t-elle évolué de 1994 à 2011 ?,Trans American Athletic Conference (TAAC),fr,41,149,190.0,0.7842105263157895,1,0.05,-0.6207637839337965,3.9653760112812724,-2.117440161972385,1.050462822096638
באיזה קונפרנס שיחקה קבוצת כדורסל הנשים של אוניברסיטת קמפבל בשנים 1994 עד 2011?,כנס האתלטיקה הטראנס-אמריקאי (TAAC),he,41,95,153.0,0.6209150326797386,1,0.05555555555555555,-0.47086756394872203,3.040119124841348,-3.9361449585332537,0.9700339231356104
坎贝尔大学女子篮球队从 1994 年到 2011 年参加了哪个联盟的比赛？,泛美田径联盟 (TAAC),zh,41,107,153.0,0.6993464052287581,1,0.05555555555555555,-0.5448414196064912,5.880683280433538,-2.8331560782942895,1.2124163826373646
In welcher Conference spielte die Frauenbasketballmannschaft der Campbell University von 1994 bis 2011?,Trans American Athletic Conference (TAAC),de,41,50,91.0,0.5494505494505495,2,0.14285714285714285,-1.0155188243929296,1.8805179892126185,-6.26891275780475,1.3714782450463339
¿En qué conferencia jugó el equipo de baloncesto femenino de la Universidad Campbell desde 1994 hasta el 2011?,Trans American Athletic Conference (TAAC),es,41,94,120.0,0.7833333333333333,0,0.0,-1.6325572636628964,0.8744919252404598,-3.749476686844232,1.0113056340491593
कैंपबेल यूनिवर्सिटी की महिला बास्केटबॉल टीम 1994 से 2011 तक किस कॉन्फ्रेंस में खेली थी?,ट्रांस अमेरिकन एथलेटिक कॉन्फ्रेंस (TAAC),hi,41,103,153.0,0.673202614379085,1,0.05555555555555555,-0.5242867524124385,6.330676951635704,-3.460442274689317,1.3474266429423896
Apa nama konferensi tempat tim bola basket wanita Campbell University bermain dari tahun 1994 hingga 2011?,Trans American Athletic Conference (TAAC),id,41,153,190.0,0.8052631578947368,1,0.05,-1.722758321588906,2.4286650568873607,-4.692078732846123,1.1906935623998818
Qual era il nome della conference in cui giocava la squadra di basket femminile della Campbell University dal 1994 al 2011?,Trans American Athletic Conference (TAAC),it,41,136,171.0,0.7953216374269005,0,0.0,-1.032977730487499,2.0886600269410276,-3.7801416204985587,1.0027714567559003
キャンベル大学の女子バスケットボールチームが1994年から2011年までプレーしていたカンファレンスの名称は何ですか？,トランスアメリカンアスレチックカンファレンス（TAAC）,ja,41,302,351.0,0.8603988603988604,1,0.037037037037037035,-0.5545908196218231,6.4948130566379785,-2.4438683201743054,1.1057169895747707
캠벨 대학교 여자 농구팀이 1994년부터 2011년까지 경기를 했던 컨퍼런스의 이름은 무엇입니까?,트랜스 아메리칸 애슬레틱 컨퍼런스 (TAAC),ko,41,49,153.0,0.3202614379084967,2,0.1111111111111111,-2.075107296857129,5.640757196477963,-5.51924337738328,2.000174264016236
Em que conferência jogou a equipa feminina de basquetebol da Campbell University entre 1994 e 2011?,Trans American Athletic Conference (TAAC),pt,41,67,105.0,0.638095238095238,1,0.06666666666666667,-1.6993922823753873,0.9720227989253548,-5.734598287715625,1.3386900551185394
"According to some writers, which ancient city is equated with Parrhasia?",Lycosura,en,34,18,36.0,0.5,2,0.2222222222222222,-0.9322794188942913,0.1448206943216183,-1.7119483128121105,0.4956769078825936
"Selon certains auteurs, quelle cité antique est identifiée à Parrhasia ?",Lycosure,fr,34,35,55.0,0.6363636363636364,2,0.18181818181818182,-0.5025312043870853,1.777932205706258,-1.2978052448452861,0.5978264511481101
"על פי כמה סופרים, איזו עיר עתיקה מזוהה עם פרהסיה?",ליקוסורה,he,34,35,55.0,0.6363636363636364,1,0.09090909090909091,-0.6819911309258937,2.5998677547811466,-1.549301954487639,0.7002518226534096
根据某些作家的说法，哪座古代城市等同于帕尔哈西亚 (Parrhasia)？,利科蘇拉,zh,34,34,91.0,0.37362637362637363,3,0.21428571428571427,-0.46458151054918206,2.617541478713798,-1.5216291352022084,0.9699799731135487
Welche antike Stadt wird laut einigen Autoren mit Parrhasia gleichgesetzt?,Lykosura,de,34,34,55.0,0.6181818181818182,2,0.18181818181818182,-0.6850297219412083,0.8212130728882522,-1.8682378633706884,0.577857817784815
"Según algunos escritores, ¿qué ciudad antigua se identifica con Parrasia?",Licosura,es,34,28,45.0,0.6222222222222222,2,0.2,-0.5807998127136912,0.6608976131182448,-1.0484075662718562,0.3944735136251396
"कुछ लेखकों के अनुसार, किस प्राचीन नगर की तुलना पैरेशिया से की जाती है?",लाइकोसुरा,hi,34,66,91.0,0.7252747252747253,2,0.14285714285714285,-0.616875782343626,1.357764304693214,-2.4120271131631954,0.5879442585761976
"Menurut beberapa penulis, kota kuno manakah yang disamakan dengan Parrhasia?",Lycosura,id,34,27,45.0,0.6,2,0.2,-0.9679369487011633,1.243755425870484,-2.349465440036763,0.7526446496765176
"Secondo alcuni scrittori, quale città antica viene identificata con Parrasia?",Licosura,it,34,27,45.0,0.6,2,0.2,-0.718544428878763,0.6307364550436488,-1.4891647501417695,0.5322677451469575
一部の著者によると、どの古代都市がパラシアと同一視されていますか？,リュコスーラ,ja,34,153,190.0,0.8052631578947368,2,0.1,-0.655596723166324,2.5876671537715588,-3.249986493954232,0.8048695957173162
"일부 저술가들에 따르면, 어떤 고대 도시가 파라시아와 동일시됩니까?",리코수라,ko,34,10,36.0,0.2777777777777778,4,0.4444444444444444,-2.2076058545751454,-0.09049331445126511,-4.645378038150234,1.1834303983180428
"De acordo com alguns escritores, que cidade antiga é identificada como Parrásia?",Licosura,pt,34,35,55.0,0.6363636363636364,2,0.18181818181818182,-0.6009705121936161,0.7394505414793212,-1.296136822921898,0.4920705705513037
What kind of systems does International Road Dynamics provide to ensure that vehicles depart terminals within acceptable weight limits?,Weigh-in-motion (WIM) systems,en,29,166,190.0,0.8736842105263158,0,0.0,-0.9624648203970827,3.7009147167363925,-3.726530764558871,0.8785590855168146
Quel type de systèmes International Road Dynamics fournit-il pour s'assurer que les véhicules quittent les terminaux dans les limites de poids acceptables ?,Systèmes de pesage en mouvement (WIM),fr,29,141,190.0,0.7421052631578947,0,0.0,-0.6313258287673702,2.3449376363102106,-3.045698505972073,0.8223408485694704
אילו מערכות של International Road Dynamics מאפשרות להבטיח שכלי רכב יצאו ליעדם במשקל המותר?,מערכות שקילה בתנועה (WIM),he,29,74,136.0,0.5441176470588235,0,0.0,-0.5484304243721472,3.193669179400752,-3.064362289165508,1.2470641391636907
国际道路动力学公司 (International Road Dynamics) 提供何种系统以确保车辆离开货运站时的重量在可接受的重量范围内？,动态称重 (WIM) 系统,zh,29,225,325.0,0.6923076923076923,0,0.0,-0.4491289445771856,8.454313439886118,-4.16482679421948,1.1765020665978527
"Welche Art von Systemen bietet International Road Dynamics an, um sicherzustellen, dass Fahrzeuge die Terminals innerhalb der zulässigen Gewichtsgrenzen verlassen?",Weigh-in-Motion-Systeme (WIM),de,29,170,231.0,0.7359307359307359,0,0.0,-0.601955640893285,2.7506792359097774,-2.9620915039913442,0.8333354159566696
¿Qué tipo de sistemas proporciona International Road Dynamics para asegurarse de que los vehículos salgan de las terminales dentro de los límites de peso aceptables?,Sistemas de pesaje en movimiento (WIM),es,29,107,153.0,0.6993464052287581,0,0.0,-0.7669804448030352,2.0102022194390763,-3.752276974746037,0.9449321098742194
International Road Dynamics यह पक्का करने के लिए कौनसे सिस्टम मुहैया कराता है कि टर्मिनल से तय सीमा में वज़न ढोने वाले वाहन ही गुज़र पाएं?,वेट-इन-मोशन (WIM) सिस्टम,hi,29,266,378.0,0.7037037037037037,0,0.0,-0.2941769185078448,7.394127210863711,-3.2172951402379826,0.9996462000580466
Jenis sistem apa yang disediakan International Road Dynamics untuk memastikan bahwa kendaraan berangkat dari terminal dalam batas berat yang dapat diterima?,Sistem penimbangan dalam gerakan (WIM),id,29,185,210.0,0.8809523809523809,0,0.0,-0.8593411645521289,2.4063234559151385,-2.85340131730661,0.7555911714885858
Quali tipi di sistemi fornisce International Road Dynamics per garantire che i veicoli lascino i terminal entro i limiti di peso accettabili?,Sistemi di pesatura in movimento (WIM),it,29,123,171.0,0.7192982456140351,0,0.0,-0.8338318609901356,1.822545378477923,-4.235960235220486,1.0551343956190162
インターナショナル・ロード・ダイナミクス社は、ターミナルを出発する車両が許容重量を超えていないことを確認するために、どのような種類のシステムを提供していますか？,重量走行測定（WIM）システム,ja,29,494,528.0,0.9356060606060606,0,0.0,-0.4604210892760464,3.8217315415594513,-3.800356964642796,0.8938396227084646
국제 로드 다이내믹스는 차량이 허용 중량 한도 내에서 터미널을 떠나는지 확인하기 위해 어떤 종류의 시스템을 제공합니까?,동적 계중(WIM) 시스템,ko,29,88,190.0,0.4631578947368421,3,0.15,-1.4521656481423724,2.5493461494741525,-6.556733268975619,1.1451939141795444
Que tipo de sistemas a International Road Dynamics fornece para garantir que os veículos saem dos terminais dentro dos limites de peso aceitáveis?,Sistemas de pesagem em movimento (WIM),pt,29,108,153.0,0.7058823529411765,0,0.0,-0.8705994216773554,2.4417982982389907,-3.587893900284838,0.9655581606821597
What was the name of the University of Detroit's halfback in the 1929 football season?,Lloyd Brazil,en,56,45,55.0,0.8181818181818182,0,0.0,-1.2642920990378417,2.530233714986392,-3.3210820763485764,1.0599911840461274
Quel était le nom du demi-arrière de l'université de Détroit lors de la saison de football de 1929 ?,Lloyd Brazil,fr,56,48,66.0,0.7272727272727273,0,0.0,-2.046658726722029,-0.4310834817712337,-4.740559460245142,0.8666756445177062
מה היה שמו של הרץ האחורי של אוניברסיטת דטרויט בעונת הפוטבול של 1929?,לויד ברזיל,he,56,61,78.0,0.782051282051282,0,0.0,-0.45825121259723284,3.324093178788932,-2.7417516427525697,1.2626698287561724
1929 年橄榄球赛季中，底特律大学的中卫叫什么名字？,劳埃德·布拉齐尔,zh,56,74,120.0,0.6166666666666667,0,0.0,-0.7992598227424975,2.479660711515257,-3.5023230635891514,1.1684228142460813
Wie hieß der Halfback der University of Detroit in der Football-Saison 1929?,Lloyd Brazil,de,56,29,55.0,0.5272727272727272,1,0.09090909090909091,-1.7201437524282155,0.9488622323993237,-3.6261031266788297,1.2198243175848884
¿Cuál era el nombre del corredor rápido de la Universidad de Detroit en la temporada de fútbol americano de 1929?,Lloyd Brazil,es,56,63,78.0,0.8076923076923077,0,0.0,-1.8974225203632595,2.216577467526499,-5.8893127867851875,1.3037112787490197
साल 1929 के फ़ुटबॉल सीज़न में डेट्रॉइट यूनिवर्सिटी के हाफ़बैक का क्या नाम था?,लॉयड ब्राजील,hi,56,48,78.0,0.6153846153846154,1,0.07692307692307693,-0.35061597517617377,4.3646807586330825,-3.3246181259597893,1.334666646543099
Siapa nama halfback University of Detroit di musim sepak bola 1929?,Lloyd Brazil,id,56,39,66.0,0.5909090909090909,1,0.08333333333333333,-2.170745726636433,-0.10967477607307276,-5.275272403062519,1.336836941145367
Chi era il mediano dell'Università di Detroit nella stagione calcistica del 1929?,Lloyd Brazil,it,56,50,66.0,0.7575757575757576,0,0.0,-1.0129987925573471,2.8151950053131864,-2.918628588193976,1.1601316240238901
1929年シーズンのデトロイト大学のハーフバックの名前は？,ロイド・ブラジル,ja,56,50,66.0,0.7575757575757576,1,0.08333333333333333,-0.33639952017822883,4.742762807742148,-2.090942434353922,1.2247885739303144
1929년 풋볼 시즌 디트로이트 대학교의 하프백 이름은 무엇입니까?,로이드 브라질,ko,56,13,55.0,0.23636363636363636,0,0.0,-2.3120131328395517,4.054648681006716,-5.787100088979378,2.411220515952407
Qual era o nome do halfback da Universidade de Detroit na temporada de futebol americano de 1929?,Lloyd Brazil,pt,56,48,66.0,0.7272727272727273,0,0.0,-1.3543803265065009,0.658581345535059,-4.137254570768756,0.9031494560895661
"What is the name of the album that the song ""That's What Love Is For"" was released on?",Heart in Motion,en,61,66,66.0,1.0,0,0.0,-0.5852335881028422,2.44946660512958,-1.737374300054652,0.7085353473457012
"Quel est le nom de l'album sur lequel la chanson ""That's What Love Is For"" est sortie ?",Heart in Motion,fr,61,119,120.0,0.9916666666666667,0,0.0,-0.6698704455582436,2.5390729730393344,-5.6375907815683,1.421058223934663
"מהו שם האלבום שבו נכלל השיר ""That's What Love Is For""?",Heart in Motion,he,61,93,105.0,0.8857142857142857,0,0.0,-1.7261990262721731,0.9404176566417486,-5.460114515129095,1.6793389532410672
歌曲《这就是爱的意义》(That's What Love Is For) 收录在哪张专辑中？,《律动的真心》,zh,61,127,171.0,0.7426900584795322,0,0.0,-0.18119212308555005,6.359397247889038,-3.652734279368569,2.501442131421768
"Wie heißt das Album, auf dem der Song „That’s What Love Is For“ veröffentlicht wurde?",Heart in Motion,de,61,118,120.0,0.9833333333333333,0,0.0,-0.653365849483178,2.48054428796035,-2.756437607017312,1.1778035916992566
"¿Cuál es el nombre del álbum en el que se lanzó la canción ""That's What Love Is For""?",Heart in Motion,es,61,115,120.0,0.9583333333333334,0,0.0,-0.42751465579599424,2.70599312772722,-3.1161599653484178,1.502462170102159
"""दैट्स व्हाट लव इज़ फ़ॉर"" गाना किस एल्बम का है?",हार्ट इन मोशन,hi,61,57,78.0,0.7307692307692307,0,0.0,-0.18402422078238068,4.895972991484806,-3.1373113655977285,1.6584819062282425
"Apa nama album yang merilis lagu ""That's What Love Is For""?",Heart in Motion,id,61,90,91.0,0.989010989010989,0,0.0,-1.6103391820282884,1.4838751952339602,-3.99211212179838,1.1469894375344356
"Qual è il nome dell'album in cui è stata pubblicata la canzone ""That's What Love Is For""?",Heart in Motion,it,61,133,136.0,0.9779411764705882,0,0.0,-0.8422473949556638,2.51888187607862,-3.065497392077277,1.3254210074129598
「ザッツ・ホワット・ラブ・イズ・フォー」がリリースされたアルバムの名前は？,ハート・イン・モーション,ja,61,139,153.0,0.9084967320261438,0,0.0,-0.16436453058776823,8.34116648339719,-2.0185669575989262,1.6636309168925865
"""That's What Love Is For""라는 곡이 수록된 앨범의 이름은 무엇인가요?",Heart in Motion,ko,61,55,105.0,0.5238095238095238,1,0.06666666666666667,-0.9429132907881126,3.559106723916333,-5.088601078637514,1.8554411230675452
"Qual é o nome do álbum em que a música ""That's What Love Is For"" foi lançada?",Heart in Motion,pt,61,104,105.0,0.9904761904761905,0,0.0,-0.6268897567227412,2.4882149346706117,-3.210093083729577,1.4100539755496697
What was artistic swimming previously known as?,Synchronized swimming,en,67,19,21.0,0.9047619047619048,0,0.0,-1.0368473376181606,2.169901329327093,-2.5491300611807235,0.9221683758190115
Comment s'appelait auparavant la natation artistique ?,Natation synchronisée,fr,67,17,21.0,0.8095238095238095,0,0.0,-0.8257646453576275,4.550548985903687,-2.613082466630773,1.6630825981531134
באיזה שם נודעה בעבר השחייה הצורנית?,שחייה מסונכרנת,he,67,14,28.0,0.5,1,0.125,-1.6766841783865059,1.9196517118384182,-4.20392842086335,1.7431095496623177
花样游泳以前被称为什么？,同步游泳,zh,67,16,21.0,0.7619047619047619,0,0.0,-1.5681608121112736,4.036861562813029,-3.7276769077002623,1.6764849928925654
Wie wurde Kunstturnen früher genannt?,Synchronschwimmen,de,67,11,15.0,0.7333333333333333,0,0.0,-0.22983340541745073,7.455757604739526,-2.354964675115506,2.512397026151267
¿Cómo se llamaba anteriormente la natación artística?,Nado sincronizado,es,67,23,28.0,0.8214285714285714,0,0.0,0.14472058584647488,6.1325857775123565,-1.8964905749738359,2.0775630366257967
कलात्मक तैराकी को पहले क्या कहा जाता था?,सिंक्रोनाइज़्ड स्विमिंग,hi,67,26,36.0,0.7222222222222222,1,0.1111111111111111,-0.6745198706856053,5.0398090086149585,-1.672453274546626,1.1867741562150682
Apa sebutan lain untuk renang indah sebelumnya?,Renang sinkron,id,67,26,28.0,0.9285714285714286,0,0.0,-1.0065465248786636,0.47651301381044125,-2.3580364874097617,0.6692726810172482
Come era precedentemente noto il nuoto artistico?,Nuoto sincronizzato,it,67,17,21.0,0.8095238095238095,0,0.0,-0.9771918862128058,3.8651705023202005,-4.156622224470998,1.6669055679016687
アーティスティックスイミングは以前何と呼ばれていましたか？,シンクロナイズドスイミング,ja,67,61,78.0,0.782051282051282,1,0.07692307692307693,-0.5895235321931688,1.9418293529234163,-1.2343520621146182,0.5372799674181628
아티스틱 스위밍은 이전에 어떤 명칭으로 알려졌습니까?,싱크로나이즈드 스위밍,ko,67,5,28.0,0.17857142857142858,4,0.5,-0.8269697754339702,0.1987584485476186,-1.9516528873636887,0.8560061890244638
Como era anteriormente conhecida a natação artística?,Nado sincronizado,pt,67,23,28.0,0.8214285714285714,0,0.0,-0.6309404516510674,5.490666690416776,-3.298869944444072,2.2012555058072065
What is the Planck mass denoted by in the equation for the Vainshtein radius?,m_{P},en,52,34,55.0,0.6181818181818182,1,0.09090909090909091,-0.8430195099256254,1.8161350000553529,-3.0367083882745316,0.965589753739369
Quelle est la masse de Planck indiquée dans l'équation du rayon de Vainshtein ?,m_{P},fr,52,23,45.0,0.5111111111111111,1,0.1,-0.5363036122939686,3.8202490372803024,-2.3885617488912185,1.5144140984422338
מהי מסת פלאנק שמוזכרת במשוואה לרדיוס ויינשטיין?,m_{P},he,52,12,36.0,0.3333333333333333,1,0.1111111111111111,-2.3167990986256486,1.5872720200727137,-6.265083454486803,2.340162689453219
在 Vainshtein 半径方程中，普朗克质量用什么符号表示？,m_{P},zh,52,53,78.0,0.6794871794871795,1,0.07692307692307693,-1.2341897703465992,4.9030037573166805,-3.6143854595417038,1.4579074953845172
Was bezeichnet in der Gleichung für den Vainshtein-Radius die Planck-Masse?,m_{P},de,52,34,55.0,0.6181818181818182,1,0.09090909090909091,-0.5119841683103344,3.2457646094195685,-1.6760367141744112,1.092088134849189
