q_id,source_lang,target_lang,q_src,q_tgt,a_src,a_tgt,correct_target,language_version_count,qa_topic,question_type,cooc_num_pairs,cooc_total_pairs,cooc_coverage_ratio,cooc_unseen_keywords_count,cooc_unseen_keywords_ratio,cooc_avg_pmi,cooc_max_pmi,cooc_min_pmi,cooc_std_pmi,target_avg_dep_depth,target_max_tree_depth,target_num_clauses,source_avg_dep_depth,source_max_tree_depth,source_num_clauses,source_lang_name,target_lang_name,source_family,source_genus,target_family,target_genus,source_script,source_syllables,source_wiki_size,target_script,target_syllables,target_wiki_size
55,en,es,What was the television network that aired The Greatest Canadian Invention?,"¿Cuál fue la cadena de televisión que emitió ""The Greatest Canadian Invention""?","The television network that aired ""The Greatest Canadian Invention"" was CBC Television.","""The Greatest Canadian Invention"" fue emitido por CBC Television.",False,1,culture,organization,30,55.0,0.5454545454545454,0,0.0,-1.3100536142979788,2.242628749144737,-4.082929927593372,1.504751142381773,1.75,3,1,0.9166666666666666,1,0,english,spanish,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2778,2073043
39,en,es,Since which decade did bowl games start counting toward single-season and career statistics?,¿Desde qué década comenzaron a contar los juegos de tazón para las estadísticas de una sola temporada y de carrera?,"Bowl games started counting toward single-season and career statistics beginning in the 2002 season. Prior to that, statistics from bowl games were not included in a player’s season or career totals.","Los juegos de tazón comenzaron a contarse para las estadísticas de una sola temporada y de carrera a partir de la década de 2000. La NCAA decidió incluir las estadísticas de los juegos de tazón en las estadísticas oficiales a partir de la temporada 2002. Antes de eso, las estadísticas de los juegos de tazón se consideraban por separado de las estadísticas de temporada regular.",True,1,sports,date_time,73,78.0,0.935897435897436,0,0.0,-0.5772522321499882,1.5265284476702738,-2.147213190903458,0.6837510588241847,2.5,5,0,0.9285714285714286,1,0,english,spanish,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2778,2073043
63,en,es,What is the original name of Entebbe General Hospital?,¿Cuál es el nombre original del Hospital General de Entebbe?,The original name of Entebbe General Hospital is Entebbe Military Hospital.,"El nombre original del Hospital General de Entebbe es ""Entebbe Grade A Hospital"".",False,2,health,definition,29,36.0,0.8055555555555556,0,0.0,-1.3153090766954945,0.4375627049462397,-2.6678822634727615,0.5756740763545224,1.3846153846153846,3,0,0.9,1,0,english,spanish,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2778,2073043
56,en,es,What was the name of the University of Detroit's halfback in the 1929 football season?,¿Cuál era el nombre del corredor rápido de la Universidad de Detroit en la temporada de fútbol americano de 1929?,The University of Detroit's halfback in the 1929 football season was Lloyd Brazil. He was a standout player and is well remembered in the history of the university's football program.,El corredor rápido de la Universidad de Detroit en la temporada de fútbol americano de 1929 era Lloyd Brazil. Fue conocido por su velocidad y habilidades excepcionales en el campo de juego.,True,1,sports,person,63,78.0,0.8076923076923077,0,0.0,-1.8974225203632595,2.216577467526499,-5.8893127867851875,1.3037112787490197,1.9130434782608696,4,0,1.0,2,0,english,spanish,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2778,2073043
42,en,es,What is the original name of the Flood Modeller software?,¿Cuál es el nombre original del software Flood Modeller?,The Flood Modeller software was originally known as ISIS. It was developed by HR Wallingford and has been used for hydrodynamic modeling and flood risk management.,El nombre original del software Flood Modeller era ISIS.,True,1,technology,work_creation,18,28.0,0.6428571428571429,0,0.0,-1.1352735914431926,2.4787486164730264,-2.0785492303131137,1.0201485299560331,1.3333333333333333,3,0,0.9090909090909092,1,0,english,spanish,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2778,2073043
46,en,es,What religious practice did the Magars follow?,¿Qué prácticas religiosas seguían los magares?,"The Magars, who are an indigenous ethnic group primarily residing in Nepal, have traditionally practiced a blend of religions and spiritual beliefs. Historically, their religious practices have included elements of shamanism and animism, with a strong emphasis on nature worship and the veneration of ancestors. Shamans, known locally as ""Bijuwa"" or ""Dhami,"" play a crucial role in their spiritual and community life, performing rituals to appease spirits and seek guidance.

In contemporary times, many Magars have also adopted Hinduism and Buddhism, reflecting the broader religious landscape of Nepal. As a result, their religious practices today may incorporate Hindu and Buddhist customs alongside their indigenous traditions. This syncretism allows the Magars to maintain their cultural identity while also being part of the larger religious communities in Nepal.","Los magares, también conocidos como gurungs, son un grupo étnico que principalmente habita en Nepal. Sus prácticas religiosas son diversas y están influenciadas por una combinación de hinduismo, budismo y animismo, reflejando la rica tapestry cultural de la región del Himalaya.

1. **Hinduismo**: Muchos magares practican el hinduismo, que es una de las religiones predominantes en Nepal. Celebran festivales hindúes como Dashain y Tihar y adoran a deidades del panteón hindú.

2. **Budismo**: En ciertas comunidades magares, especialmente aquellas que han estado en contacto más cercano con los tibetanos, el budismo tiene una presencia significativa. Pueden participar en rituales budistas y seguir enseñanzas budistas.

3. **Animismo y Chamanismo**: Tradicionalmente, las creencias animistas y prácticas chamánicas han sido fundamentales en la cultura magar. Creen en la presencia de espíritus de la naturaleza y ancestrales, y los chamanes (conocidos como ""Jhankris"") desempeñan un papel importante en la comunidad, realizando ceremonias para curar enfermedades, apaciguar espíritus y ofrecer consejos espirituales.

Estas prácticas religiosas coexistentes muestran la adaptabilidad y sincretismo cultural de los magares, permitiéndoles preservar su identidad cultural mientras incorporan elementos de religiones predominantes en la región.",False,1,culture,other,3,15.0,0.2,2,0.3333333333333333,-1.3093600927834224,-0.580562600360528,-1.7111776201148114,0.5162425165894586,1.25,2,0,0.875,1,0,english,spanish,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2778,2073043
57,en,es,What does the lowest part of the Espiritu Santo Formation consist of?,¿De qué está compuesta la parte más inferior de la Formación Espíritu Santo?,"The Espiritu Santo Formation, primarily located in Panama, is a geological formation known for its fossil-rich deposits. The lowest part of the Espiritu Santo Formation commonly consists of marine sediments, primarily composed of sandstone, siltstone, and shale. These sedimentary rocks were deposited in a marine environment, suggesting that the area was once underwater. The precise composition can vary slightly depending on the specific location within the formation, but the presence of marine fossils is typical, indicating the ancient marine conditions during the time of deposition.","La Formación Espíritu Santo, que se encuentra en América Central, especialmente en países como Costa Rica, es una secuencia geológica que varía en su composición dependiendo de la ubicación específica. Generalmente, las formaciones geológicas como esta pueden estar compuestas de una variedad de rocas sedimentarias, incluyendo limolitas, areniscas, y conglomerados, así como materiales volcánicos en algunas zonas. Para la parte más inferior específicamente, en general, puede estar compuesta de rocas más antiguas y consolidadas, potencialmente con una presencia de conglomerados o materiales volcánicos antiguos, pero esto puede variar localmente. Para obtener una descripción precisa y detallada, sería necesario consultar estudios geológicos específicos de la región.",False,1,science,definition,38,55.0,0.6909090909090909,1,0.0909090909090909,-0.8122090731401419,5.76856241145818,-3.2104081306733065,1.4483509314125698,1.8666666666666667,3,0,0.9230769230769232,1,0,english,spanish,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2778,2073043
66,en,es,In which year was the Toronto edition of Ming Pao Daily News launched?,¿En qué año se lanzó la edición de Toronto de Ming Pao Daily News?,The Toronto edition of Ming Pao Daily News was launched in 1993.,La edición de Toronto de Ming Pao Daily News se lanzó en 1993.,True,1,history,date_time,34,45.0,0.7555555555555555,0,0.0,-0.2715958881587123,4.05739757257118,-1.9559527829092245,1.3669856521548327,1.875,3,0,0.9285714285714286,1,0,english,spanish,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2778,2073043
31,en,es,In what year was the NIH MERIT Award first created?,¿En qué año se creó por primera vez el Premio MERIT de los NIH?,The National Institutes of Health (NIH) MERIT (Method to Extend Research in Time) Award was first established in 1986.,"El Premio MERIT de los Institutos Nacionales de Salud (NIH) se estableció por primera vez en 1986. Este premio está diseñado para proporcionar un apoyo a largo plazo a investigadores destacados, permitiéndoles enfocarse en sus investigaciones con menos solicitudes de renovaciones de subvenciones.",True,1,health,date_time,37,45.0,0.8222222222222222,0,0.0,-0.6801751310765589,1.0749661958376548,-2.464160549119257,0.7308703940199062,1.625,3,0,1.3636363636363635,2,0,english,spanish,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2778,2073043
45,en,es,What was the name of the military base established in the Vedder Crossing area in 1941?,¿Cuál era el nombre de la base militar establecida en el área de Vedder Crossing en 1941?,The military base established in the Vedder Crossing area in 1941 was named Camp Chilliwack.,La base militar establecida en el área de Vedder Crossing en 1941 se llamaba Camp Chilliwack. Esta base fue utilizada por el ejército canadiense durante la Segunda Guerra Mundial y posteriormente para diversos propósitos de entrenamiento militar.,True,1,history,entity_object,28,66.0,0.4242424242424242,2,0.1666666666666666,-1.553788086300095,0.276214629601617,-2.782950916366186,0.8347777335025748,2.4210526315789473,5,0,1.0588235294117647,2,0,english,spanish,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2778,2073043
60,en,es,"In the 1999 New Zealand general election, which party did Helen Clark lead to victory?","En las elecciones generales de Nueva Zelanda de 1999, ¿a qué partido llevó Helen Clark a la victoria?","In the 1999 New Zealand general election, Helen Clark led the Labour Party to victory.","En las elecciones generales de Nueva Zelanda de 1999, Helen Clark llevó al Partido Laborista a la victoria. Esta victoria marcó el inicio de su mandato como Primera Ministra de Nueva Zelanda, un cargo que ocupó hasta 2008.",True,2,politics,person,51,66.0,0.7727272727272727,0,0.0,-0.13547942777076,3.2616203848669465,-2.0011142044196437,1.2253275240889328,1.761904761904762,3,0,1.0588235294117647,2,0,english,spanish,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2778,2073043
29,en,es,What kind of systems does International Road Dynamics provide to ensure that vehicles depart terminals within acceptable weight limits?,¿Qué tipo de sistemas proporciona International Road Dynamics para asegurarse de que los vehículos salgan de las terminales dentro de los límites de peso aceptables?,"International Road Dynamics (IRD) provides a range of systems that help ensure vehicles depart terminals within acceptable weight limits. These systems typically include:

1. **Weigh-in-Motion (WIM) Systems**: These are used to measure the weight of vehicles as they move over sensors embedded in the road surface. It helps to accurately and efficiently ensure that vehicles comply with legal weight limits without stopping them.

2. **Static Weighing Systems**: These systems require vehicles to stop on a scale to measure their weight. They are generally used for precise weight measurements and are often found at loading docks or terminal exits.

3. **Overload Detection Systems**: These systems identify vehicles that exceed the weight limits and can trigger alerts or notifications for enforcement action or vehicle re-routing.

4. **Vehicle Classification Systems**: By classifying vehicles into categories, these systems can apply different weight limits and ensure compliance according to the vehicle type.

5. **Integrated Software Solutions**: IRD often pairs its physical systems with software for data collection, analysis, and reporting. This software helps monitor and manage vehicle weights and loads over time.

These systems collectively help in automating the process of weight compliance, reducing delays, and maintaining safety and regulatory compliance at terminals.","International Road Dynamics (IRD) ofrece sistemas de pesaje en movimiento (Weigh-In-Motion, WIM) para asegurarse de que los vehículos salgan de las terminales dentro de los límites de peso aceptables. Estos sistemas permiten medir el peso de los vehículos en tiempo real mientras están en movimiento, lo que ayuda a garantizar que no excedan los límites legales de peso. Además, IRD proporciona soluciones integradas que incluyen sensores, software y servicios de gestión de datos que permiten monitorear y controlar el flujo de tráfico y el cumplimiento de las normativas. Estos sistemas son utilizados para optimizar la eficiencia operativa y mejorar la seguridad en las terminales de carga y transporte.",True,1,technology,other,107,153.0,0.6993464052287581,0,0.0,-0.7669804448030352,2.0102022194390763,-3.752276974746037,0.9449321098742194,2.8214285714285716,6,2,0.95,1,0,english,spanish,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2778,2073043
67,en,es,What was artistic swimming previously known as?,¿Cómo se llamaba anteriormente la natación artística?,Artistic swimming was previously known as synchronized swimming. The name change was made to better reflect the sport's artistic elements and to align with other artistic sports. The International Swimming Federation (FINA) officially adopted the new name in 2017.,"La natación artística se conocía anteriormente como ""nado sincronizado"". En 2017, la Federación Internacional de Natación (FINA) decidió cambiar el nombre a ""natación artística"" para reflejar mejor la combinación de arte y deporte que caracteriza a esta disciplina.",True,1,sports,definition,23,28.0,0.8214285714285714,0,0.0,0.1447205858464748,6.1325857775123565,-1.896490574973836,2.0775630366257967,1.1111111111111112,2,0,0.875,1,0,english,spanish,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2778,2073043
36,en,es,In which year did the Great Canadian flag debate officially begin?,¿En qué año comenzó oficialmente el Gran Debate sobre la Bandera Canadiense?,"The Great Canadian Flag Debate officially began in 1964. This debate led to the adoption of the current national flag of Canada, which was inaugurated on February 15, 1965.","El Gran Debate sobre la Bandera Canadiense comenzó oficialmente en 1964. Este proceso culminó con la adopción de la actual bandera de Canadá, que presenta una hoja de arce roja en un fondo blanco con franjas rojas a los lados, y fue oficialmente izada por primera vez el 15 de febrero de 1965.",True,3,history,date_time,34,36.0,0.9444444444444444,0,0.0,-1.094267123597105,0.7799097185510526,-2.0434100531033184,0.6773009605225686,1.7142857142857142,3,0,1.4166666666666667,2,0,english,spanish,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2778,2073043
59,en,es,In which year did the Whitehaven School become the Whitehaven Academy?,¿En qué año se convirtió la Escuela Whitehaven en la Academia Whitehaven?,Whitehaven School became the Whitehaven Academy in 2014 when it transitioned to academy status under the sponsorship of Bright Tribe Trust.,La Escuela Whitehaven se convirtió en la Academia Whitehaven en el año 2011.,False,1,history,date_time,15,21.0,0.7142857142857143,0,0.0,-1.0179476973293176,0.7031768945402832,-2.1963712277808187,0.6329464819098776,1.4285714285714286,2,0,1.4166666666666667,2,0,english,spanish,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2778,2073043
38,en,es,When was the Uniform Residential Landlord and Tenant Act created?,¿Cuándo se creó la Ley Uniforme Residencial de Arrendadores e Inquilinos?,"The Uniform Residential Landlord and Tenant Act (URLTA) was created in 1972 by the National Conference of Commissioners on Uniform State Laws, now known as the Uniform Law Commission. The act was designed to standardize and improve the legal relationship between landlords and tenants across different states.","La Ley Uniforme Residencial de Arrendadores e Inquilinos (Uniform Residential Landlord and Tenant Act, URLTA) fue creada en 1972 por la Conferencia Nacional de Comisionados sobre Leyes Estatales Uniformes en los Estados Unidos. Esta ley fue diseñada para estandarizar las relaciones entre arrendadores e inquilinos y ha sido adoptada, en su totalidad o en parte, por varios estados en los EE. UU.",True,1,law,date_time,31,45.0,0.6888888888888889,0,0.0,-0.5034588720693449,5.38636162185761,-2.5165226891408627,1.5461120529941128,1.6153846153846154,3,0,0.9090909090909092,1,0,english,spanish,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2778,2073043
37,en,es,Who was the first female mayor in Turkey?,¿Quién fue la primera alcaldesa de Turquía?,"The first female mayor in Turkey was Müfide İlhan. She was elected as the mayor of Mersin in 1950, becoming the first woman to hold such a position in Turkey.","La primera mujer en ser elegida alcaldesa en Turquía fue Sadiye Hanım. En 1930, Sadiye Hanım fue elegida como alcaldesa de la ciudad de Mersin. Su elección se produjo poco después de que se otorgara el derecho al voto y a ser elegidas a las mujeres en Turquía en ese mismo año.",False,1,politics,person,14,28.0,0.5,2,0.25,-2.0536845406691753,-0.6317070278987691,-3.69903613321597,0.9999545968420296,1.0,2,0,1.0,2,0,english,spanish,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2778,2073043
44,en,es,What was the specific purpose of a bulk material analyzer located just upstream of the raw mill in cement production?,¿Cuál era el propósito específico de un analizador de material a granel ubicado justo antes del molino de crudo en la producción de cemento?,"In cement production, the specific purpose of locating a bulk material analyzer just upstream of the raw mill is to ensure the consistent quality and composition of the raw material mix before it enters the raw mill for grinding. The bulk material analyzer provides real-time analysis of the elemental composition of the raw materials, typically using technologies such as prompt gamma neutron activation analysis (PGNAA) or X-ray fluorescence (XRF).

This real-time data allows plant operators to make immediate adjustments to the raw material mix, optimizing the blending of different materials such as limestone, clay, sand, and iron ore. By ensuring the precise and consistent composition of these inputs, the analyzer helps maintain the desired chemical proportions necessary for producing clinker with the desired properties, leading to higher quality cement. Additionally, this optimization contributes to increased efficiency in the kiln, reduced energy consumption, and minimized emissions by avoiding over- or underuse of corrective materials.","El propósito específico de un analizador de material a granel ubicado justo antes del molino de crudo en la producción de cemento es garantizar la calidad y consistencia de la materia prima que se alimenta al molino. Este dispositivo se utiliza para realizar un análisis en tiempo real de la composición química de los materiales crudos como la caliza, la arcilla y otros aditivos esenciales para la producción de cemento.

Estas son algunas de las funciones clave de un analizador de material a granel:

1. **Control de Calidad**: Permite monitorear y ajustar la proporción de los componentes químicos, como el calcio, sílice, aluminio y hierro, que son críticos para la calidad del clínker y, por ende, del cemento final.

2. **Optimización del Proceso**: Al conocer con precisión la composición del material, se pueden realizar ajustes oportunos en la mezcla cruda, lo que optimiza la eficiencia del proceso de producción, preserva la energía y reduce el desperdicio.

3. **Reducción de Costos**: Al asegurar que solo se procesan materiales conformes a las especificaciones deseadas, se minimizan las desviaciones y errores que podrían resultar costosos.

4. **Mejora en la Consistencia del Producto Final**: Al mantener una materia prima homogénea, se obtiene un producto final más consistente y de mayor calidad, lo que es crucial para el rendimiento del cemento en aplicaciones de construcción.

En resumen, un analizador de material a granel es fundamental para la gestión eficaz y eficiente del proceso de producción de cemento, asegurando que los materiales que ingresan al molino de crudo ya están dentro de las especificaciones requeridas.",True,1,technology,scientific_technical,207,253.0,0.8181818181818182,0,0.0,-0.4512605719537503,2.716029088087753,-3.265262022321825,1.1335631949125793,2.8518518518518516,6,0,1.0,2,0,english,spanish,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2778,2073043
65,en,es,In what year was Greg Brown's album One More Goodnight Kiss released?,"¿En qué año se lanzó el álbum ""One More Goodnight Kiss"" de Greg Brown?","Greg Brown's album ""One More Goodnight Kiss"" was released in 1988.","El álbum ""One More Goodnight Kiss"" de Greg Brown fue lanzado en 1988.",True,1,arts,date_time,41,55.0,0.7454545454545455,0,0.0,-0.4197774499844817,4.397670178267631,-3.63871306788135,1.4003252546766265,2.0,3,0,1.1538461538461535,2,0,english,spanish,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2778,2073043
35,en,es,What was the name of Nellie McKay's record label when Pretty Little Head was released?,"¿Cuál era el nombre del sello discográfico de Nellie McKay cuando se lanzó ""Pretty Little Head""?","Nellie McKay released ""Pretty Little Head"" on her own record label, titled Hungry Mouse.","El álbum ""Pretty Little Head"" de Nellie McKay fue lanzado bajo su propio sello discográfico, Hungry Mouse. Inicialmente, tenía un acuerdo con Columbia Records, pero se separaron antes del lanzamiento del álbum, lo que llevó a McKay a lanzarlo de manera independiente.",True,1,history,organization,67,105.0,0.638095238095238,0,0.0,-0.4783877660236155,6.111848984502158,-3.7948621397744247,1.6546990964987205,1.8571428571428572,3,1,0.9375,1,0,english,spanish,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2778,2073043
51,en,es,How long does a Rector of Università Cattolica del Sacro Cuore remain in office?,¿Cuánto tiempo permanece en el cargo un rector de la Università Cattolica del Sacro Cuore?,"The Rector of the Università Cattolica del Sacro Cuore typically serves a four-year term. However, the exact terms can vary based on the university's statutes or any amendments made to the governing rules, so it's always a good idea to check the latest guidelines from the university for the most accurate information.","En la Università Cattolica del Sacro Cuore, el mandato del rector es generalmente de cuatro años. Sin embargo, este periodo puede variar, ya que las reglas internas o estatutos de la universidad pueden permitir la reelección para mandatos adicionales. Es recomendable consultar los estatutos específicos de la universidad para obtener información más precisa y actualizada.",False,1,education,other,28,55.0,0.509090909090909,1,0.0909090909090909,-1.7168196809272005,0.6016204581633687,-3.989768563185407,1.0927472710541903,2.111111111111111,4,0,1.125,2,0,english,spanish,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2778,2073043
41,en,es,What was the name of the conference Campbell University's women's basketball team played in from 1994 to 2011?,¿En qué conferencia jugó el equipo de baloncesto femenino de la Universidad Campbell desde 1994 hasta el 2011?,"From 1994 to 2011, Campbell University's women's basketball team played in the Atlantic Sun Conference.",El equipo de baloncesto femenino de la Universidad Campbell jugó en la Atlantic Sun Conference desde 1994 hasta el 2011.,False,1,sports,event,94,120.0,0.7833333333333333,0,0.0,-1.6325572636628964,0.8744919252404598,-3.749476686844232,1.0113056340491593,1.8,3,0,1.0,2,0,english,spanish,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2778,2073043
61,en,es,"What is the name of the album that the song ""That's What Love Is For"" was released on?","¿Cuál es el nombre del álbum en el que se lanzó la canción ""That's What Love Is For""?","The song ""That's What Love Is For"" is by Amy Grant and it was released on the album ""Heart in Motion"" in 1991.","La canción ""That's What Love Is For"" es de Amy Grant y fue lanzada en el álbum ""Heart in Motion"" en 1991.",True,1,culture,work_creation,115,120.0,0.9583333333333334,0,0.0,-0.4275146557959942,2.70599312772722,-3.1161599653484178,1.502462170102159,2.9130434782608696,5,1,1.0952380952380951,2,0,english,spanish,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2778,2073043
47,en,es,When was the men's javelin throw event held at the 2010 Asian Games?,¿Cuándo se llevó a cabo el evento de lanzamiento de jabalina masculino en los Juegos Asiáticos del 2010?,"The men's javelin throw event at the 2010 Asian Games was held on November 22, 2010.",El evento de lanzamiento de jabalina masculino en los Juegos Asiáticos de 2010 se llevó a cabo el 25 de noviembre de 2010.,False,1,sports,event,85,91.0,0.934065934065934,0,0.0,-0.3863592983696424,4.428961779485635,-2.1901249996420593,1.1460538732537835,2.238095238095238,4,0,0.9285714285714286,1,0,english,spanish,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2778,2073043
32,en,es,"On which date was David Nail's album ""Fighter"" released?","¿En qué fecha se lanzó el álbum ""Fighter"" de David Nail?","David Nail's album ""Fighter"" was released on July 15, 2016.","El álbum ""Fighter"" de David Nail fue lanzado el 15 de julio de 2016.",True,1,arts,date_time,39,45.0,0.8666666666666667,0,0.0,-1.1047487990586746,1.6629085159001649,-2.9530819637016257,0.7835085236799344,1.8,3,0,1.1666666666666667,2,0,english,spanish,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2778,2073043
62,en,es,Which data protection regulation in Brazil requires subject access requests to be fulfilled within a specific time frame?,¿Qué normativa de protección de datos de Brasil exige que las solicitudes de acceso de los interesados se cumplan en un plazo de tiempo específico?,"In Brazil, the data protection regulation that mandates fulfilling subject access requests within a specific time frame is the Lei Geral de Proteção de Dados (LGPD), or General Data Protection Law. According to the LGPD, data controllers must respond to subject access requests within 15 days from the date of the request. This regulation is designed to ensure individuals have timely access to their personal data and to uphold their rights regarding data privacy.","La normativa de protección de datos en Brasil que establece requisitos para el cumplimiento de las solicitudes de acceso de los interesados es la Ley General de Protección de Datos Personales (LGPD), conocida oficialmente como Ley Nº 13.709/2018. La LGPD regula el tratamiento de datos personales y establece derechos para los titulares de los datos, incluyendo el derecho de acceso a sus datos personales.

Aunque la LGPD establece que los responsables del tratamiento deben responder a las solicitudes de los titulares de manera clara y completa, no especifica un plazo exacto de tiempo en días para responder a tales solicitudes. Sin embargo, se espera que las respuestas sean dadas de manera oportuna y dentro de un marco de tiempo razonable, siguiendo principios de transparencia y respeto a los derechos de los titulares. En algunos casos, regulaciones complementarias o interpretaciones de la Autoridad Nacional de Protección de Datos (ANPD) podrían proporcionar orientación adicional sobre los plazos.",False,1,law,definition,106,120.0,0.8833333333333333,0,0.0,-0.4982591956055619,2.561627657781735,-1.7773712932772223,0.8364324918859507,2.740740740740741,5,1,1.0,2,0,english,spanish,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2778,2073043
64,en,es,In which decade did Harry F. Sinclair purchase Rancocas Stable?,¿En qué década compró Harry F. Sinclair el establo Rancocas?,Harry F. Sinclair purchased Rancocas Stable in the 1910s.,"Harry F. Sinclair compró el establo Rancocas en la década de 1910, específicamente en 1915.",False,1,history,date_time,6,28.0,0.2142857142857142,2,0.25,-2.9624542789743913,-1.2312198098293252,-4.752075711927371,1.2793047182128428,1.4166666666666667,2,0,1.181818181818182,2,0,english,spanish,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2778,2073043
40,en,es,Who contributed to the album Keys to the Kingdom by North Mississippi Allstars?,"¿Quiénes colaboraron en el álbum ""Keys to the Kingdom"" de North Mississippi Allstars?","""Keys to the Kingdom"" by North Mississippi Allstars features contributions from several artists. The core members of the band, Luther Dickinson, Cody Dickinson, and Chris Chew, are central to the album. Additionally, the album includes guest appearances by a number of renowned musicians. Some of these contributors are Mavis Staples, Ry Cooder, Spooner Oldham, and Alvin Youngblood Hart. These artists helped enrich the album with their distinctive styles and talents.","El álbum ""Keys to the Kingdom"" de North Mississippi Allstars cuenta con varias colaboraciones notables. Entre los artistas que participaron se encuentran Mavis Staples, Ry Cooder, Spooner Oldham y Alvin Youngblood Hart. Estas contribuciones ayudan a enriquecer el sonido del álbum, aportando diversos matices a la mezcla de blues y rock característica de la banda.",False,1,culture,work_creation,67,300.0,0.2233333333333333,3,0.12,-1.0481880483262953,7.509915299663192,-4.045191431381028,2.185608257008958,2.1176470588235294,3,0,0.9285714285714286,1,0,english,spanish,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2778,2073043
43,en,es,What term is used in South Africa to describe someone who obtains government contracts to facilitate outsourced services?,¿Qué término se utiliza en Sudáfrica para describir a alguien que obtiene contratos del Gobierno para facilitar servicios subcontratados?,"In South Africa, the term ""tenderpreneur"" is used to describe someone who obtains government contracts, often to facilitate outsourced services, typically through leveraging political connections. It is a portmanteau of ""tender"" (referring to the bidding process for government contracts) and ""entrepreneur."" This term often carries a negative connotation, suggesting that the individual might be exploiting their connections for personal gain rather than through genuine entrepreneurship or merit.","En Sudáfrica, el término ""tenderpreneur"" se utiliza para describir a alguien que obtiene contratos del gobierno para facilitar servicios subcontratados, a menudo mediante conexiones políticas o prácticas poco transparentes. Este término es una combinación de las palabras ""tender"" (oferta o licitación) y ""entrepreneur"" (emprendedor), y suele tener una connotación negativa, ya que implica el aprovechamiento de relaciones personales o políticas para obtener beneficios económicos de contratos gubernamentales.",True,2,technology,definition,83,105.0,0.7904761904761904,1,0.0666666666666666,-0.5050362253795854,2.4581434101433937,-4.2586028179341495,0.9117044550639826,2.9545454545454546,6,3,1.0,2,0,english,spanish,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2778,2073043
53,en,es,What type of health care group is St John of God Health Care?,¿Qué tipo de grupo de atención médica es St John of God Health Care?,"St John of God Health Care is a not-for-profit Catholic healthcare organization. It operates a range of services including hospitals, home nursing, disability services, and social outreach programs across Australia and New Zealand. The organization is committed to providing holistic care that aligns with its values based on the teachings of the Catholic Church.","St John of God Health Care es un grupo de atención médica privado, sin fines de lucro, en Australia. Es uno de los principales proveedores de servicios de salud del país y es operado por la Iglesia Católica a través de los Hermanos de San Juan de Dios. La organización ofrece una amplia gama de servicios de salud, que incluyen hospitales, atención médica especializada, servicios comunitarios y de salud mental, y cuidado a domicilio. Se centra en brindar atención centrada en la persona, basada en los valores de hospitalidad, compasión, respeto, justicia y excelencia.",True,1,health,organization,92,105.0,0.8761904761904762,0,0.0,-0.9246458411570564,3.6321203793050967,-2.9592686979119582,1.23116232531695,1.6875,4,0,0.9285714285714286,1,0,english,spanish,Indo-European,Germanic,Indo-European,Romance,LATIN,6949,7087876,LATIN,2778,2073043
